65.91906,0.11179,1,9,1,15,16,65,1
351.023515,2.753486,1,10,2,3,4,68,1
221.09446,-0.415862,1,10,2,4,5,71,1
344.770211,2.125479,1,10,2,5,6,74,1
157.788059,0.545556,1,10,2,6,7,77,1
98.439721,-1.545145,1,10,2,7,8,80,1
347.430146,1.920824,1,10,2,8,9,83,1
256.719827,2.217773,1,10,2,11,12,86,1
273.060103,2.205269,1,10,2,12,13,89,1
440.581698,1.624374,1,10,2,13,14,92,1
170.481075,1.995653,1,10,2,14,15,95,1
172.970146,-1.383351,1,10,2,15,16,98,1
229.716318,-1.036439,1,10,2,16,1,101,1
76.12781,0.685596,1,11,3,1,2,104,1
94.907809,0.141474,1,11,3,4,5,107,1
175.722734,2.262085,1,11,3,5,6,110,1
286.111765,1.823746,1,11,3,6,7,113,1
49.33322,-1.421454,1,11,3,7,8,116,1
175.481199,2.060454,1,11,3,8,9,119,1
8.662799,-1.53506,1,11,3,9,10,122,1
108.045414,2.38531,1,11,3,12,13,125,1
220.242203,1.755986,1,11,3,13,14,128,1
85.897798,2.127135,1,11,3,14,15,131,1
108.205156,-1.238554,1,11,3,15,16,134,1
52.197369,-0.369712,1,11,3,16,1,137,1
234.156044,0.384941,1,12,4,1,2,140,1
501.227083,1.601564,1,12,4,2,3,143,1
565.071408,1.980498,1,12,4,5,6,146,1
724.594799,1.602353,1,12,4,6,7,149,1
123.720403,-1.617142,1,12,4,7,8,152,1
424.723465,1.812314,1,12,4,8,9,155,1
47.042956,-1.126667,1,12,4,9,10,158,1
50.110114,2.039306,1,12,4,10,11,161,1
443.340687,1.44955,1,12,4,13,14,164,1
209.083508,1.905378,1,12,4,14,15,167,1
461.229583,-1.491684,1,12,4,15,16,170,1
124.625381,-0.520504,1,12,4,16,1,173,1
718.687091,-1.197402,1,13,5,1,2,176,1
588.061732,1.727726,1,13,5,2,3,179,1
743.2089,2.166144,1,13,5,3,4,182,1
905.56571,1.721719,1,13,5,6,7,185,1
136.166254,-1.512264,1,13,5,7,8,188,1
474.841314,1.922228,1,13,5,8,9,191,1
55.453967,-0.980992,1,13,5,9,10,194,1
22.788609,1.835474,1,13,5,10,11,197,1
40.681902,0.845107,1,13,5,11,12,200,1
192.222,2.031954,1,13,5,14,15,203,1
296.147101,-1.522483,1,13,5,15,16,206,1
134.744785,-0.364733,1,13,5,16,1,209,1
303.198436,-0.5967,1,14,6,1,2,212,1
510.639271,1.681669,1,14,6,2,3,215,1
471.506476,2.52539,1,14,6,3,4,218,1
363.366969,-0.682209,1,14,6,4,5,221,1
88.057901,-1.704055,1,14,6,7,8,224,1
414.292026,1.881052,1,14,6,8,9,227,1
48.553956,-1.028181,1,14,6,9,10,230,1
17.854422,1.754637,1,14,6,10,11,233,1
371.647403,2.169179,1,14,6,11,12,236,1
372.437078,2.182528,1,14,6,12,13,239,1
181.035101,-1.382935,1,14,6,15,16,242,1
117.748745,-0.409504,1,14,6,16,1,245,1
170.986422,-0.384896,1,15,7,1,2,248,1
264.492015,1.848065,1,15,7,2,3,251,1
232.508881,2.863551,1,15,7,3,4,254,1
146.174913,-0.305984,1,15,7,4,5,1,1
175.670134,2.338138,1,15,7,5,6,4,1
240.370007,2.069759,1,15,7,8,9,7,1
24.326456,-0.885817,1,15,7,9,10,10,1
10.193605,2.000022,1,15,7,10,11,13,1
191.341329,2.422635,1,15,7,11,12,16,1
176.171116,2.375363,1,15,7,12,13,19,1
287.830001,1.812123,1,15,7,13,14,22,1
86.370562,-0.617765,1,15,7,16,1,25,1
525.768981,1.860749,1,16,8,1,2,28,1
237.183059,1.761099,1,16,8,2,3,31,1
492.780788,-1.404235,1,16,8,3,4,34,1
127.739142,-0.364506,1,16,8,4,5,37,1
190.262169,2.183212,1,16,8,5,6,40,1
311.631289,1.724495,1,16,8,6,7,43,1
20.918422,-0.977812,1,16,8,9,10,46,1
9.580079,1.88845,1,16,8,10,11,49,1
441.757336,-1.214283,1,16,8,11,12,52,1
159.075435,2.277696,1,16,8,12,13,55,1
253.957744,1.714727,1,16,8,13,14,58,1
150.729512,2.028911,1,16,8,14,15,61,1
