BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
3.283547,3.08512,10,11,3,4,5,67
2.172092,3.08357,10,11,3,5,6,77
1.631346,2.82719,10,11,3,6,7,87
2.136936,-3.080461,10,11,3,7,8,97
3.888902,-2.986691,10,11,3,8,9,107
7.738285,3.022698,10,11,3,9,10,117
4.719919,-0.022676,10,11,3,12,13,127
2.843318,-0.01436,10,11,3,13,14,137
2.431082,0.033637,10,11,3,14,15,147
2.176234,-0.084979,10,11,3,15,16,157
2.203179,-0.264784,10,11,3,16,1,167
2.84282,0.140693,10,12,4,1,2,177
4.054217,-0.076404,10,12,4,2,3,187
3.820982,3.089565,10,12,4,5,6,197
1.932617,2.870943,10,12,4,6,7,207
1.906878,-3.066782,10,12,4,7,8,217
2.943106,-2.92486,10,12,4,8,9,227
4.786533,2.972218,10,12,4,9,10,237
4.022678,3.117452,10,12,4,10,11,247
4.132454,-0.025364,10,12,4,13,14,1
2.755391,0.0225,10,12,4,14,15,11
2.117149,-0.087232,10,12,4,15,16,21
1.858317,-0.302077,10,12,4,16,1,31
2.463376,0.172514,10,13,5,1,2,40
2.761388,-0.090972,10,13,5,2,3,51
4.36569,-0.035428,10,13,5,3,4,61
3.104639,2.964778,10,13,5,6,7,71
2.146281,-3.076697,10,13,5,7,8,81
2.704443,-2.897162,10,13,5,8,9,91
3.860212,2.944033,10,13,5,9,10,101
2.84566,3.127769,10,13,5,10,11,111
3.172894,3.082568,10,13,5,11,12,121
4.136237,0.003572,10,13,5,14,15,131
2.470488,-0.074845,10,13,5,15,16,141
1.874183,-0.305471,10,13,5,16,1,151
2.419698,0.177792,10,14,6,1,2,161
2.292434,-0.102952,10,14,6,2,3,171
2.718612,-0.031902,10,14,6,3,4,181
3.764103,-0.032845,10,14,6,4,5,191
3.492543,-3.120014,10,14,6,7,8,201
2.88965,-2.919948,10,14,6,8,9,211
3.775073,2.934444,10,14,6,9,10,221
2.6592,3.122755,10,14,6,10,11,231
1.854262,3.058755,10,14,6,11,12,241
3.360972,3.082304,10,14,6,12,13,251
3.938553,-0.063275,10,14,6,15,16,5
2.208021,-0.262349,10,14,6,16,1,15
2.846296,0.141298,10,15,7,1,2,25
2.285318,-0.103242,10,15,7,2,3,35
2.289068,-0.029144,10,15,7,3,4,45
2.31792,-0.016202,10,15,7,4,5,55
4.225964,-0.031303,10,15,7,5,6,65
4.033079,-2.999125,10,15,7,8,9,75
4.451266,2.961661,10,15,7,9,10,85
2.919693,3.12297,10,15,7,10,11,95
1.645085,3.055457,10,15,7,11,12,105
2.122905,3.056746,10,15,7,12,13,115
3.414177,3.090792,10,15,7,13,14,125
3.511306,-0.171428,10,15,7,16,1,135
4.439012,0.080736,10,16,8,1,2,145
2.744844,-0.098625,10,16,8,2,3,155
2.310971,-0.019482,10,16,8,3,4,165
2.024812,-0.018077,10,16,8,4,5,175
2.828379,-0.025622,10,16,8,5,6,185
4.811178,0.046743,10,16,8,6,7,195
6.780039,3.004514,10,16,8,9,10,205
3.911137,3.117326,10,16,8,10,11,215
1.854556,3.058784,10,16,8,11,12,225
1.804132,3.052497,10,16,8,12,13,235
2.057485,3.080902,10,16,8,13,14,245
3.461848,3.048835,10,16,8,14,15,255
