BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
3.218243,3.049567,10,13,5,8,9,165
2.06953,3.062846,10,13,5,9,10,168
2.417567,3.034524,10,13,5,10,11,171
3.780846,3.112963,10,13,5,11,12,174
4.285639,0.007582,10,13,5,14,15,178
1.803577,-0.721813,10,13,5,15,16,181
2.69353,0.129203,10,13,5,16,1,183
2.732197,0.101963,10,14,6,1,2,186
2.456125,-0.030443,10,14,6,2,3,189
2.892015,-0.055123,10,14,6,3,4,192
4.047775,-0.032309,10,14,6,4,5,195
5.586791,-3.079086,10,14,6,7,8,199
4.0168,3.051423,10,14,6,8,9,201
2.336209,3.062288,10,14,6,9,10,204
1.882327,3.082043,10,14,6,10,11,207
2.410371,3.108017,10,14,6,11,12,210
3.607786,3.063199,10,14,6,12,13,213
2.946521,-0.42914,10,14,6,15,16,217
3.084705,0.117101,10,14,6,16,1,220
3.144668,0.081885,10,15,7,1,2,222
2.444856,-0.023499,10,15,7,2,3,225
2.448043,-0.054101,10,15,7,3,4,228
2.744343,-0.0204,10,15,7,4,5,231
4.992307,-0.009097,10,15,7,5,6,234
6.634666,3.073274,10,15,7,8,9,238
3.375542,3.071169,10,15,7,9,10,240
2.136376,3.086953,10,15,7,10,11,243
2.145133,3.114178,10,15,7,11,12,246
2.155215,3.0446,10,15,7,12,13,249
3.84062,3.110422,10,15,7,13,14,252
4.469387,0.06675,10,15,7,16,1,0
4.513152,0.050874,10,16,8,1,2,3
2.653558,-0.025628,10,16,8,2,3,5
2.228328,-0.046943,10,16,8,3,4,8
2.145647,-0.027414,10,16,8,4,5,11
3.332175,0.011754,10,16,8,5,6,14
6.422694,0.010155,10,16,8,6,7,17
6.526552,3.084493,10,16,8,9,10,21
3.891069,3.024606,10,16,8,10,11,23
2.561218,3.110313,10,16,8,11,12,26
2.033474,3.021331,10,16,8,12,13,29
2.457098,3.111216,10,16,8,13,14,32
3.661729,3.045448,10,16,8,14,15,35
3.842324,-0.031353,10,1,9,2,3,39
2.345231,-0.054358,10,1,9,3,4,42
1.764495,-0.008366,10,1,9,4,5,44
2.289717,0.027391,10,1,9,5,6,47
3.618495,0.049382,10,1,9,6,7,50
6.895556,-0.124393,10,1,9,7,8,53
5.809074,3.052874,10,1,9,10,11,57
3.161079,3.117201,10,1,9,11,12,59
2.273288,3.039645,10,1,9,12,13,62
2.262129,3.105596,10,1,9,13,14,65
2.300278,3.025721,10,1,9,14,15,68
5.3428,-2.965451,10,1,9,15,16,71
3.857764,-0.055188,10,2,10,3,4,75
2.029685,-0.018075,10,2,10,4,5,77
2.053461,0.038408,10,2,10,5,6,80
2.56791,0.085553,10,2,10,6,7,83
3.923919,-0.181406,10,2,10,7,8,86
5.625718,-0.003401,10,2,10,8,9,89
4.638574,3.101651,10,2,10,11,12,93
2.628836,3.049718,10,2,10,12,13,95
2.2203,3.115179,10,2,10,13,14,98
1.912263,2.99515,10,2,10,14,15,101
3.878034,-2.887474,10,2,10,15,16,104
3.498623,2.974216,10,2,10,16,1,107
3.707513,2.996567,10,3,11,1,2,110
3.459642,-0.021846,10,3,11,4,5,114
2.410183,0.02877,10,3,11,5,6,117
2.398996,0.105881,10,3,11,6,7,119
3.087812,-0.221154,10,3,11,7,8,122
4.173487,0.013092,10,3,11,8,9,125
3.967113,-0.021324,10,3,11,9,10,128
4.096379,3.060483,10,3,11,12,13,132
2.618921,3.10678,10,3,11,13,14,134
1.853653,2.996649,10,3,11,14,15,137
3.431498,-2.843695,10,3,11,15,16,140
2.00194,2.890264,10,3,11,16,1,143
2.306822,2.929863,10,4,12,1,2,146
4.038583,3.095003,10,4,12,2,3,149
4.102523,0.002003,10,4,12,5,6,153
2.659451,0.087215,10,4,12,6,7,156
2.881586,-0.233395,10,4,12,7,8,158
3.815111,0.016851,10,4,12,8,9,161
2.570061,-0.00864,10,4,12,9,10,164
4.660359,-0.104234,10,4,12,10,11,167
4.147152,3.101907,10,4,12,13,14,171
2.236137,3.001556,10,4,12,14,15,173
3.431056,-2.843742,10,4,12,15,16,176
1.713308,2.84591,10,4,12,16,1,179
2.001516,2.890282,10,5,13,1,2,182
2.596879,3.090965,10,5,13,2,3,185
4.555343,3.110977,10,5,13,3,4,188
3.841379,0.046803,10,5,13,6,7,192
3.086844,-0.221164,10,5,13,7,8,195
3.850064,0.022775,10,5,13,8,9,197
2.304978,-0.000178,10,5,13,9,10,200
3.263852,-0.156565,10,5,13,10,11,203
3.781511,-0.056167,10,5,13,11,12,206
3.777479,3.042542,10,5,13,14,15,210
3.824187,-2.880837,10,5,13,15,16,212
1.771773,2.849323,10,5,13,16,1,215
2.001961,2.890071,10,6,14,1,2,218
2.19445,3.083258,10,6,14,2,3,221
2.918037,3.110756,10,6,14,3,4,224
3.948307,3.090806,10,6,14,4,5,227
4.498788,-0.160015,10,6,14,7,8,231
4.680099,0.009611,10,6,14,8,9,234
2.512803,-0.004471,10,6,14,9,10,236
2.99763,-0.182816,10,6,14,10,11,239
2.343824,-0.054241,10,6,14,11,12,242
3.873065,-0.005654,10,6,14,12,13,245
5.321334,-2.967056,10,6,14,15,16,249
2.091573,2.878593,10,6,14,16,1,251
2.352633,2.923916,10,7,15,1,2,254
2.241089,3.087158,10,7,15,2,3,1
2.561407,3.110323,10,7,15,3,4,4
2.656506,3.087799,10,7,15,4,5,7
4.694684,3.071389,10,7,15,5,6,10
7.299447,-0.006243,10,7,15,8,9,14
3.586346,-0.011298,10,7,15,9,10,17
3.235907,-0.156233,10,7,15,10,11,19
2.091213,-0.058551,10,7,15,11,12,22
2.43293,0.014284,10,7,15,12,13,25
3.775014,-0.044048,10,7,15,13,14,28
3.499235,2.974254,10,7,15,16,1,32
3.678766,2.988789,10,8,16,1,2,34
2.436913,3.09413,10,8,16,2,3,37
2.320444,3.101506,10,8,16,3,4,40
2.046149,3.078522,10,8,16,4,5,43
2.971314,3.05297,10,8,16,5,6,46
5.702436,3.047004,10,8,16,6,7,49
6.726541,-0.023538,10,8,16,9,10,53
4.371282,-0.098358,10,8,16,10,11,56
2.520451,-0.063993,10,8,16,11,12,58
2.318622,0.02465,10,8,16,12,13,61
2.528181,-0.040815,10,8,16,13,14,64
4.07144,0.014678,10,8,16,14,15,67
3.7405,3.090926,10,9,1,2,3,71
2.444698,3.11813,10,9,1,3,4,74
1.687927,3.071151,10,9,1,4,5,76
2.019609,3.029155,10,9,1,5,6,79
2.913108,2.999445,10,9,1,6,7,82
8.009228,-3.106609,10,9,1,7,8,85
6.04638,-0.083041,10,9,1,10,11,89
3.150548,-0.042806,10,9,1,11,12,92
2.547792,0.004759,10,9,1,12,13,94
2.331739,-0.047118,10,9,1,13,14,97
2.791104,0.035802,10,9,1,14,15,100
3.199357,-0.400823,10,9,1,15,16,103
3.864943,3.101678,10,10,2,3,4,107
1.928169,3.086597,10,10,2,4,5,109
1.753206,3.024612,10,10,2,5,6,112
1.983241,2.941575,10,10,2,6,7,115
5.025266,-3.067942,10,10,2,7,8,118
5.087412,3.064723,10,10,2,8,9,121
4.604191,-0.045335,10,10,2,11,12,125
2.881253,0.012776,10,10,2,12,13,128
2.318774,-0.03997,10,10,2,13,14,130
2.433804,0.045089,10,10,2,14,15,133
1.815216,-0.699736,10,10,2,15,16,136
4.529066,0.053146,10,10,2,16,1,139
4.636809,0.040803,10,11,3,1,2,142
3.39508,3.083563,10,11,3,4,5,146
2.064409,3.034515,10,11,3,5,6,148
1.822693,2.916745,10,11,3,6,7,151
4.145607,-3.039343,10,11,3,7,8,154
3.543546,3.04866,10,11,3,8,9,157
3.790222,3.073374,10,11,3,9,10,160
4.350731,-0.005803,10,11,3,12,13,164
2.618052,-0.034796,10,11,3,13,14,167
2.387425,0.043496,10,11,3,14,15,169
1.551481,-0.843632,10,11,3,15,16,172
2.955374,0.110302,10,11,3,16,1,175
3.040193,0.086353,10,12,4,1,2,178
3.976742,-0.025629,10,12,4,2,3,181
3.707186,3.05615,10,12,4,5,6,185
2.056071,2.94899,10,12,4,6,7,187
3.958237,-3.040598,10,12,4,7,8,190
3.127389,3.04307,10,12,4,8,9,193
2.335411,3.062379,10,12,4,9,10,196
4.116872,3.045624,10,12,4,10,11,199
4.071175,-0.040557,10,12,4,13,14,203
2.743393,0.034178,10,12,4,14,15,206
1.598033,-0.821399,10,12,4,15,16,208
2.693506,0.129157,10,12,4,16,1,211
2.675634,0.108317,10,13,5,1,2,214
2.684597,-0.016636,10,13,5,2,3,217
4.569109,-0.050651,10,13,5,3,4,220
3.13061,2.991315,10,13,5,6,7,224
4.200205,-3.043353,10,13,5,7,8,226
3.244591,3.039632,10,13,5,8,9,229
2.069396,3.062883,10,13,5,9,10,232
2.018863,3.095021,10,13,5,10,11,235
3.838851,3.110392,10,13,5,11,12,238
4.171024,0.013135,10,13,5,14,15,242
1.918034,-0.669856,10,13,5,15,16,245
2.749726,0.122465,10,13,5,16,1,247
2.732374,0.101926,10,14,6,1,2,250
2.35202,-0.029516,10,14,6,2,3,253
2.908259,-0.050742,10,14,6,3,4,0
4.047326,-0.032263,10,14,6,4,5,3
5.550474,-3.082853,10,14,6,7,8,7
4.048746,3.057916,10,14,6,8,9,9
2.335863,3.062389,10,14,6,9,10,12
1.753295,3.100311,10,14,6,10,11,15
2.29415,3.11618,10,14,6,11,12,18
3.533075,3.061403,10,14,6,12,13,21
3.238206,-0.393584,10,14,6,15,16,25
3.103781,0.105164,10,14,6,16,1,28
3.088248,0.086988,10,15,7,1,2,30
2.387001,-0.019336,10,15,7,2,3,33
2.551913,-0.053951,10,15,7,3,4,36
2.802528,-0.024012,10,15,7,4,5,39
5.107332,-0.013298,10,15,7,5,6,42
6.837781,3.069669,10,15,7,8,9,46
3.375542,3.071169,10,15,7,9,10,48
2.074183,3.076869,10,15,7,10,11,51
1.99544,3.111701,10,15,7,11,12,54
2.123399,3.032088,10,15,7,12,13,57
3.866014,3.101624,10,15,7,13,14,60
4.527057,0.063384,10,15,7,16,1,64
4.513569,0.050856,10,16,8,1,2,67
2.561642,-0.031168,10,16,8,2,3,69
2.357487,-0.061227,10,16,8,3,4,72
2.29561,-0.025345,10,16,8,4,5,75
3.459328,-0.000168,10,16,8,5,6,78
6.364939,0.011997,10,16,8,6,7,81
6.527456,3.084466,10,16,8,9,10,85
3.923417,3.031476,10,16,8,10,11,87
2.486769,3.109186,10,16,8,11,12,90
1.990853,3.030177,10,16,8,12,13,93
2.469797,3.104303,10,16,8,13,14,96
3.604254,3.046892,10,16,8,14,15,99
3.669283,-0.023653,10,1,9,2,3,103
2.462318,-0.061038,10,1,9,3,4,106
1.938535,-0.025084,10,1,9,4,5,109
2.261359,0.030174,10,1,9,5,6,111
3.580003,0.056273,10,1,9,6,7,114
6.955825,-0.125015,10,1,9,7,8,117
5.971777,3.052507,10,1,9,10,11,121
3.185736,3.106483,10,1,9,11,12,123
2.214978,3.042003,10,1,9,12,13,126
2.262422,3.105523,10,1,9,13,14,129
2.372538,3.017231,10,1,9,14,15,132
5.489415,-2.97861,10,1,9,15,16,135
3.83307,-0.046576,10,2,10,3,4,139
2.179612,-0.016567,10,2,10,4,5,141
2.071461,0.043573,10,2,10,5,6,144
2.624752,0.079427,10,2,10,6,7,147
3.910395,-0.1852,10,2,10,7,8,150
5.604504,0.00262,10,2,10,8,9,153
4.582139,3.103484,10,2,10,11,12,157
2.571457,3.051984,10,2,10,12,13,159
2.261899,3.105568,10,2,10,13,14,162
2.002495,3.007722,10,2,10,14,15,165
3.773393,-2.874065,10,2,10,15,16,168
3.647271,2.981186,10,2,10,16,1,171
3.708678,2.996458,10,3,11,1,2,174
3.501457,-0.028231,10,3,11,4,5,178
2.410362,0.02866,10,3,11,5,6,181
2.398907,0.105937,10,3,11,6,7,183
3.059813,-0.231106,10,3,11,7,8,186
4.117099,0.015955,10,3,11,8,9,189
3.943743,-0.012755,10,3,11,9,10,192
3.980001,3.063724,10,3,11,12,13,196
2.585632,3.097321,10,3,11,13,14,198
1.971342,2.993739,10,3,11,14,15,201
3.380607,-2.835576,10,3,11,15,16,204
2.237106,2.896401,10,3,11,16,1,207
2.292775,2.92332,10,4,12,1,2,210
3.947505,3.09087,10,4,12,2,3,213
4.12627,-0.006406,10,4,12,5,6,217
2.659942,0.087179,10,4,12,6,7,220
2.823398,-0.23428,10,4,12,7,8,222
3.700602,0.023484,10,4,12,8,9,225
2.628072,-0.012794,10,4,12,9,10,228
3.623532,-0.046117,10,4,12,10,11,231
4.118054,3.103046,10,4,12,13,14,235
2.325966,3.012217,10,4,12,14,15,237
3.391129,-2.847341,10,4,12,15,16,240
1.90227,2.863831,10,4,12,16,1,243
2.001516,2.890282,10,5,13,1,2,246
2.551489,3.08765,10,5,13,2,3,249
4.580066,3.10362,10,5,13,3,4,252
3.870116,0.045006,10,5,13,6,7,0
3.028095,-0.221719,10,5,13,7,8,3
3.792534,0.026142,10,5,13,8,9,5
2.362838,-0.00497,10,5,13,9,10,8
2.181801,-0.050651,10,5,13,10,11,11
3.810815,-0.057196,10,5,13,11,12,14
3.703312,3.040364,10,5,13,14,15,18
3.784577,-2.884398,10,5,13,15,16,20
1.856932,2.869866,10,5,13,16,1,23
2.015979,2.897714,10,6,14,1,2,26
2.194633,3.083194,10,6,14,2,3,29
2.91828,3.110692,10,6,14,3,4,32
3.915103,3.084391,10,6,14,4,5,35
4.469042,-0.166419,10,6,14,7,8,39
4.622962,0.012148,10,6,14,8,9,42
2.605075,0.000315,10,6,14,9,10,44
1.870354,-0.050749,10,6,14,10,11,47
2.19453,-0.05827,10,6,14,11,12,50
3.76976,-0.004452,10,6,14,12,13,53
5.283821,-2.970315,10,6,14,15,16,57
2.236673,2.896391,10,6,14,16,1,59
2.337789,2.930122,10,7,15,1,2,62
2.182667,3.090888,10,7,15,2,3,65
2.619502,3.106689,10,7,15,3,4,68
2.702395,3.090836,10,7,15,4,5,71
4.814817,3.074503,10,7,15,5,6,74
7.275884,-0.001542,10,7,15,8,9,78
3.586015,-0.01128,10,7,15,9,10,81
2.169993,-0.042947,10,7,15,10,11,83
1.928827,-0.054967,10,7,15,11,12,86
2.49052,0.009481,10,7,15,12,13,89
3.924704,-0.042227,10,7,15,13,14,92
3.706002,2.980748,10,7,15,16,1,96
3.619666,2.989457,10,8,16,1,2,98
2.403488,3.083861,10,8,16,2,3,101
2.424295,3.101116,10,8,16,3,4,104
2.220867,3.068303,10,8,16,4,5,107
3.178803,3.055462,10,8,16,5,6,110
5.702436,3.047004,10,8,16,6,7,113
6.738061,-0.02607,10,8,16,9,10,117
3.210219,-0.045538,10,8,16,10,11,120
2.345144,-0.054302,10,8,16,11,12,122
2.375906,0.019304,10,8,16,12,13,125
2.632398,-0.041239,10,8,16,13,14,128
4.082649,0.010457,10,8,16,14,15,131
3.60806,3.092082,10,9,1,2,3,135
2.527366,3.100721,10,9,1,3,4,138
1.895549,3.073329,10,9,1,4,5,141
2.182061,3.029915,10,9,1,5,6,143
2.972058,2.998383,10,9,1,6,7,146
8.106048,-3.111208,10,9,1,7,8,149
5.649937,-0.07792,10,9,1,10,11,153
3.175279,-0.053284,10,9,1,11,12,156
2.582099,0.013668,10,9,1,12,13,158
2.377661,-0.043747,10,9,1,13,14,161
2.780323,0.042132,10,9,1,14,15,164
3.251704,-0.411278,10,9,1,15,16,167
3.839912,3.110458,10,10,2,3,4,171
2.102789,3.075208,10,10,2,4,5,173
1.900016,3.018643,10,10,2,5,6,176
1.910192,2.933553,10,10,2,6,7,179
5.118846,-3.066989,10,10,2,7,8,182
5.156752,3.054533,10,10,2,8,9,185
4.559022,-0.047093,10,10,2,11,12,189
2.904609,0.000734,10,10,2,12,13,192
2.319202,-0.040006,10,10,2,13,14,194
2.40526,0.047872,10,10,2,14,15,197
2.030553,-0.665926,10,10,2,15,16,200
4.454143,0.053996,10,10,2,16,1,203
4.607563,0.042287,10,11,3,1,2,206
3.32446,3.09088,10,11,3,4,5,210
2.240118,3.027794,10,11,3,5,6,212
1.70562,2.914477,10,11,3,6,7,215
4.145989,-3.039361,10,11,3,7,8,218
3.644691,3.041816,10,11,3,8,9,221
3.765168,3.082022,10,11,3,9,10,224
4.218666,-0.00342,10,11,3,12,13,228
2.676694,-0.038337,10,11,3,13,14,231
2.387602,0.043386,10,11,3,14,15,233
1.859812,-0.74103,10,11,3,15,16,236
3.067958,0.098838,10,11,3,16,1,239
2.99396,0.085679,10,12,4,1,2,242
4.080414,-0.026298,10,12,4,2,3,245
3.89898,3.054628,10,12,4,5,6,249
1.997584,2.948917,10,12,4,6,7,251
3.939665,-3.031393,10,12,4,7,8,254
3.212639,3.031363,10,12,4,8,9,1
2.439676,3.063617,10,12,4,9,10,4
3.539984,3.107272,10,12,4,10,11,7
4.220841,-0.038904,10,12,4,13,14,11
2.743393,0.034178,10,12,4,14,15,14
1.934928,-0.717435,10,12,4,15,16,16
2.712687,0.115386,10,12,4,16,1,19
2.676054,0.108263,10,13,5,1,2,22
2.74313,-0.020458,10,13,5,2,3,25
4.524042,-0.05255,10,13,5,3,4,28
3.205287,2.994857,10,13,5,6,7,32
4.165,-3.048198,10,13,5,7,8,34
3.271734,3.029876,10,13,5,8,9,37
2.186547,3.056699,10,13,5,9,10,40
2.272593,3.098286,10,13,5,10,11,43
3.839877,3.110412,10,13,5,11,12,46
4.171486,0.01309,10,13,5,14,15,50
2.183267,-0.608113,10,13,5,15,16,53
2.694276,0.129149,10,13,5,16,1,55
2.676498,0.108254,10,14,6,1,2,58
2.386364,-0.019475,10,14,6,2,3,61
2.908662,-0.050769,10,14,6,3,4,64
4.047775,-0.032309,10,14,6,4,5,67
5.586637,-3.079104,10,14,6,7,8,71
4.075329,3.050039,10,14,6,8,9,73
2.394405,3.059574,10,14,6,9,10,76
2.002754,3.08866,10,14,6,10,11,79
2.23638,3.120518,10,14,6,11,12,82
3.491158,3.067055,10,14,6,12,13,85
3.388015,-0.393426,10,14,6,15,16,89
3.067252,0.098763,10,14,6,16,1,92
3.031908,0.092284,10,15,7,1,2,94
2.340832,-0.022236,10,15,7,2,3,97
2.55196,-0.053979,10,15,7,3,4,100
2.848463,-0.021471,10,15,7,4,5,103
5.165701,-0.0153,10,15,7,5,6,106
6.867591,3.069064,10,15,7,8,9,110
3.375542,3.071169,10,15,7,9,10,112
2.227732,3.09463,10,15,7,10,11,115
1.971635,3.128837,10,15,7,11,12,118
2.18196,3.029924,10,15,7,12,13,121
3.923582,3.099373,10,15,7,13,14,124
4.593727,0.056285,10,15,7,16,1,128
4.570065,0.047829,10,16,8,1,2,131
2.537292,-0.017945,10,16,8,2,3,133
2.357314,-0.061237,10,16,8,3,4,136
2.329421,-0.014939,10,16,8,4,5,139
3.470689,-0.005161,10,16,8,5,6,142
6.364233,0.012042,10,16,8,6,7,145
6.543182,3.086457,10,16,8,9,10,149
3.209153,3.096072,10,16,8,10,11,151
2.41157,3.108112,10,16,8,11,12,154
2.065533,3.034481,10,16,8,12,13,157
2.585966,3.097248,10,16,8,13,14,160
3.64926,3.049826,10,16,8,14,15,163
3.819202,-0.022496,10,1,9,2,3,167
2.461999,-0.060964,10,1,9,3,4,170
1.972509,-0.012818,10,1,9,4,5,173
2.525717,0.018495,10,1,9,5,6,175
3.601199,0.046385,10,1,9,6,7,178
6.998099,-0.127496,10,1,9,7,8,181
4.931794,3.092532,10,1,9,10,11,185
3.161314,3.117091,10,1,9,11,12,187
2.27333,3.039618,10,1,9,12,13,190
2.378648,3.097885,10,1,9,13,14,193
2.300448,3.02573,10,1,9,14,15,196
5.138506,-2.965401,10,1,9,15,16,199
3.8454,-0.050845,10,2,10,3,4,203
2.237722,-0.021192,10,2,10,4,5,205
2.300641,0.019722,10,2,10,5,6,208
2.689586,0.084039,10,2,10,6,7,211
4.012794,-0.189023,10,2,10,7,8,214
5.662043,0.000585,10,2,10,8,9,217
4.615609,3.108852,10,2,10,11,12,221
2.62971,3.049701,10,2,10,12,13,223
2.378232,3.097847,10,2,10,13,14,226
1.912969,2.995078,10,2,10,14,15,229
3.484356,-2.851669,10,2,10,15,16,232
3.529447,2.982324,10,2,10,16,1,235
3.885837,3.001907,10,3,11,1,2,238
3.501133,-0.028213,10,3,11,4,5,242
2.617513,0.022415,10,3,11,5,6,245
2.511758,0.09215,10,3,11,6,7,247
3.177209,-0.229628,10,3,11,7,8,250
4.209023,0.018494,10,3,11,8,9,253
3.967809,-0.021406,10,3,11,9,10,0
3.908818,3.069617,10,3,11,12,13,4
2.70212,3.090927,10,3,11,13,14,6
1.898824,3.003254,10,3,11,14,15,9
3.146783,-2.816232,10,3,11,15,16,12
2.089037,2.906719,10,3,11,16,1,15
2.336711,2.930092,10,4,12,1,2,18
3.98167,3.097116,10,4,12,2,3,21
4.219213,-0.003493,10,4,12,5,6,25
2.773253,0.07551,10,4,12,6,7,28
2.913082,-0.243118,10,4,12,7,8,30
3.82847,0.031833,10,4,12,8,9,33
