BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
4.4034,0.057372,10,8,16,9,10,172
2.690906,-0.013174,10,8,16,10,11,175
2.277162,-0.023313,10,8,16,11,12,178
2.231335,0.012614,10,8,16,12,13,181
2.782518,-0.017286,10,8,16,13,14,184
4.329038,0.034624,10,8,16,14,15,187
4.152899,3.09794,10,9,1,2,3,190
5.738587,3.104378,10,9,1,3,4,193
1.990984,3.087923,10,9,1,4,5,196
1.671249,3.059545,10,9,1,5,6,199
1.970918,2.928717,10,9,1,6,7,202
4.20089,-3.020318,10,9,1,7,8,205
4.013139,-0.021787,10,9,1,10,11,208
2.610333,-0.030828,10,9,1,11,12,211
2.231335,0.012614,10,9,1,12,13,214
2.391827,-0.013229,10,9,1,13,14,217
2.829683,0.080374,10,9,1,14,15,220
4.203959,-0.2171,10,9,1,15,16,223
9.020777,3.102911,10,10,2,3,4,226
2.994235,3.078402,10,10,2,4,5,229
1.877566,3.073239,10,10,2,5,6,232
1.587307,2.886897,10,10,2,6,7,235
2.63969,-2.935173,10,10,2,7,8,238
3.464177,3.095113,10,10,2,8,9,241
4.106668,-0.024474,10,10,2,11,12,244
2.622841,0.00431,10,10,2,12,13,247
2.449802,-0.0085,10,10,2,13,14,250
2.532774,0.091407,10,10,2,14,15,253
2.637409,-0.314259,10,10,2,15,16,0
4.752416,-0.039843,10,10,2,16,1,3
6.979113,0.006627,10,11,3,1,2,6
6.820993,3.09122,10,11,3,4,5,9
3.032937,3.07143,10,11,3,5,6,12
2.011832,2.920944,10,11,3,6,7,15
2.468576,-2.909749,10,11,3,7,8,18
2.143435,3.090728,10,11,3,8,9,21
3.639453,2.98876,10,11,3,9,10,24
3.949535,-0.01035,10,11,3,12,13,27
2.75187,-0.009044,10,11,3,13,14,30
2.445479,0.100009,10,11,3,14,15,33
2.215359,-0.374394,10,11,3,15,16,36
3.282782,-0.04129,10,11,3,16,1,39
3.070691,0.069284,10,12,4,1,2,42
7.976057,-0.042087,10,12,4,2,3,45
6.160684,3.085393,10,12,4,5,6,48
3.227742,2.992491,10,12,4,6,7,51
2.99179,-2.957432,10,12,4,7,8,54
2.106141,3.101042,10,12,4,8,9,57
2.472661,2.936419,10,12,4,9,10,60
3.926524,3.08438,10,12,4,10,11,63
3.922946,-0.019063,10,12,4,13,14,66
2.443138,0.100022,10,12,4,14,15,69
1.671986,-0.4769,10,12,4,15,16,72
1.921203,-0.03114,10,12,4,16,1,75
2.203433,0.117673,10,13,5,1,2,78
4.174827,-0.035281,10,13,5,2,3,81
8.077067,-0.050174,10,13,5,3,4,84
4.431443,3.016543,10,13,5,6,7,87
3.224779,-2.975548,10,13,5,7,8,90
2.047714,3.094689,10,13,5,8,9,93
2.125137,2.899152,10,13,5,9,10,96
2.545431,3.069683,10,13,5,10,11,99
3.946412,3.09343,10,13,5,11,12,102
3.847391,0.046617,10,13,5,14,15,105
1.935509,-0.428928,10,13,5,15,16,108
1.713742,-0.040048,10,13,5,16,1,111
2.024206,0.140756,10,14,6,1,2,114
3.036007,-0.039789,10,14,6,2,3,117
5.452806,-0.049075,10,14,6,3,4,120
3.334443,-0.037339,10,14,6,4,5,123
4.558787,-3.041061,10,14,6,7,8,126
2.381535,3.089739,10,14,6,8,9,129
2.071717,2.887426,10,14,6,9,10,132
2.134051,3.047388,10,14,6,10,11,135
2.474123,3.086548,10,14,6,11,12,138
3.846577,3.071521,10,14,6,12,13,141
3.846577,3.071521,10,14,6,16,1,25
3.541895,-0.242441,10,1,1,9,1,74
7.794292,3.101844,10,4,12,2,3,77
6.180815,-0.026201,10,4,12,5,6,80
3.668446,0.055851,10,4,12,6,7,83
2.325628,-0.330222,10,4,12,7,8,86
2.244239,-0.013167,10,4,12,8,9,89
3.001532,0.105923,10,4,12,9,10,92
4.166215,-0.021508,10,4,12,10,11,95
3.81433,3.077057,10,4,12,13,14,98
2.011165,2.92093,10,4,12,14,15,101
2.385569,-2.871158,10,4,12,15,16,104
1.830332,3.115828,10,4,12,16,1,107
1.771668,2.899275,10,5,13,1,2,110
4.083905,3.108737,10,5,13,2,3,113
7.984125,3.111181,10,5,13,3,4,116
4.802296,0.037177,10,5,13,6,7,119
2.558303,-0.30501,10,5,13,7,8,122
2.208654,-0.002706,10,5,13,8,9,125
2.644996,0.117687,10,5,13,9,10,128
2.726257,-0.021561,10,5,13,10,11,131
4.084435,-0.032784,10,5,13,11,12,134
3.412601,2.993321,10,5,13,14,15,137
2.672587,-2.902392,10,5,13,15,16,140
1.657337,3.093707,10,5,13,16,1,143
1.58722,2.886934,10,6,14,1,2,146
2.945139,3.104965,10,6,14,2,3,149
5.371597,3.111307,10,6,14,3,4,152
3.200511,3.085222,10,6,14,4,5,155
3.850111,-0.214653,10,6,14,7,8,158
2.507155,-0.004038,10,6,14,8,9,161
2.55514,0.12683,10,6,14,9,10,164
2.299823,-0.008137,10,6,14,10,11,167
2.610672,-0.030756,10,6,14,11,12,170
4.013659,-0.021715,10,6,14,12,13,173
4.259341,-3.019361,10,6,14,15,16,176
2.013141,3.105582,10,6,14,16,1,179
1.878907,2.925092,10,7,15,1,2,182
2.646441,3.102334,10,7,15,2,3,185
4.554245,3.118372,10,7,15,3,4,188
1.991426,3.088012,10,7,15,4,5,191
3.165064,3.092105,10,7,15,5,6,194
4.071076,-0.018769,10,7,15,8,9,197
2.914863,0.093633,10,7,15,9,10,200
2.300121,-0.008065,10,7,15,10,11,203
2.219774,-0.028662,10,7,15,11,12,206
2.599033,-0.008695,10,7,15,12,13,209
4.313284,-0.02114,10,7,15,13,14,212
3.520724,3.099032,10,7,15,16,1,215
3.134028,2.992284,10,8,16,1,2,218
2.887788,3.100554,10,8,16,2,3,221
4.64594,3.11608,10,8,16,3,4,224
1.80642,3.096637,10,8,16,4,5,227
1.934585,3.080832,10,8,16,5,6,230
3.467826,2.998733,10,8,16,6,7,233
4.436428,0.051707,10,8,16,9,10,236
2.690759,-0.013137,10,8,16,10,11,239
2.219569,-0.02868,10,8,16,11,12,242
2.231747,0.012648,10,8,16,12,13,245
2.783031,-0.017252,10,8,16,13,14,248
4.328964,0.034716,10,8,16,14,15,251
4.153665,3.097974,10,9,1,2,3,254
5.704123,3.10828,10,9,1,3,4,1
2.026574,3.077326,10,9,1,4,5,4
1.671249,3.059545,10,9,1,5,6,7
1.955597,2.909094,10,9,1,6,7,10
4.231778,-3.026667,10,9,1,7,8,13
4.03636,-0.013174,10,9,1,10,11,16
2.575635,-0.022082,10,9,1,11,12,19
2.231663,0.012593,10,9,1,12,13,22
2.357659,-0.003456,10,9,1,13,14,25
2.830206,0.080409,10,9,1,14,15,28
4.150352,-0.222509,10,9,1,15,16,31
8.987043,3.105352,10,10,2,3,4,34
2.994787,3.078436,10,10,2,4,5,37
1.821176,3.065226,10,10,2,5,6,40
1.587599,2.886931,10,10,2,6,7,43
2.639934,-2.935156,10,10,2,7,8,46
3.499629,3.088924,10,10,2,8,9,49
4.141421,-0.029843,10,10,2,11,12,52
2.622796,0.004402,10,10,2,12,13,55
2.415872,0.00107,10,10,2,13,14,58
2.532869,0.091462,10,10,2,14,15,61
2.626459,-0.329371,10,10,2,15,16,64
4.695165,-0.042526,10,10,2,16,1,67
6.921332,0.005128,10,11,3,1,2,70
6.821249,3.091275,10,11,3,4,5,73
2.997328,3.078499,10,11,3,5,6,76
2.012018,2.920961,10,11,3,6,7,79
2.468483,-2.909804,10,11,3,7,8,82
2.143003,3.090786,10,11,3,8,9,85
3.639254,2.988797,10,11,3,9,10,88
3.949467,-0.010257,10,11,3,12,13,91
2.751973,-0.008989,10,11,3,13,14,94
2.472107,0.11286,10,11,3,14,15,97
2.215685,-0.374414,10,11,3,15,16,100
3.283265,-0.041311,10,11,3,16,1,103
3.070639,0.069376,10,12,4,1,2,106
7.97592,-0.041995,10,12,4,2,3,109
6.125146,3.088996,10,12,4,5,6,112
3.265346,2.987051,10,12,4,6,7,115
2.962279,-2.947457,10,12,4,7,8,118
2.140952,3.090799,10,12,4,8,9,121
2.456822,2.920881,10,12,4,9,10,124
3.962071,3.078962,10,12,4,10,11,127
3.922878,-0.018971,10,12,4,13,14,130
2.41133,0.111195,10,12,4,14,15,133
1.667229,-0.501457,10,12,4,15,16,136
1.92138,-0.031122,10,12,4,16,1,139
2.144901,0.115947,10,13,5,1,2,142
4.174912,-0.035134,10,13,5,2,3,145
8.041034,-0.047492,10,13,5,3,4,148
4.431125,3.016673,10,13,5,6,7,151
3.2249,-2.975493,10,13,5,7,8,154
2.08304,3.084306,10,13,5,8,9,157
2.086643,2.906201,10,13,5,9,10,160
2.580877,3.061687,10,13,5,10,11,163
3.946344,3.093522,10,13,5,11,12,166
3.813931,0.053343,10,13,5,14,15,169
1.942934,-0.40787,10,13,5,15,16,172
1.713712,-0.039956,10,13,5,16,1,175
1.996725,0.125431,10,14,6,1,2,178
3.001393,-0.032363,10,14,6,2,3,181
5.453514,-0.049004,10,14,6,3,4,184
3.300277,-0.030629,10,14,6,4,5,187
4.559457,-3.041081,10,14,6,7,8,190
2.417207,3.080801,10,14,6,8,9,193
2.032974,2.894379,10,14,6,9,10,196
2.154451,3.064301,10,14,6,10,11,199
2.474123,3.086548,10,14,6,11,12,202
3.846366,3.071559,10,14,6,12,13,205
3.488418,-0.249357,10,14,6,15,16,208
2.070025,-0.029857,10,14,6,16,1,211
2.234883,0.105512,10,15,7,1,2,214
2.702823,-0.034318,10,15,7,2,3,217
4.614504,-0.052978,10,15,7,3,4,220
2.127121,-0.023927,10,15,7,4,5,223
3.322919,-0.019982,10,15,7,5,6,226
3.92415,3.084554,10,15,7,8,9,229
2.417165,2.927349,10,15,7,9,10,232
2.133977,3.047572,10,15,7,10,11,235
2.140089,3.090914,10,15,7,11,12,238
2.43214,3.05756,10,15,7,12,13,241
4.166079,3.084306,10,15,7,13,14,244
3.577167,-0.038817,10,15,7,16,1,247
3.60727,0.053855,10,16,8,1,2,250
2.909335,-0.028963,10,16,8,2,3,253
4.671337,-0.050083,10,16,8,3,4,0
1.943147,-0.013154,10,16,8,4,5,3
2.058029,-0.001906,10,16,8,5,6,6
3.90505,0.048751,10,16,8,6,7,9
3.91187,2.989942,10,16,8,9,10,12
2.524478,3.055584,10,16,8,10,11,15
2.140125,3.090822,10,16,8,11,12,18
2.041563,3.049562,10,16,8,12,13,21
2.602331,3.075354,10,16,8,13,14,24
3.912079,3.013562,10,16,8,14,15,27
4.176909,-0.035141,10,1,9,2,3,30
5.755561,-0.04713,10,1,9,3,4,33
2.163131,-0.034434,10,1,9,4,5,36
1.817767,0.005862,10,1,9,5,6,39
2.384427,0.09803,10,1,9,6,7,42
3.597536,-0.235627,10,1,9,7,8,45
3.90551,3.075402,10,1,9,10,11,48
2.532241,3.092215,10,1,9,11,12,51
2.042351,3.049538,10,1,9,12,13,54
2.212277,3.071203,10,1,9,13,14,57
2.413113,2.965635,10,1,9,14,15,60
4.796096,-3.036926,10,1,9,15,16,63
9.00205,-0.042512,10,2,10,3,4,66
3.060651,-0.028125,10,2,10,4,5,69
1.967931,0.004433,10,2,10,5,6,72
2.056883,0.127206,10,2,10,6,7,75
1.993566,-0.391471,10,2,10,7,8,78
3.658849,-0.025666,10,2,10,8,9,81
4.063083,3.100146,10,2,10,11,12,84
2.490776,3.063722,10,2,10,12,13,87
2.249013,3.061841,10,2,10,13,14,90
2.118925,2.942785,10,2,10,14,15,93
3.315175,-2.966247,10,2,10,15,16,96
4.569371,3.105726,10,2,10,16,1,99
6.413609,3.04753,10,3,11,1,2,102
6.890439,-0.034823,10,3,11,4,5,105
3.110131,-0.005697,10,3,11,5,6,108
2.446115,0.100153,10,3,11,6,7,111
1.857332,-0.421253,10,3,11,7,8,114
2.303806,-0.008196,10,3,11,8,9,117
4.203096,0.058186,10,3,11,9,10,120
3.81771,3.077174,10,3,11,12,13,123
2.585725,3.061607,10,3,11,13,14,126
2.028663,2.940002,10,3,11,14,15,129
2.908987,-2.927083,10,3,11,15,16,132
3.21422,3.114115,10,3,11,16,1,135
2.599957,2.968389,10,4,12,1,2,138
7.852676,3.103484,10,4,12,2,3,141
6.203478,-0.020588,10,4,12,5,6,144
3.668383,0.055943,10,4,12,6,7,147
2.325715,-0.330168,10,4,12,7,8,150
2.267729,0.002078,10,4,12,8,9,153
2.975132,0.095392,10,4,12,9,10,156
4.143786,-0.029832,10,4,12,10,11,159
3.815034,3.077091,10,4,12,13,14,162
2.011241,2.920985,10,4,12,14,15,165
2.32745,-2.869007,10,4,12,15,16,168
1.807816,3.09659,10,4,12,16,1,171
1.694319,2.916521,10,5,13,1,2,174
4.062486,3.100166,10,5,13,2,3,177
7.985598,3.111215,10,5,13,3,4,180
4.836556,0.032102,10,5,13,6,7,183
2.558399,-0.304955,10,5,13,7,8,186
2.208533,-0.002669,10,5,13,8,9,189
2.586437,0.116271,10,5,13,9,10,192
2.725958,-0.021486,10,5,13,10,11,195
4.083611,-0.032726,10,5,13,11,12,198
3.431133,3.004152,10,5,13,14,15,201
2.613982,-2.901069,10,5,13,15,16,204
1.67938,3.114847,10,5,13,16,1,207
1.587192,2.887026,10,6,14,1,2,210
2.944978,3.105002,10,6,14,2,3,213
5.371303,3.111344,10,6,14,3,4,216
3.200456,3.085314,10,6,14,4,5,219
3.904216,-0.20882,10,6,14,7,8,222
2.507387,-0.004021,10,6,14,8,9,225
2.555376,0.126848,10,6,14,9,10,228
2.300161,-0.008157,10,6,14,10,11,231
2.57611,-0.022048,10,6,14,11,12,234
4.037325,-0.013177,10,6,14,12,13,237
4.170191,-3.013633,10,6,14,15,16,240
1.97843,3.116825,10,6,14,16,1,243
1.825122,2.91261,10,7,15,1,2,246
2.646395,3.102426,10,7,15,2,3,249
4.589878,3.113471,10,7,15,3,4,252
1.991501,3.088067,10,7,15,4,5,255
3.200751,3.085331,10,7,15,5,6,2
4.071604,-0.018697,10,7,15,8,9,5
2.941854,0.10448,10,7,15,9,10,8
2.300798,-0.008106,10,7,15,10,11,11
2.219979,-0.028645,10,7,15,11,12,14
2.599654,-0.008698,10,7,15,12,13,17
4.313607,-0.02103,10,7,15,13,14,20
3.521374,3.099067,10,7,15,16,1,23
3.171675,2.986593,10,8,16,1,2,26
2.852587,3.108314,10,8,16,2,3,29
4.646797,3.116115,10,8,16,3,4,32
1.841664,3.084788,10,8,16,4,5,35
1.913192,3.062305,10,8,16,5,6,38
3.467506,2.998716,10,8,16,6,7,41
4.437003,0.051779,10,8,16,9,10,44
2.690713,-0.013045,10,8,16,10,11,47
2.219653,-0.028625,10,8,16,11,12,50
2.231419,0.012668,10,8,16,12,13,53
2.69086,-0.013082,10,8,16,13,14,56
4.32849,0.034791,10,8,16,14,15,59
4.059947,3.100193,10,9,1,2,3,62
5.704863,3.108352,10,9,1,3,4,65
2.083538,3.084303,10,9,1,4,5,68
1.671311,3.059599,10,9,1,5,6,71
1.970884,2.928809,10,9,1,6,7,74
4.290433,-3.025666,10,9,1,7,8,77
4.070478,-0.018749,10,9,1,10,11,80
2.610386,-0.030681,10,9,1,11,12,83
2.231419,0.012668,10,9,1,12,13,86
2.357401,-0.003381,10,9,1,13,14,89
2.888226,0.082587,10,9,1,14,15,92
4.019293,-0.220708,10,9,1,15,16,95
8.893801,3.106481,10,10,2,3,4,98
2.95876,3.085732,10,10,2,4,5,101
1.820908,3.065246,10,10,2,5,6,104
1.626495,2.878345,10,10,2,6,7,107
2.669765,-2.924344,10,10,2,7,8,110
3.521049,3.099049,10,10,2,8,9,113
4.198063,-0.026763,10,10,2,11,12,116
2.656952,-0.00439,10,10,2,12,13,119
2.392579,-0.013123,10,10,2,13,14,122
2.59099,0.093633,10,10,2,14,15,125
2.626315,-0.329333,10,10,2,15,16,128
4.638461,-0.045352,10,10,2,16,1,131
6.887516,0.008618,10,11,3,1,2,134
6.763417,3.089333,10,11,3,4,5,137
2.997276,3.078591,10,11,3,5,6,140
2.011908,2.920999,10,11,3,6,7,143
2.468669,-2.909695,10,11,3,7,8,146
2.142848,3.090916,10,11,3,8,9,149
3.694306,2.994128,10,11,3,9,10,152
4.006869,-0.007388,10,11,3,12,13,155
2.659642,-0.00444,10,11,3,13,14,158
2.476668,0.089384,10,11,3,14,15,161
2.165962,-0.388651,10,11,3,15,16,164
3.282546,-0.041161,10,11,3,16,1,167
3.038695,0.077839,10,12,4,1,2,170
7.97592,-0.041995,10,12,4,2,3,173
6.125712,3.089014,10,12,4,5,6,176
3.265346,2.987051,10,12,4,6,7,179
2.962664,-2.947385,10,12,4,7,8,182
2.141545,3.09085,10,12,4,8,9,185
2.472939,2.936583,10,12,4,9,10,188
3.962734,3.079088,10,12,4,10,11,191
3.92367,-0.019028,10,12,4,13,14,194
2.443455,0.100094,10,12,4,14,15,197
1.667782,-0.501443,10,12,4,15,16,200
1.864739,-0.037833,10,12,4,16,1,203
2.145217,0.115927,10,13,5,1,2,206
4.17514,-0.035172,10,13,5,2,3,209
8.043121,-0.047349,10,13,5,3,4,212
4.431291,3.016728,10,13,5,6,7,215
3.225021,-2.975439,10,13,5,7,8,218
2.083004,3.084398,10,13,5,8,9,221
2.086379,2.906368,10,13,5,9,10,224
2.545387,3.069775,10,13,5,10,11,227
4.003421,3.096895,10,13,5,11,12,230
3.813931,0.053343,10,13,5,14,15,233
1.894648,-0.425087,10,13,5,15,16,236
1.713589,-0.039826,10,13,5,16,1,239
1.996507,0.125506,10,14,6,1,2,242
3.036349,-0.039625,10,14,6,2,3,245
5.431086,-0.055481,10,14,6,3,4,248
3.335183,-0.03725,10,14,6,4,5,251
4.585825,-3.034103,10,14,6,7,8,254
2.417297,3.080856,10,14,6,8,9,1
2.032939,2.894471,10,14,6,9,10,4
2.133977,3.047572,10,14,6,10,11,7
2.474216,3.086603,10,14,6,11,12,10
3.846511,3.071614,10,14,6,12,13,13
3.435625,-0.256509,10,14,6,15,16,16
2.047566,-0.046774,10,14,6,16,1,19
2.203478,0.11782,10,15,7,1,2,22
2.737742,-0.04241,10,15,7,2,3,25
4.579092,-0.048168,10,15,7,3,4,28
2.127201,-0.023872,10,15,7,4,5,31
3.380659,-0.016446,10,15,7,5,6,34
3.946492,3.093577,10,15,7,8,9,37
2.363332,2.917777,10,15,7,9,10,40
2.134057,3.047627,10,15,7,10,11,43
2.08331,3.084378,10,15,7,11,12,46
2.396281,3.066167,10,15,7,12,13,49
4.109714,3.080965,10,15,7,13,14,52
3.577301,-0.038762,10,15,7,16,1,55
3.632612,0.062999,10,16,8,1,2,58
2.944494,-0.036478,10,16,8,2,3,61
4.671512,-0.050028,10,16,8,3,4,64
1.943293,-0.013045,10,16,8,4,5,67
2.024009,0.009699,10,16,8,5,6,70
3.90505,0.048751,10,16,8,6,7,73
3.929841,2.999479,10,16,8,9,10,76
2.524434,3.055676,10,16,8,10,11,79
2.082926,3.084344,10,16,8,11,12,82
2.041375,3.049544,10,16,8,12,13,85
2.545152,3.069758,10,16,8,13,14,88
3.912011,3.013654,10,16,8,14,15,91
4.177295,-0.035123,10,1,9,2,3,94
5.791095,-0.050844,10,1,9,3,4,97
2.186082,-0.018389,10,1,9,4,5,100
1.760401,-1.7e-05,10,1,9,5,6,103
2.443054,0.100206,10,1,9,6,7,106
3.597868,-0.23561,10,1,9,7,8,109
3.870029,3.080921,10,1,9,10,11,112
2.475856,3.086631,10,1,9,11,12,115
2.04314,3.049515,10,1,9,12,13,118
2.155842,3.064421,10,1,9,13,14,121
2.451274,2.958726,10,1,9,14,15,124
4.734395,-3.02556,10,1,9,15,16,127
9.002881,-0.042495,10,2,10,3,4,130
3.061834,-0.028148,10,2,10,4,5,133
1.934215,0.016716,10,2,10,5,6,136
2.057073,0.127223,10,2,10,6,7,139
1.993641,-0.391417,10,2,10,7,8,142
3.637312,-0.03524,10,2,10,8,9,145
4.041585,3.091464,10,2,10,11,12,148
2.491006,3.063739,10,2,10,12,13,151
2.192383,3.05495,10,2,10,13,14,154
2.119316,2.94282,10,2,10,14,15,157
3.344816,-2.957326,10,2,10,15,16,160
4.604804,3.101008,10,2,10,16,1,163
6.43377,3.053265,10,3,11,1,2,166
6.890439,-0.034823,10,3,11,4,5,169
3.144429,-0.013066,10,3,11,5,6,172
2.473342,0.113001,10,3,11,6,7,175
1.816555,-0.417108,10,3,11,7,8,178
2.303853,-0.008049,10,3,11,8,9,181
4.203254,0.058241,10,3,11,9,10,184
3.81771,3.077174,10,3,11,12,13,187
2.493394,3.063727,10,3,11,13,14,190
2.067064,2.932241,10,3,11,14,15,193
2.849805,-2.926346,10,3,11,15,16,196
3.19152,3.103261,10,3,11,16,1,199
2.59953,2.968502,10,4,12,1,2,202
7.886074,3.100826,10,4,12,2,3,205
6.238109,-0.024144,10,4,12,5,6,208
3.668722,0.055961,10,4,12,6,7,211
2.325588,-0.33013,10,4,12,7,8,214
2.278718,-0.023137,10,4,12,8,9,217
2.975407,0.09541,10,4,12,9,10,220
4.108421,-0.024203,10,4,12,10,11,223
3.757417,3.073305,10,4,12,13,14,226
2.026499,2.940089,10,4,12,14,15,229
2.326941,-2.868857,10,4,12,15,16,232
1.864911,3.103777,10,4,12,16,1,235
1.733123,2.907751,10,5,13,1,2,238
4.062264,3.100204,10,5,13,2,3,241
7.984287,3.111328,10,5,13,3,4,244
4.869255,0.027175,10,5,13,6,7,247
2.597671,-0.309501,10,5,13,7,8,250
2.208578,-0.002522,10,5,13,8,9,253
2.555192,0.126977,10,5,13,9,10,0
2.69131,-0.012955,10,5,13,10,11,3
4.119001,-0.038127,10,5,13,11,12,6
3.431074,3.004245,10,5,13,14,15,9
2.614367,-2.90109,10,5,13,15,16,12
1.67969,3.114882,10,5,13,16,1,15
1.548481,2.896103,10,6,14,1,2,18
2.945199,3.105112,10,6,14,2,3,21
5.372882,3.111303,10,6,14,3,4,24
3.200281,3.085352,10,6,14,4,5,27
3.904723,-0.208748,10,6,14,7,8,30
2.54188,-0.01314,10,6,14,8,9,33
2.554721,0.126943,10,6,14,9,10,36
2.300121,-0.008065,10,6,14,10,11,39
2.576206,-0.021993,10,6,14,11,12,42
4.071452,-0.018752,10,6,14,12,13,45
4.139896,-3.006887,10,6,14,15,16,48
2.013217,3.105637,10,6,14,16,1,51
1.786621,2.921103,10,7,15,1,2,54
2.681434,3.094224,10,7,15,2,3,57
4.59005,3.113526,10,7,15,3,4,60
2.048322,3.094887,10,7,15,4,5,63
3.235937,3.078764,10,7,15,5,6,66
4.049318,-0.027234,10,7,15,8,9,69
2.883503,0.102913,10,7,15,9,10,72
2.300121,-0.008065,10,7,15,10,11,75
2.219941,-0.028553,10,7,15,11,12,78
2.622706,0.004587,10,7,15,12,13,81
4.256205,-0.023841,10,7,15,13,14,84
3.486726,3.105444,10,7,15,16,1,87
3.171794,2.986648,10,8,16,1,2,90
2.887847,3.100701,10,8,16,2,3,93
4.646797,3.116115,10,8,16,3,4,96
1.877707,3.073349,10,8,16,4,5,99
1.877431,3.073369,10,8,16,5,6,102
3.468086,2.998842,10,8,16,6,7,105
4.43717,0.051834,10,8,16,9,10,108
2.691209,-0.01301,10,8,16,10,11,111
2.219819,-0.028515,10,8,16,11,12,114
2.232037,0.01272,10,8,16,12,13,117
2.656707,-0.004407,10,8,16,13,14,120
4.329526,0.034788,10,8,16,14,15,123
4.061514,3.100169,10,9,1,2,3,126
5.705701,3.108332,10,9,1,3,4,129
2.083538,3.084303,10,9,1,4,5,132
1.635655,3.072249,10,9,1,5,6,135
2.009687,2.921032,10,9,1,6,7,138
4.290668,-3.025703,10,9,1,7,8,141
