BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER,FREQUENCY KHZ
1.818059,3.125866,1,14,6,7,8,108,1
1.234595,3.136492,1,14,6,8,9,118,1
1.234598,3.136512,1,14,6,9,10,128,1
1.175976,3.134173,1,14,6,10,11,138,1
1.098972,1.878803,1,14,6,11,12,148,1
1.734672,3.133357,1,14,6,12,13,158,1
1.987689,-0.010614,1,14,6,15,16,168,1
1.293272,-0.002894,1,14,6,16,1,178,1
1.410973,0.000362,1,15,7,1,2,188,1
1.139952,0.011226,1,15,7,2,3,198,1
2.343007,-0.018478,1,15,7,3,4,208,1
1.176012,-0.007624,1,15,7,4,5,218,1
1.851895,-0.005158,1,15,7,5,6,228,1
1.805772,3.128664,1,15,7,8,9,238,1
1.382882,3.12022,1,15,7,9,10,248,1
1.176028,3.134025,1,15,7,10,11,2,1
0.963861,-1.879246,1,15,7,11,12,12,1
1.194686,3.120214,1,15,7,12,13,22,1
1.876707,3.124558,1,15,7,13,14,32,1
1.941493,-0.018079,1,15,7,16,1,42,1
2.176502,-0.012064,1,16,8,1,2,52,1
1.293351,-0.00322,1,16,8,2,3,62,1
2.377785,-0.019355,1,16,8,3,4,72,1
1.058666,-0.01313,1,16,8,4,5,82,1
1.469181,0.002416,1,16,8,5,6,92,1
2.469196,-0.005242,1,16,8,6,7,102,1
2.027802,3.140546,1,16,8,9,10,112,1
1.32415,3.117485,1,16,8,10,11,122,1
0.969385,-3.129471,1,16,8,11,12,132,1
1.058666,3.128473,1,16,8,12,13,142,1
1.086795,-3.126113,1,16,8,13,14,152,1
1.771249,3.120888,1,16,8,14,15,162,1
1.880248,0.001838,2,1,9,2,3,76,2
1.339315,0.018993,2,1,9,3,4,86,2
1.128244,0.001748,2,1,9,4,5,96,2
1.128157,0.001871,2,1,9,5,6,106,2
1.293507,0.01588,2,1,9,6,7,116,2
2.091452,-0.007025,2,1,9,7,8,126,2
1.844279,3.118469,2,1,9,10,11,136,2
1.298137,3.125673,2,1,9,11,12,146,2
1.004499,3.129606,2,1,9,12,13,156,2
1.195196,3.114546,2,1,9,13,14,166,2
1.174685,3.112099,2,1,9,14,15,176,2
1.844276,3.118469,2,1,9,15,16,186,2
1.962942,0.006555,2,2,10,3,4,196,2
1.25222,0.012809,2,2,10,4,5,206,2
1.00012,0.028475,2,2,10,5,6,216,2
1.169526,0.005668,2,2,10,6,7,226,2
1.293476,0.015963,2,2,10,7,8,236,2
1.756626,-0.006084,2,2,10,8,9,246,2
1.885521,3.121516,2,2,10,11,12,0,2
1.133534,3.106982,2,2,10,12,13,10,2
1.174663,3.112213,2,2,10,13,14,20,2
1.133578,3.106968,2,2,10,14,15,30,2
1.174666,3.112165,2,2,10,15,16,40,2
1.967835,3.127058,2,2,10,16,1,50,2
1.875248,3.120791,2,3,11,1,2,60,2
1.797974,-0.003284,2,3,11,4,5,70,2
1.252201,0.012893,2,3,11,5,6,80,2
1.33021,0.018934,2,3,11,6,7,90,2
1.128306,0.00182,2,3,11,7,8,100,2
1.128283,0.001836,2,3,11,8,9,110,2
1.921732,0.004205,2,3,11,9,10,120,2
1.844388,3.118559,2,3,11,12,13,130,2
1.215869,3.117048,2,3,11,13,14,140,2
1.133647,3.106991,2,3,11,14,15,150,2
1.045718,3.134633,2,3,11,15,16,160,2
1.3451,3.099132,2,3,11,16,1,170,2
1.297882,3.125783,2,4,12,1,2,180,2
1.802754,3.115532,2,4,12,2,3,190,2
2.087571,0.006516,2,4,12,5,6,200,2
1.756274,-0.005958,2,4,12,6,7,210,2
1.127995,0.001893,2,4,12,7,8,220,2
1.000006,0.029374,2,4,12,8,9,230,2
1.251873,0.012894,2,4,12,9,10,240,2
1.879992,0.001887,2,4,12,10,11,250,2
1.885008,3.12167,2,4,12,13,14,4,2
1.133328,3.107092,2,4,12,14,15,14,2
1.048402,3.115163,2,4,12,15,16,24,2
1.184751,3.113538,2,4,12,16,1,34,2
1.174351,3.112183,2,5,13,1,2,44,2
1.297782,3.125878,2,5,13,2,3,54,2
2.055155,3.112341,2,5,13,3,4,64,2
2.425588,-0.007537,2,5,13,6,7,74,2
1.251861,0.012973,2,5,13,7,8,84,2
0.999907,0.029497,2,5,13,8,9,94,2
1.085648,0.007368,2,5,13,9,10,104,2
1.33443,0.019161,2,5,13,10,11,114,2
1.838588,-0.000497,2,5,13,11,12,124,2
1.884926,3.121681,2,5,13,14,15,134,2
1.215487,3.117201,2,5,13,15,16,144,2
1.215447,3.117164,2,5,13,16,1,154,2
1.174506,3.113137,2,6,14,1,2,164,2
1.174292,3.112599,2,6,14,2,3,174,2
1.297819,3.126113,2,6,14,3,4,184,2
1.843832,3.118844,2,6,14,4,5,194,2
1.967454,-0.00371,2,6,14,7,8,204,2
1.158946,0.005017,2,6,14,8,9,214,2
1.08678,-0.002092,2,6,14,9,10,224,2
1.210617,0.00967,2,6,14,10,11,234,2
1.293254,0.016247,2,6,14,11,12,244,2
1.838743,-0.000372,2,6,14,12,13,254,2
1.843953,3.118846,2,6,14,15,16,8,2
1.385918,3.104006,2,6,14,16,1,18,2
1.297946,3.125757,2,7,15,1,2,28,2
1.164198,3.11102,2,7,15,2,3,38,2
1.174486,3.112348,2,7,15,3,4,48,2
1.13343,3.107171,2,7,15,4,5,58,2
1.771952,3.113309,2,7,15,5,6,68,2
1.756448,-0.00578,2,7,15,8,9,78,2
1.251939,0.01305,2,7,15,9,10,88,2
1.251935,0.01305,2,7,15,10,11,98,2
1.128049,0.002064,2,7,15,11,12,108,2
1.251955,0.01305,2,7,15,12,13,118,2
1.92148,0.00447,2,7,15,13,14,128,2
2.010188,3.118492,2,7,15,16,1,138,2
1.885147,3.121492,2,8,16,1,2,148,2
1.256744,3.12161,2,8,16,2,3,158,2
1.174404,3.11237,2,8,16,3,4,168,2
1.004267,3.129949,2,8,16,4,5,178,2
1.287523,3.125056,2,8,16,5,6,188,2
1.529795,3.118082,2,8,16,6,7,198,2
1.92123,0.004459,2,8,16,9,10,208,2
1.336765,0.003797,2,8,16,10,11,218,2
1.169255,0.005961,2,8,16,11,12,228,2
1.086777,-0.002147,2,8,16,12,13,238,2
1.293171,0.016254,2,8,16,13,14,248,2
1.921262,0.004443,2,8,16,14,15,2,2
1.802407,3.115431,2,9,1,2,3,12,2
1.343102,3.099223,2,9,1,3,4,22,2
1.004068,3.129923,2,9,1,4,5,32,2
1.045194,3.134913,2,9,1,5,6,42,2
1.297582,3.125892,2,9,1,6,7,52,2
1.96695,3.127276,2,9,1,7,8,62,2
1.838332,-0.000462,2,9,1,10,11,72,2
1.251645,0.013026,2,9,1,11,12,82,2
1.086497,-0.002122,2,9,1,12,13,92,2
1.127743,0.002098,2,9,1,13,14,102,2
1.379959,-0.007927,2,9,1,14,15,112,2
1.879578,0.002098,2,9,1,15,16,122,2
1.949386,3.11541,2,10,2,3,4,132,2
1.133157,3.107211,2,10,2,4,5,142,2
1.174206,3.112504,2,10,2,5,6,152,2
1.092149,3.101645,2,10,2,6,7,162,2
1.338838,3.129951,2,10,2,7,8,172,2
1.761296,3.112452,2,10,2,8,9,182,2
1.879695,0.002105,2,10,2,11,12,192,2
1.210375,0.009681,2,10,2,12,13,202,2
1.044261,0.003281,2,10,2,13,14,212,2
1.041309,0.032883,2,10,2,14,15,222,2
1.251714,0.013077,2,10,2,15,16,232,2
1.879695,0.002105,2,10,2,16,1,242,2
1.9223,0.00443,2,11,3,1,2,252,2
1.84371,3.118831,2,11,3,4,5,6,2
1.297593,3.126094,2,11,3,5,6,16,2
1.174322,3.1124,2,11,3,6,7,26,2
1.215349,3.117289,2,11,3,7,8,36,2
1.133153,3.107248,2,11,3,8,9,46,2
1.967162,3.127382,2,11,3,9,10,56,2
1.797195,-0.002347,2,11,3,12,13,66,2
1.293005,0.01634,2,11,3,13,14,76,2
1.086637,-0.002156,2,11,3,14,15,86,2
1.127864,0.002157,2,11,3,15,16,96,2
1.251751,0.013167,2,11,3,16,1,106,2
1.292711,0.016444,2,12,4,1,2,116,2
1.796819,-0.002904,2,12,4,2,3,126,2
2.007762,3.130168,2,12,4,5,6,136,2
1.338568,3.129978,2,12,4,6,7,146,2
1.215074,3.117331,2,12,4,7,8,156,2
0.962684,3.12474,2,12,4,8,9,166,2
1.297331,3.126134,2,12,4,9,10,176,2
1.88433,3.121909,2,12,4,10,11,186,2
1.838011,-0.000196,2,12,4,13,14,196,2
1.251411,0.013183,2,12,4,14,15,206,2
1.12754,0.002248,2,12,4,15,16,216,2
1.127614,0.00222,2,12,4,16,1,226,2
1.168686,0.006272,2,13,5,1,2,236,2
1.292559,0.016449,2,13,5,2,3,246,2
2.089962,-0.006484,2,13,5,3,4,0,2
2.109587,3.134995,2,13,5,6,7,10,2
1.256091,3.121964,2,13,5,7,8,20,2
0.962636,3.124835,2,13,5,8,9,30,2
1.1739,3.112622,2,13,5,9,10,40,2
1.342766,3.10717,2,13,5,10,11,50,2
1.884192,3.12197,2,13,5,11,12,60,2
1.837866,-0.000294,2,13,5,14,15,70,2
1.251278,0.013306,2,13,5,15,16,80,2
1.168676,0.006187,2,13,5,16,1,90,2
1.169402,0.0056,2,14,6,1,2,100,2
1.168775,0.006013,2,14,6,2,3,110,2
1.210028,0.009799,2,14,6,3,4,120,2
1.796681,-0.002808,2,14,6,4,5,130,2
1.843138,3.119061,2,14,6,7,8,140,2
1.091782,3.101977,2,14,6,8,9,150,2
1.173891,3.112714,2,14,6,9,10,160,2
1.214989,3.117589,2,14,6,10,11,170,2
1.17396,3.112762,2,14,6,11,12,180,2
1.801922,3.116015,2,14,6,12,13,190,2
1.879115,0.002471,2,14,6,15,16,200,2
1.251321,0.013396,2,14,6,16,1,210,2
1.334042,0.019678,2,15,7,1,2,220,2
1.127614,0.002387,2,15,7,2,3,230,2
1.04098,0.029865,2,15,7,3,4,240,2
1.210119,0.009924,2,15,7,4,5,250,2
1.817428,-0.001315,2,15,7,5,6,4,2
1.76103,3.112707,2,15,7,8,9,14,2
1.297388,3.126345,2,15,7,9,10,24,2
1.215063,3.117596,2,15,7,10,11,34,2
1.050848,3.09598,2,15,7,11,12,44,2
1.297345,3.12627,2,15,7,12,13,54,2
1.884329,3.122082,2,15,7,13,14,64,2
1.920552,0.004756,2,15,7,16,1,74,2
1.837774,4.2e-05,2,16,8,1,2,84,2
1.292597,0.016622,2,16,8,2,3,94,2
1.04089,0.033233,2,16,8,3,4,104,2
1.086303,-0.001807,2,16,8,4,5,114,2
1.082252,0.036408,2,16,8,5,6,124,2
1.544675,0.005298,2,16,8,6,7,134,2
1.998914,3.12318,2,16,8,9,10,144,2
1.344302,3.099666,2,16,8,10,11,154,2
1.091842,3.10203,2,16,8,11,12,164,2
1.173955,3.112764,2,16,8,12,13,174,2
1.259265,3.122128,2,16,8,13,14,184,2
3.187167,3.110885,2,16,8,14,15,194,2
1.92328,0.002005,4,1,9,2,3,101,4
1.369359,-0.003206,4,1,9,3,4,111,4
1.067265,0.006248,4,1,9,4,5,121,4
1.148087,0.023443,4,1,9,5,6,131,4
1.379369,-0.001485,4,1,9,6,7,141,4
2.053874,-0.003186,4,1,9,7,8,151,4
1.773449,3.098732,4,1,9,10,11,161,4
1.168927,3.095383,4,1,9,11,12,171,4
1.129275,3.084891,4,1,9,12,13,181,4
1.129252,3.08502,4,1,9,13,14,191,4
1.208875,3.104977,4,1,9,14,15,201,4
1.773521,3.09874,4,1,9,15,16,211,4
1.882794,-0.003045,4,2,10,3,4,221,4
1.198142,-0.003045,4,2,10,4,5,231,4
1.238448,0.005399,4,2,10,5,6,241,4
1.148229,0.023068,4,2,10,6,7,251,4
1.409626,0.003993,4,2,10,7,8,5,4
1.882809,-0.003109,4,2,10,8,9,15,4
1.773457,3.098796,4,2,10,11,12,25,4
1.260448,3.082582,4,2,10,12,13,35,4
1.07771,3.110639,4,2,10,13,14,45,4
1.129298,3.084963,4,2,10,14,15,55,4
1.208862,3.105291,4,2,10,15,16,65,4
1.853221,3.111494,4,2,10,16,1,75,4
1.944546,3.102439,4,3,11,1,2,85,4
1.751976,0.002775,4,3,11,4,5,95,4
1.319289,0.02019,4,3,11,5,6,105,4
1.19818,-0.003174,4,3,11,6,7,115,4
1.278843,0.012754,4,3,11,7,8,125,4
1.238507,0.005202,4,3,11,8,9,135,4
2.11961,-0.005179,4,3,11,9,10,145,4
1.773472,3.099002,4,3,11,12,13,155,4
1.169041,3.095696,4,3,11,13,14,165,4
1.037896,3.099748,4,3,11,14,15,175,4
1.077784,3.110647,4,3,11,15,16,185,4
1.208921,3.105364,4,3,11,16,1,195,4
1.16881,3.095617,4,4,12,1,2,205,4
1.812958,3.105401,4,4,12,2,3,215,4
2.053431,-0.002549,4,4,12,5,6,225,4
1.017548,0.03662,4,4,12,6,7,235,4
1.278622,0.012864,4,4,12,7,8,245,4
1.12774,0.019426,4,4,12,8,9,255,4
1.368958,-0.002823,4,4,12,9,10,9,4
1.791968,0.008365,4,4,12,10,11,19,4
1.812944,3.105518,4,4,12,13,14,29,4
1.208609,3.105373,4,4,12,14,15,39,4
1.08644,3.083272,4,4,12,15,16,49,4
1.080509,3.110825,4,4,12,16,1,59,4
1.037458,3.10008,4,5,13,1,2,69,4
1.339664,3.101311,4,5,13,2,3,79,4
2.075058,3.100072,4,5,13,3,4,89,4
1.58038,0.003474,4,5,13,6,7,99,4
1.40923,0.004373,4,5,13,7,8,109,4
1.107394,0.015482,4,5,13,8,9,119,4
1.238109,0.005505,4,5,13,9,10,129,4
1.318885,0.020276,4,5,13,10,11,139,4
1.842031,-0.008025,4,5,13,11,12,149,4
1.812813,3.105582,4,5,13,14,15,159,4
1.208513,3.105659,4,5,13,15,16,169,4
1.096429,3.085492,4,5,13,16,1,179,4
1.038031,3.100235,4,6,14,1,2,189,4
1.168811,3.095935,4,6,14,2,3,199,4
1.208571,3.105711,4,6,14,3,4,209,4
1.694712,3.110801,4,6,14,4,5,219,4
1.922695,0.002731,4,6,14,7,8,229,4
1.213444,0.033166,4,6,14,8,9,239,4
1.238119,0.00565,4,6,14,9,10,249,4
1.14794,0.023813,4,6,14,10,11,3,4
1.278566,0.013238,4,6,14,11,12,13,4
1.973118,-0.012696,4,6,14,12,13,23,4
1.852903,3.111909,4,6,14,15,16,33,4
1.20865,3.10586,4,6,14,16,1,43,4
1.168689,3.096016,4,7,15,1,2,53,4
1.129122,3.085608,4,7,15,2,3,63,4
1.03773,3.100353,4,7,15,3,4,73,4
0.997901,3.088666,4,7,15,4,5,83,4
1.802906,3.104494,4,7,15,5,6,93,4
1.791941,0.008755,4,7,15,8,9,103,4
1.409322,0.004662,4,7,15,9,10,113,4
1.147959,0.023813,4,7,15,10,11,123,4
1.195542,-0.002404,4,7,15,11,12,133,4
1.238209,0.005754,4,7,15,12,13,143,4
2.023473,-0.006037,4,7,15,13,14,153,4
1.852918,3.112082,4,7,15,16,1,163,4
1.923694,3.101367,4,8,16,1,2,173,4
1.299813,3.092606,4,8,16,2,3,183,4
1.037584,3.100357,4,8,16,3,4,193,4
0.906462,3.105824,4,8,16,4,5,203,4
1.128978,3.086027,4,8,16,5,6,213,4
1.81296,3.105763,4,8,16,6,7,223,4
2.09372,0.002517,4,8,16,9,10,233,4
1.27849,0.013448,4,8,16,10,11,243,4
1.193105,-0.002287,4,8,16,11,12,253,4
1.107444,0.015828,4,8,16,12,13,7,4
1.369032,-0.002259,4,8,16,13,14,17,4
1.973103,-0.012684,4,8,16,14,15,27,4
1.822264,3.107415,4,9,1,2,3,37,4
1.214335,3.100209,4,9,1,3,4,47,4
0.906254,3.105937,4,9,1,4,5,57,4
1.128692,3.086112,4,9,1,5,6,67,4
1.329514,3.099267,4,9,1,6,7,77,4
1.943641,3.10294,4,9,1,7,8,87,4
1.841602,-0.007795,4,9,1,10,11,97,4
1.318716,0.020562,4,9,1,11,12,107,4
1.107243,0.015817,4,9,1,12,13,117,4
1.237941,0.00594,4,9,1,13,14,127,4
1.318737,0.020514,4,9,1,14,15,137,4
1.88195,-0.00219,4,9,1,15,16,147,4
1.903658,3.097012,4,10,2,3,4,157,4
1.037405,3.10047,4,10,2,4,5,167,4
1.077227,3.11163,4,10,2,5,6,177,4
1.217455,3.088842,4,10,2,6,7,187,4
1.168501,3.096181,4,10,2,7,8,197,4
1.761526,3.122193,4,10,2,8,9,207,4
1.841662,-0.00767,4,10,2,11,12,217,4
1.278212,0.013589,4,10,2,12,13,227,4
1.197527,-0.002041,4,10,2,13,14,237,4
1.197585,-0.002266,4,10,2,14,15,247,4
1.278218,0.013593,4,10,2,15,16,1,4
1.881889,-0.002138,4,10,2,16,1,11,4
1.945067,0.002997,4,11,3,1,2,21,4
1.681512,3.109407,4,11,3,4,5,31,4
1.259944,3.083856,4,11,3,5,6,41,4
1.047383,3.103151,4,11,3,6,7,51,4
0.997628,3.088944,4,11,3,7,8,61,4
1.168497,3.096439,4,11,3,8,9,71,4
2.023479,3.114645,4,11,3,9,10,81,4
1.922278,0.00311,4,11,3,12,13,91,4
1.237976,0.006085,4,11,3,13,14,101,4
1.0173,0.037313,4,11,3,14,15,111,4
1.10723,0.01607,4,11,3,15,16,121,4
1.408994,0.005086,4,11,3,16,1,131,4
1.320949,0.020916,4,12,4,1,2,141,4
1.962265,0.005749,4,12,4,2,3,151,4
1.983135,3.109467,4,12,4,5,6,161,4
1.208173,3.106002,4,12,4,6,7,171,4
0.99746,3.088973,4,12,4,7,8,181,4
1.037217,3.100696,4,12,4,8,9,191,4
1.299459,3.093086,4,12,4,9,10,201,4
1.721128,3.116165,4,12,4,10,11,211,4
1.921862,0.0034,4,12,4,13,14,221,4
1.27811,0.013654,4,12,4,14,15,231,4
1.106981,0.016268,4,12,4,15,16,241,4
1.237637,0.006218,4,12,4,16,1,251,4
1.197335,-0.001916,4,13,5,1,2,5,4
1.318415,0.020909,4,13,5,2,3,15,4
2.052442,-0.00198,4,13,5,3,4,25,4
1.60135,3.095463,4,13,5,6,7,35,4
1.128519,3.086092,4,13,5,7,8,45,4
1.037109,3.100894,4,13,5,8,9,55,4
1.128511,3.086294,4,13,5,9,10,65,4
1.208029,3.10642,4,13,5,10,11,75,4
1.772192,3.100026,4,13,5,11,12,85,4
1.841307,-0.007445,4,13,5,14,15,95,4
1.277956,0.013863,4,13,5,15,16,105,4
1.237583,0.006279,4,13,5,16,1,115,4
1.197335,-0.0019,4,14,6,1,2,125,4
1.147281,0.024571,4,14,6,2,3,135,4
1.398544,0.003586,4,14,6,3,4,145,4
1.750783,0.003992,4,14,6,4,5,155,4
1.852055,3.111116,4,14,6,7,8,165,4
1.128552,3.086366,4,14,6,8,9,175,4
1.128556,3.086382,4,14,6,9,10,185,4
1.085975,3.084331,4,14,6,10,11,195,4
1.168234,3.096826,4,14,6,11,12,205,4
1.851996,3.112783,4,14,6,12,13,215,4
1.921762,0.003594,4,14,6,15,16,225,4
1.408695,0.005621,4,14,6,16,1,235,4
1.328368,-0.009041,4,15,7,1,2,245,4
1.147549,0.0247,4,15,7,2,3,255,4
1.197452,-0.00155,4,15,7,3,4,9,4
1.195125,-0.001602,4,15,7,4,5,19,4
1.962283,0.009016,4,15,7,5,6,29,4
1.721178,3.116655,4,15,7,8,9,39,4
1.259722,3.084162,4,15,7,9,10,49,4
1.088991,3.080957,4,15,7,10,11,59,4
1.037198,3.10136,4,15,7,11,12,69,4
1.128584,3.086583,4,15,7,12,13,79,4
1.812212,3.106867,4,15,7,13,14,89,4
1.921948,0.003738,4,15,7,16,1,99,4
1.979891,0.004896,4,16,8,1,2,109,4
1.278111,0.014197,4,16,8,2,3,119,4
1.197403,-0.001489,4,16,8,3,4,129,4
1.021692,0.018266,4,16,8,4,5,139,4
1.368363,-0.001071,4,16,8,5,6,149,4
