BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER,FREQUENCY KHZ
0.87382,0.615875,1,15,7,10,11,102,1
1.026381,-1.878273,1,15,7,11,12,112,1
1.121537,3.130265,1,15,7,12,13,122,1
1.858885,3.135274,1,15,7,13,14,132,1
1.976649,-0.003473,1,15,7,16,1,142,1
3.894895,-0.004247,1,16,8,1,2,152,1
2.153753,0.000124,1,16,8,2,3,162,1
1.703761,0.009346,1,16,8,3,4,172,1
0.690195,-0.000845,1,16,8,4,5,182,1
0.973268,0.010905,1,16,8,5,6,192,1
1.564734,-0.015312,1,16,8,6,7,202,1
1.800302,3.133657,1,16,8,9,10,212,1
1.062891,3.127254,1,16,8,10,11,222,1
1.062776,3.127242,1,16,8,11,12,232,1
1.003997,3.123976,1,16,8,12,13,242,1
1.270592,3.113123,1,16,8,13,14,252,1
2.094729,3.14055,1,16,8,14,15,6,1
3.865024,-0.00939,2,1,9,2,3,175,2
2.90676,-0.030717,2,1,9,3,4,185,2
0.921476,0.019012,2,1,9,4,5,195,2
0.755398,0.0128,2,1,9,5,6,205,2
0.973414,0.023821,2,1,9,6,7,215,2
1.593773,0.00476,2,1,9,7,8,225,2
1.684297,3.126911,2,1,9,10,11,235,2
1.179773,3.109365,2,1,9,11,12,245,2
1.05463,3.102421,2,1,9,12,13,255,2
1.22116,3.114152,2,1,9,13,14,9,2
1.47471,3.109362,2,1,9,14,15,19,2
2.985187,3.125174,2,1,9,15,16,29,2
4.37202,-0.014726,2,2,10,3,4,39,2
1.552469,0.001926,2,2,10,4,5,49,2
1.046256,0.029781,2,2,10,5,6,59,2
1.133287,-0.001025,2,2,10,6,7,69,2
1.004677,0.026477,2,2,10,7,8,79,2
1.552526,0.001928,2,2,10,8,9,89,2
1.64025,3.123701,2,2,10,11,12,99,2
1.008983,3.12687,2,2,10,12,13,109,2
0.884891,3.109306,2,2,10,13,14,119,2
1.008996,3.126856,2,2,10,14,15,129,2
1.640171,3.123694,2,2,10,15,16,139,2
4.041111,3.116609,2,2,10,16,1,149,2
4.081069,3.118012,2,3,11,1,2,159,2
1.970968,0.003658,2,3,11,4,5,169,2
1.257282,0.009977,2,3,11,5,6,179,2
1.174362,0.00291,2,3,11,6,7,189,2
0.879722,0.014692,2,3,11,7,8,199,2
1.005411,0.026499,2,3,11,8,9,209,2
1.805213,-0.006117,2,3,11,9,10,219,2
1.474392,3.109343,2,3,11,12,13,229,2
0.884588,3.109369,2,3,11,13,14,239,2
0.719852,3.076598,2,3,11,14,15,249,2
1.011562,3.126893,2,3,11,15,16,3,2
2.146641,3.11483,2,3,11,16,1,13,2
2.606447,3.122873,2,4,12,1,2,23,2
1.934194,3.121516,2,4,12,2,3,33,2
2.05364,0.007937,2,4,12,5,6,43,2
1.298654,0.013159,2,4,12,6,7,53,2
0.879545,0.014674,2,4,12,7,8,63,2
0.838054,0.009957,2,4,12,8,9,73,2
1.174128,0.00289,2,4,12,9,10,83,2
1.717591,0.012373,2,4,12,10,11,93,2
1.52581,3.114139,2,4,12,13,14,103,2
0.760879,3.086077,2,4,12,14,15,113,2
0.843233,3.102336,2,4,12,15,16,123,2
1.474126,3.109355,2,4,12,16,1,133,2
2.218308,3.119379,2,5,13,1,2,143,2
1.473917,3.109373,2,5,13,2,3,153,2
2.906571,3.107345,2,5,13,3,4,163,2
1.717493,0.012432,2,5,13,6,7,173,2
1.003996,0.026536,2,5,13,7,8,183,2
0.837988,0.010016,2,5,13,8,9,193,2
1.004013,0.026536,2,5,13,9,10,203,2
1.004043,0.023844,2,5,13,10,11,213,2
1.719675,-0.011652,2,5,13,11,12,223,2
1.303063,3.122947,2,5,13,14,15,233,2
0.92567,3.115748,2,5,13,15,16,243,2
1.344419,3.111594,2,5,13,16,1,253,2
2.187486,3.117549,2,6,14,1,2,7,2
1.385985,3.123204,2,6,14,2,3,17,2
2.282548,3.077085,2,6,14,3,4,27,2
1.474113,3.109371,2,6,14,4,5,37,2
1.717531,0.0124,2,6,14,7,8,47,2
0.993749,0.025602,2,6,14,8,9,57,2
1.004131,0.026501,2,6,14,9,10,67,2
0.838048,0.009972,2,6,14,10,11,77,2
1.174145,0.002942,2,6,14,11,12,87,2
1.717699,0.012373,2,6,14,12,13,97,2
1.51536,3.113209,2,6,14,15,16,107,2
1.387416,3.115717,2,6,14,16,1,117,2
2.523791,3.118733,2,7,15,1,2,127,2
1.51541,3.113229,2,7,15,2,3,137,2
2.136931,3.06128,2,7,15,3,4,147,2
0.843219,3.102329,2,7,15,4,5,157,2
1.42739,3.105239,2,7,15,5,6,167,2
1.593139,0.004815,2,7,15,8,9,177,2
1.132671,-0.000969,2,7,15,9,10,187,2
0.838045,0.009974,2,7,15,10,11,197,2
1.045653,0.029855,2,7,15,11,12,207,2
1.174102,0.00292,2,7,15,12,13,217,2
1.804877,-0.006095,2,7,15,13,14,227,2
1.934187,3.121549,2,7,15,16,1,237,2
3.868644,3.121523,2,8,16,1,2,247,2
2.103895,3.112097,2,8,16,2,3,1,2
2.325587,3.076622,2,8,16,3,4,11,2
0.760904,3.086077,2,8,16,4,5,21,2
0.802116,3.094631,2,8,16,5,6,31,2
1.598157,3.120398,2,8,16,6,7,41,2
1.763772,-0.002284,2,8,16,9,10,51,2
1.004305,0.026503,2,8,16,10,11,61,2
1.049914,-0.009794,2,8,16,11,12,71,2
1.048951,0.003507,2,8,16,12,13,81,2
1.29874,0.013167,2,8,16,13,14,91,2
2.182652,-0.005323,2,8,16,14,15,101,2
3.786021,3.118696,2,9,1,2,3,111,2
2.948437,3.109342,2,9,1,3,4,121,2
0.967161,3.121525,2,9,1,4,5,131,2
0.802076,3.094628,2,9,1,5,6,141,2
1.138152,3.104155,2,9,1,6,7,151,2
1.598154,3.1204,2,9,1,7,8,161,2
1.676204,0.009964,2,9,1,10,11,171,2
1.174223,0.002964,2,9,1,11,12,181,2
1.004196,0.026508,2,9,1,12,13,191,2
1.174206,0.002897,2,9,1,13,14,201,2
1.63461,0.007454,2,9,1,14,15,211,2
2.979043,-0.002573,2,9,1,15,16,221,2
4.462927,3.112613,2,10,2,3,4,231,2
1.59826,3.120373,2,10,2,4,5,241,2
1.179457,3.109303,2,10,2,5,6,251,2
1.179479,3.109292,2,10,2,6,7,5,2
1.00863,3.126819,2,10,2,7,8,15,2
1.639621,3.12369,2,10,2,8,9,25,2
1.593415,0.004703,2,10,2,11,12,35,2
0.995005,0.025583,2,10,2,12,13,45,2
0.921186,0.018981,2,10,2,13,14,55,2
1.004337,0.02649,2,10,2,14,15,65,2
1.551949,0.001938,2,10,2,15,16,75,2
4.03438,-0.014746,2,10,2,16,1,85,2
3.989412,-0.010786,2,11,3,1,2,95,2
2.01651,3.126908,2,11,3,4,5,105,2
1.39003,3.111522,2,11,3,5,6,115,2
1.22042,3.114186,2,11,3,6,7,125,2
0.925642,3.115728,2,11,3,7,8,135,2
1.064316,3.131803,2,11,3,8,9,145,2
1.85123,3.115691,2,11,3,9,10,155,2
1.422932,0.021604,2,11,3,12,13,165,2
0.920936,0.018983,2,11,3,13,14,175,2
0.796414,0.004779,2,11,3,14,15,185,2
0.962465,0.022873,2,11,3,15,16,195,2
2.099392,-0.009768,2,11,3,16,1,205,2
2.600832,-0.002784,2,12,4,1,2,215,2
1.928733,0.001343,2,12,4,2,3,225,2
2.016373,3.126834,2,12,4,5,6,235,2
1.261566,3.118671,2,12,4,6,7,245,2
0.925475,3.115676,2,12,4,7,8,255,2
0.88424,3.109296,2,12,4,8,9,9,2
1.178977,3.109322,2,12,4,9,10,19,2
1.765711,3.121025,2,12,4,10,11,29,2
1.468407,-0.004129,2,12,4,13,14,39,2
0.87931,0.014645,2,12,4,14,15,49,2
0.764459,0.000416,2,12,4,15,16,59,2
1.423714,0.015136,2,12,4,16,1,69,2
2.264291,-0.001016,2,13,5,1,2,79,2
1.423601,0.014397,2,13,5,2,3,89,2
2.858793,-0.02194,2,13,5,3,4,99,2
1.768131,3.109408,2,13,5,6,7,109,2
1.00804,3.126936,2,13,5,7,8,119,2
0.884057,3.109357,2,13,5,8,9,129,2
0.925346,3.115774,2,13,5,9,10,139,2
1.007977,3.126914,2,13,5,10,11,149,2
1.768105,3.109388,2,13,5,11,12,159,2
1.381028,0.019018,2,13,5,14,15,169,2
0.87914,0.014756,2,13,5,15,16,179,2
1.256565,0.008303,2,13,5,16,1,189,2
2.22322,-0.003269,2,14,6,1,2,199,2
1.298147,0.013066,2,14,6,2,3,209,2
2.20779,-0.078921,2,14,6,3,4,219,2
1.385454,-0.010986,2,14,6,4,5,229,2
1.72148,3.129837,2,14,6,7,8,239,2
1.018443,3.128118,2,14,6,8,9,249,2
0.966705,3.121509,2,14,6,9,10,3,2
0.884175,3.109351,2,14,6,10,11,13,2
1.220155,3.114177,2,14,6,11,12,23,2
1.808268,3.112575,2,14,6,12,13,33,2
1.426812,-0.007459,2,14,6,15,16,43,2
1.298131,0.013165,2,14,6,16,1,53,2
2.559147,-0.004599,2,15,7,1,2,63,2
1.507656,-0.001007,2,15,7,2,3,73,2
2.153536,-0.083907,2,15,7,3,4,83,2
0.87919,0.014698,2,15,7,4,5,93,2
1.352218,0.016155,2,15,7,5,6,103,2
1.669769,3.126099,2,15,7,8,9,113,2
1.178821,3.109344,2,15,7,9,10,123,2
0.884109,3.109377,2,15,7,10,11,133,2
1.096403,3.098593,2,15,7,11,12,143,2
1.220094,3.114175,2,15,7,12,13,153,2
1.892091,3.118689,2,15,7,13,14,163,2
1.887035,-0.001009,2,15,7,16,1,173,2
3.820799,-0.010682,2,16,8,1,2,183,2
2.099125,-0.009797,2,16,8,2,3,193,2
2.332426,-0.034841,2,16,8,3,4,203,2
0.754967,0.0019,2,16,8,4,5,213,2
0.774001,0.041772,2,16,8,5,6,223,2
1.509864,-0.001053,2,16,8,6,7,233,2
1.851046,3.115662,2,16,8,9,10,243,2
1.04958,3.131755,2,16,8,10,11,253,2
1.096589,3.098547,2,16,8,11,12,7,2
1.09652,3.09854,2,16,8,12,13,17,2
1.17906,3.109327,2,16,8,13,14,27,2
2.269852,3.122301,2,16,8,14,15,37,2
3.874466,-0.016681,4,1,9,2,3,203,4
2.963468,-0.037999,4,1,9,3,4,213,4
0.98171,0.019475,4,1,9,4,5,223,4
0.918597,0.004942,4,1,9,5,6,233,4
0.850697,0.036156,4,1,9,6,7,243,4
1.628808,0.000945,4,1,9,7,8,253,4
1.59863,3.111168,4,1,9,10,11,7,4
1.174532,3.087089,4,1,9,11,12,17,4
1.002753,3.079703,4,1,9,12,13,27,4
1.134603,3.076645,4,1,9,13,14,37,4
1.598662,3.111128,4,1,9,14,15,47,4
2.985048,3.106409,4,1,9,15,16,57,4
4.391052,-0.025877,4,2,10,3,4,67,4
1.547848,-0.011465,4,2,10,4,5,77,4
1.211999,0.005478,4,2,10,5,6,87,4
0.891712,0.042971,4,2,10,6,7,97,4
1.029624,0.008351,4,2,10,7,8,107,4
1.588373,-0.000548,4,2,10,8,9,117,4
1.598726,3.111131,4,2,10,11,12,127,4
0.957124,3.08795,4,2,10,12,13,137,4
0.911008,3.096795,4,2,10,13,14,147,4
1.042805,3.091301,4,2,10,14,15,157,4
1.558578,3.104159,4,2,10,15,16,167,4
3.936527,3.106992,4,2,10,16,1,177,4
4.021087,3.112473,4,3,11,1,2,187,4
2.063104,-0.01147,4,3,11,4,5,197,4
1.672576,0.017477,4,3,11,5,6,207,4
0.940811,0.010057,4,3,11,6,7,217,4
0.9408,0.010032,4,3,11,7,8,227,4
1.022285,0.02811,4,3,11,8,9,237,4
1.830744,0.003702,4,3,11,9,10,247,4
1.517868,3.096811,4,3,11,12,13,1,4
0.910743,3.096794,4,3,11,13,14,11,4
0.778993,3.104176,4,3,11,14,15,21,4
0.910758,3.096798,4,3,11,15,16,31,4
2.039258,3.105257,4,3,11,16,1,41,4
2.640317,3.1033,4,4,12,1,2,51,4
1.821228,3.096832,4,4,12,2,3,61,4
2.932899,-0.025297,4,4,12,5,6,71,4
1.153161,0.014814,4,4,12,6,7,81,4
0.900053,-0.000212,4,4,12,7,8,91,4
0.850366,0.036063,4,4,12,8,9,101,4
1.193881,0.022382,4,4,12,9,10,111,4
1.668746,0.00666,4,4,12,10,11,121,4
1.385927,3.1009,4,4,12,13,14,131,4
0.870557,3.083643,4,4,12,14,15,141,4
0.778873,3.104157,4,4,12,15,16,151,4
1.320408,3.08811,4,4,12,16,1,161,4
2.245146,3.112151,4,5,13,1,2,171,4
1.434624,3.087911,4,5,13,2,3,181,4
2.875048,3.080883,4,5,13,3,4,191,4
1.711689,0.006302,4,5,13,6,7,201,4
1.022037,0.028129,4,5,13,7,8,211,4
0.850329,0.036157,4,5,13,8,9,221,4
1.022025,0.028113,4,5,13,9,10,231,4
1.153036,0.014872,4,5,13,10,11,241,4
1.7189,-0.011405,4,5,13,11,12,251,4
1.474655,3.095926,4,5,13,14,15,5,4
0.870497,3.083644,4,5,13,15,16,15,4
1.134127,3.079289,4,5,13,16,1,25,4
2.215007,3.108484,4,6,14,1,2,35,4
1.355905,3.094715,4,6,14,2,3,45,4
2.254838,3.035824,4,6,14,3,4,55,4
1.385905,3.100949,4,6,14,4,5,65,4
1.7595,-0.00572,4,6,14,7,8,75,4
0.981312,0.019463,4,6,14,8,9,85,4
1.022161,0.028116,4,6,14,9,10,95,4
1.022165,0.028108,4,6,14,10,11,105,4
1.23139,-0.003325,4,6,14,11,12,115,4
1.800033,-0.000219,4,6,14,12,13,125,4
1.426085,3.108864,4,6,14,15,16,135,4
1.214088,3.096813,4,6,14,16,1,145,4
2.548713,3.110335,4,7,15,1,2,155,4
1.477561,3.089081,4,7,15,2,3,165,4
2.162329,3.014141,4,7,15,3,4,175,4
0.77887,3.10417,4,7,15,4,5,185,4
1.466325,3.116342,4,7,15,5,6,195,4
1.668714,0.006737,4,7,15,8,9,205,4
1.193876,0.022427,4,7,15,9,10,215,4
1.029091,-0.001547,4,7,15,10,11,225,4
1.071889,-0.001956,4,7,15,11,12,235,4
1.243791,-0.003325,4,7,15,12,13,245,4
1.881227,0.010039,4,7,15,13,14,255,4
1.861135,3.102955,4,7,15,16,1,9,4
3.883841,3.114529,4,8,16,1,2,19,4
1.952985,3.0939,4,8,16,2,3,29,4
2.333907,3.047695,4,8,16,3,4,39,4
0.698967,3.072235,4,8,16,4,5,49,4
0.778933,3.104136,4,8,16,5,6,59,4
1.386017,3.100932,4,8,16,6,7,69,4
1.840796,0.004989,4,8,16,9,10,79,4
1.19403,0.022393,4,8,16,10,11,89,4
1.112642,0.006691,4,8,16,11,12,99,4
1.072022,-0.002059,4,8,16,12,13,109,4
1.325184,0.011412,4,8,16,13,14,119,4
2.144097,-0.002048,4,8,16,14,15,129,4
3.803401,3.108895,4,9,1,2,3,139,4
2.927738,3.074557,4,9,1,3,4,149,4
0.910651,3.096832,4,9,1,4,5,159,4
0.837983,3.084961,4,9,1,5,6,169,4
0.778971,3.104189,4,9,1,6,7,179,4
1.557873,3.104185,4,9,1,7,8,189,4
1.628254,0.00095,4,9,1,10,11,199,4
1.193992,0.022446,4,9,1,11,12,209,4
1.02224,0.028094,4,9,1,12,13,219,4
1.15326,0.01487,4,9,1,13,14,229,4
1.537704,0.014862,4,9,1,14,15,239,4
2.963009,-0.008047,4,9,1,15,16,249,4
4.381667,3.095476,4,10,2,3,4,3,4
1.517831,3.096783,4,10,2,4,5,13,4
1.700489,3.074669,4,10,2,5,6,23,4
0.870694,3.083629,4,10,2,6,7,33,4
1.002554,3.079657,4,10,2,7,8,43,4
1.598286,3.111134,4,10,2,8,9,53,4
1.628413,0.000937,4,10,2,11,12,63,4
0.981455,0.019433,4,10,2,12,13,73,4
0.940796,0.010025,4,10,2,13,14,83,4
0.981455,0.019445,4,10,2,14,15,93,4
1.62836,0.000933,4,10,2,15,16,103,4
4.005224,-0.019049,4,10,2,16,1,113,4
3.963482,-0.021682,4,11,3,1,2,123,4
2.053004,3.105277,4,11,3,4,5,133,4
2.176102,3.083629,4,11,3,5,6,143,4
1.042164,3.091291,4,11,3,6,7,153,4
0.910445,3.09679,4,11,3,7,8,163,4
0.990858,3.119899,4,11,3,8,9,173,4
1.769529,3.112958,4,11,3,9,10,183,4
1.582647,-0.005116,4,11,3,12,13,193,4
0.971008,0.017078,4,11,3,13,14,203,4
0.8094,0.025997,4,11,3,14,15,213,4
0.940465,0.010012,4,11,3,15,16,223,4
2.135833,-0.005477,4,11,3,16,1,233,4
2.749737,-0.011489,4,12,4,1,2,243,4
1.840147,0.004965,4,12,4,2,3,253,4
2.822717,3.09174,4,12,4,5,6,7,4
1.213759,3.096755,4,12,4,6,7,17,4
0.870325,3.083663,4,12,4,7,8,27,4
0.818905,3.117731,4,12,4,8,9,37,4
1.082089,3.102091,4,12,4,9,10,47,4
1.648843,3.093315,4,12,4,10,11,57,4
1.496446,0.0088,4,12,4,13,14,67,4
0.891049,0.045268,4,12,4,14,15,77,4
0.719549,0.058794,4,12,4,15,16,87,4
1.324664,0.011413,4,12,4,16,1,97,4
2.405778,-0.011467,4,13,5,1,2,107,4
1.496283,0.008805,4,13,5,2,3,117,4
2.90229,-0.042762,4,13,5,3,4,127,4
1.728869,3.106775,4,13,5,6,7,137,4
1.001987,3.079692,4,13,5,7,8,147,4
0.818836,3.117793,4,13,5,8,9,157,4
0.870245,3.083696,4,13,5,9,10,167,4
1.133727,3.076678,4,13,5,10,11,177,4
1.688845,3.100207,4,13,5,11,12,187,4
1.496223,0.00885,4,13,5,14,15,197,4
0.809227,0.02608,4,13,5,15,16,207,4
1.193452,0.022463,4,13,5,16,1,217,4
2.365222,-0.015752,4,14,6,1,2,227,4
1.415216,-0.004385,4,14,6,2,3,237,4
2.300681,-0.078309,4,14,6,3,4,247,4
1.372398,-0.004034,4,14,6,4,5,1,4
1.688961,3.100206,4,14,6,7,8,11,4
0.950431,3.10886,4,14,6,8,9,21,4
0.870304,3.083659,4,14,6,9,10,31,4
1.002018,3.079663,4,14,6,10,11,41,4
1.173734,3.08706,4,14,6,11,12,51,4
1.820514,3.096808,4,14,6,12,13,61,4
1.496343,0.008804,4,14,6,15,16,71,4
1.243368,-0.001429,4,14,6,16,1,81,4
2.709057,-0.015191,4,15,7,1,2,91,4
1.546678,-0.011452,4,15,7,2,3,101,4
2.215741,-0.088224,4,15,7,3,4,111,4
0.768532,0.014858,4,15,7,4,5,121,4
1.966723,0.000361,4,15,7,5,6,131,4
1.627735,3.116156,4,15,7,8,9,141,4
1.082089,3.102111,4,15,7,9,10,151,4
1.002063,3.079679,4,15,7,10,11,161,4
1.041996,3.091325,4,15,7,11,12,171,4
1.223812,3.099159,4,15,7,12,13,181,4
1.860714,3.10297,4,15,7,13,14,191,4
1.840089,0.00503,4,15,7,16,1,201,4
3.826633,-0.014136,4,16,8,1,2,211,4
1.971479,-0.001245,4,16,8,2,3,221,4
2.359789,-0.079902,4,16,8,3,4,231,4
0.678575,0.048133,4,16,8,4,5,241,4
