BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER,FREQUENCY KHZ
1.759441,0.622586,1,4,12,13,14,81,1
1.240288,3.135251,1,4,12,14,15,91,1
1.122393,3.130268,1,4,12,15,16,101,1
1.032779,-3.128909,1,4,12,16,1,111,1
1.181123,3.132926,1,5,13,1,2,121,1
1.357919,3.139471,1,5,13,2,3,131,1
1.884322,3.135547,1,5,13,3,4,141,1
1.829554,0.009008,1,5,13,6,7,151,1
1.298994,-0.004122,1,5,13,7,8,161,1
1.18116,-0.008648,1,5,13,8,9,171,1
1.416852,-0.000323,1,5,13,9,10,181,1
1.286709,0.004829,1,5,13,10,11,191,1
3.13673,-0.015196,1,5,13,11,12,201,1
1.773454,3.122604,1,5,13,14,15,211,1
1.252509,3.126491,1,5,13,15,16,221,1
1.063293,3.12743,1,5,13,16,1,231,1
1.181339,3.132696,1,6,14,1,2,241,1
1.240219,3.13523,1,6,14,2,3,251,1
1.240194,3.135277,1,6,14,3,4,5,1
1.565739,3.126288,1,6,14,4,5,15,1
1.801336,-0.007884,1,6,14,7,8,25,1
1.269763,-0.004084,1,6,14,8,9,35,1
1.405821,-0.00914,1,6,14,9,10,45,1
1.150646,0.015577,1,6,14,10,11,55,1
2.505901,-0.019684,1,6,14,11,12,65,1
1.742518,-0.009526,1,6,14,12,13,75,1
1.829707,-3.132553,1,6,14,15,16,85,1
1.18133,3.132884,1,6,14,16,1,95,1
1.246357,3.13085,1,7,15,1,2,105,1
1.212424,3.109862,1,7,15,2,3,115,1
1.063379,3.127359,1,7,15,3,4,125,1
1.063377,3.127349,1,7,15,4,5,135,1
1.683385,3.130244,1,7,15,5,6,145,1
1.742323,-0.009568,1,7,15,8,9,155,1
1.534722,0.002767,1,7,15,9,10,165,1
1.133581,-0.000549,1,7,15,10,11,175,1
2.324496,-0.020368,1,7,15,11,12,185,1
1.18125,-0.008636,1,7,15,12,13,195,1
1.782769,0.001668,1,7,15,13,14,205,1
1.801213,3.133716,1,7,15,16,1,215,1
1.80143,3.133576,1,8,16,1,2,225,1
1.32399,3.120482,1,8,16,2,3,235,1
1.06345,3.127285,1,8,16,3,4,245,1
1.004517,3.123971,1,8,16,4,5,255,1
1.240127,3.135218,1,8,16,5,6,9,1
1.742409,3.131989,1,8,16,6,7,19,1
2.067882,-0.015797,1,8,16,9,10,29,1
1.240149,-0.006412,1,8,16,10,11,39,1
2.358348,-0.021741,1,8,16,11,12,49,1
1.091621,0.014131,1,8,16,12,13,59,1
1.299,-0.004169,1,8,16,13,14,69,1
1.919149,-0.004941,1,8,16,14,15,79,1
1.918491,3.136732,1,9,1,2,3,89,1
1.180866,3.132793,1,9,1,3,4,99,1
1.004164,3.124089,1,9,1,4,5,109,1
1.121935,3.130261,1,9,1,5,6,119,1
1.121915,3.130261,1,9,1,6,7,129,1
1.80064,3.133683,1,9,1,7,8,139,1
1.682856,-0.011324,1,9,1,10,11,149,1
2.434158,-0.015748,1,9,1,11,12,159,1
1.091301,0.004005,1,9,1,12,13,169,1
1.18082,-0.008735,1,9,1,13,14,179,1
1.23969,-0.006314,1,9,1,14,15,189,1
1.828954,0.008957,1,9,1,15,16,199,1
1.800772,1.880969,1,10,2,3,4,209,1
1.122002,3.130151,1,10,2,4,5,219,1
1.063128,3.127311,1,10,2,5,6,229,1
1.0043,3.124056,1,10,2,6,7,239,1
1.298803,3.137399,1,10,2,7,8,249,1
1.683166,3.130192,1,10,2,8,9,3,1
3.130743,-0.015344,1,10,2,11,12,13,1
1.209334,0.016796,1,10,2,12,13,23,1
1.180985,-0.008729,1,10,2,13,14,33,1
1.122034,-0.011337,1,10,2,14,15,43,1
1.298763,-0.004196,1,10,2,15,16,53,1
1.829142,-0.003299,1,10,2,16,1,63,1
1.859818,-0.006346,1,11,3,1,2,73,1
1.582149,-0.631856,1,11,3,4,5,83,1
1.2104,3.11446,1,11,3,5,6,93,1
1.063196,3.12736,1,11,3,6,7,103,1
1.180927,3.132908,1,11,3,7,8,113,1
1.239842,3.135275,1,11,3,8,9,123,1
1.977584,3.13811,1,11,3,9,10,133,1
1.74191,-0.009549,1,11,3,12,13,143,1
1.298703,-0.00416,1,11,3,13,14,153,1
1.168705,0.001045,1,11,3,14,15,163,1
1.174755,-0.003773,1,11,3,15,16,173,1
1.239805,-0.006291,1,11,3,16,1,183,1
1.298704,-0.004179,1,12,4,1,2,193,1
1.949654,-0.007666,1,12,4,2,3,203,1
1.918511,3.136659,1,12,4,5,6,213,1
1.239809,3.135255,1,12,4,6,7,223,1
1.180884,3.132878,1,12,4,7,8,233,1
1.152786,3.106067,1,12,4,8,9,243,1
1.416575,3.141186,1,12,4,9,10,253,1
1.71127,-0.628805,1,12,4,10,11,7,1
1.800808,-0.007924,1,12,4,13,14,17,1
1.29868,-0.004189,1,12,4,14,15,27,1
1.156454,0.010707,1,12,4,15,16,37,1
1.091406,0.014188,1,12,4,16,1,47,1
1.239651,-0.006249,1,13,5,1,2,57,1
1.416301,-0.000302,1,13,5,2,3,67,1
2.018952,0.043155,1,13,5,3,4,77,1
1.741665,3.132038,1,13,5,6,7,87,1
1.292915,3.132665,1,13,5,7,8,97,1
1.121798,3.130313,1,13,5,8,9,107,1
1.298465,3.137465,1,13,5,9,10,117,1
1.180725,3.132939,1,13,5,10,11,127,1
3.129951,3.12629,1,13,5,11,12,137,1
1.859458,-0.00624,1,13,5,14,15,147,1
1.298517,-0.004138,1,13,5,15,16,157,1
1.109585,-0.001035,1,13,5,16,1,167,1
1.209211,0.007338,1,14,6,1,2,177,1
1.269271,-0.005285,1,14,6,2,3,187,1
1.2987,-0.004131,1,14,6,3,4,197,1
1.624128,-0.013209,1,14,6,4,5,207,1
1.741941,3.132016,1,14,6,7,8,217,1
1.239729,3.135227,1,14,6,8,9,227,1
1.282079,3.136052,1,14,6,9,10,237,1
1.094534,3.101988,1,14,6,10,11,247,1
2.514777,3.110727,1,14,6,11,12,1,1
1.723431,-0.628032,1,14,6,12,13,11,1
1.890632,-0.017822,1,14,6,15,16,21,1
1.239759,-0.006285,1,14,6,16,1,31,1
1.298568,-0.004174,1,15,7,1,2,41,1
1.239635,-0.006317,1,15,7,2,3,51,1
1.17462,-0.00378,1,15,7,3,4,61,1
1.091241,0.0142,1,15,7,4,5,71,1
1.741696,-0.009545,1,15,7,5,6,81,1
1.682889,3.130279,1,15,7,8,9,91,1
1.388457,3.119042,1,15,7,9,10,101,1
1.093782,3.101958,1,15,7,10,11,111,1
2.393499,3.111043,1,15,7,11,12,121,1
1.18076,3.132902,1,15,7,12,13,131,1
1.901715,3.126999,1,15,7,13,14,141,1
1.85946,-0.006316,1,15,7,16,1,151,1
1.829045,0.008893,1,16,8,1,2,161,1
1.357504,-0.002267,1,16,8,2,3,171,1
1.174643,-0.003798,1,16,8,3,4,181,1
0.973379,0.010899,1,16,8,4,5,191,1
1.239731,-0.006435,1,16,8,5,6,201,1
1.859447,-0.006325,1,16,8,6,7,211,1
1.918316,3.136654,1,16,8,9,10,221,1
1.180752,3.132817,1,16,8,10,11,231,1
2.392745,3.12111,1,16,8,11,12,241,1
1.06305,3.127261,1,16,8,12,13,251,1
1.091239,-3.127325,1,16,8,13,14,5,1
1.800624,3.133673,1,16,8,14,15,15,1
1.929898,0.001342,2,1,9,2,3,184,2
1.215999,0.006566,2,1,9,3,4,194,2
0.921321,0.018995,2,1,9,4,5,204,2
1.00447,0.026514,2,1,9,5,6,214,2
1.215916,0.006573,2,1,9,6,7,224,2
2.095818,0.009481,2,1,9,7,8,234,2
1.735781,3.13065,2,1,9,10,11,244,2
2.660345,3.093831,2,1,9,11,12,254,2
1.138362,3.104169,2,1,9,12,13,8,2
1.272643,3.119759,2,1,9,13,14,18,2
1.303615,3.122928,2,1,9,14,15,28,2
1.852028,3.11572,2,1,9,15,16,38,2
1.764126,-0.008844,2,2,10,3,4,48,2
1.050176,-0.009802,2,2,10,4,5,58,2
0.962915,0.022894,2,2,10,5,6,68,2
1.133063,-0.001061,2,2,10,6,7,78,2
1.299006,0.013124,2,2,10,7,8,88,2
1.759923,0.014653,2,2,10,8,9,98,2
3.203088,3.107457,2,2,10,11,12,108,2
1.221038,3.114176,2,2,10,12,13,118,2
1.262326,3.118689,2,2,10,13,14,128,2
1.221083,3.114146,2,2,10,14,15,138,2
1.262416,3.118648,2,2,10,15,16,148,2
1.852185,3.115713,2,2,10,16,1,158,2
1.852274,3.115674,2,3,11,1,2,168,2
1.593761,0.004726,2,3,11,4,5,178,2
1.174598,0.002882,2,3,11,5,6,188,2
1.133134,-0.000991,2,3,11,6,7,198,2
1.174598,0.002916,2,3,11,7,8,208,2
1.257493,0.009994,2,3,11,8,9,218,2
2.014231,0.000692,2,3,11,9,10,228,2
1.769652,3.11018,2,3,11,12,13,238,2
1.386551,3.130565,2,3,11,13,14,248,2
1.221074,3.114196,2,3,11,14,15,2,2
1.179768,3.109365,2,3,11,15,16,12,2
1.221059,3.114145,2,3,11,16,1,22,2
1.303687,3.122865,2,4,12,1,2,32,2
1.976273,3.124267,2,4,12,2,3,42,2
1.929898,0.001325,2,4,12,5,6,52,2
1.299085,0.01313,2,4,12,6,7,62,2
1.174673,0.002869,2,4,12,7,8,72,2
1.133172,-0.001017,2,4,12,8,9,82,2
1.4694,-0.004172,2,4,12,9,10,92,2
1.70779,0.011757,2,4,12,10,11,102,2
1.934978,3.121497,2,4,12,13,14,112,2
1.345242,3.126845,2,4,12,14,15,122,2
1.179777,3.109299,2,4,12,15,16,132,2
1.053138,3.123506,2,4,12,16,1,142,2
1.220912,3.114198,2,5,13,1,2,152,2
1.43324,3.105235,2,5,13,2,3,162,2
1.893419,3.1187,2,5,13,3,4,172,2
1.805539,-0.00608,2,5,13,6,7,182,2
1.257553,0.01006,2,5,13,7,8,192,2
1.132976,-0.000965,2,5,13,8,9,202,2
1.298992,0.013238,2,5,13,9,10,212,2
1.21597,0.006581,2,5,13,10,11,222,2
3.114402,-0.024593,2,5,13,11,12,232,2
1.89345,3.118703,2,5,13,14,15,242,2
1.303632,3.122934,2,5,13,15,16,252,2
1.097173,3.098622,2,5,13,16,1,6,2
1.221054,3.114279,2,6,14,1,2,16,2
1.262402,3.118729,2,6,14,2,3,26,2
1.303701,3.122932,2,6,14,3,4,36,2
1.64002,3.123745,2,6,14,4,5,46,2
1.981832,0.00365,2,6,14,7,8,56,2
1.216086,0.006522,2,6,14,8,9,66,2
1.299087,0.013179,2,6,14,9,10,76,2
1.091612,-0.005244,2,6,14,10,11,86,2
2.611796,-0.029465,2,6,14,11,12,96,2
1.718278,0.012402,2,6,14,12,13,106,2
1.852274,3.115735,2,6,14,15,16,116,2
1.22107,3.114192,2,6,14,16,1,126,2
1.303639,3.122878,2,7,15,1,2,136,2
1.262263,3.118696,2,7,15,2,3,146,2
1.17969,3.109336,2,7,15,3,4,156,2
1.095768,3.108056,2,7,15,4,5,166,2
1.766831,3.121043,2,7,15,5,6,176,2
1.718075,0.012404,2,7,15,8,9,186,2
1.427792,-0.007445,2,7,15,9,10,196,2
1.091596,-0.005214,2,7,15,10,11,206,2
2.48331,-0.025114,2,7,15,11,12,216,2
1.215938,0.006575,2,7,15,12,13,226,2
1.826233,-0.004809,2,7,15,13,14,236,2
1.852151,3.115727,2,7,15,16,1,246,2
1.893422,3.118652,2,8,16,1,2,0,2
1.389203,3.107366,2,8,16,2,3,10,2
1.148721,3.105406,2,8,16,3,4,20,2
0.967425,3.121486,2,8,16,4,5,30,2
1.137084,3.113252,2,8,16,5,6,40,2
1.769545,3.109306,2,8,16,6,7,50,2
1.971328,0.003613,2,8,16,9,10,60,2
1.216005,0.006514,2,8,16,10,11,70,2
2.482,-0.025175,2,8,16,11,12,80,2
1.091543,-0.005216,2,8,16,12,13,90,2
1.298941,0.013119,2,8,16,13,14,100,2
1.759686,0.008776,2,8,16,14,15,110,2
1.975411,3.124268,2,9,1,2,3,120,2
1.261884,3.118687,2,9,1,3,4,130,2
0.967076,3.12156,2,9,1,4,5,140,2
1.049833,3.131784,2,9,1,5,6,150,2
1.261903,3.118682,2,9,1,6,7,160,2
2.228991,3.119903,2,9,1,7,8,170,2
1.63461,0.007434,2,9,1,10,11,180,2
2.606486,-0.019217,2,9,1,11,12,190,2
1.09125,-0.005251,2,9,1,12,13,200,2
1.215553,0.006544,2,9,1,13,14,210,2
1.132604,-0.001039,2,9,1,14,15,220,2
1.759003,0.014704,2,9,1,15,16,230,2
1.810357,3.112568,2,10,2,3,4,240,2
1.138118,3.104129,2,10,2,4,5,250,2
1.091322,3.11626,2,10,2,5,6,4,2
1.179342,3.109275,2,10,2,6,7,14,2
1.344721,3.126856,2,10,2,7,8,24,2
1.810343,3.112586,2,10,2,8,9,34,2
3.122718,-0.024242,2,10,2,11,12,44,2
1.215681,0.00652,2,10,2,12,13,54,2
1.215674,0.00655,2,10,2,13,14,64,2
1.004174,0.026439,2,10,2,14,15,74,2
1.215674,0.006552,2,10,2,15,16,84,2
1.763652,-0.008857,2,10,2,16,1,94,2
1.805057,-0.006126,2,11,3,1,2,104,2
1.639495,3.123716,2,11,3,4,5,114,2
1.261989,3.118674,2,11,3,5,6,124,2
1.220728,3.114167,2,11,3,6,7,134,2
1.179375,3.109364,2,11,3,7,8,144,2
1.303332,3.122903,2,11,3,8,9,154,2
2.017045,3.126856,2,11,3,9,10,164,2
1.717705,0.012376,2,11,3,12,13,174,2
1.298654,0.013193,2,11,3,13,14,184,2
1.045814,0.029803,2,11,3,14,15,194,2
1.091286,-0.005247,2,11,3,15,16,204,2
1.174148,0.002912,2,11,3,16,1,214,2
1.257136,0.009959,2,12,4,1,2,224,2
1.846495,-0.003534,2,12,4,2,3,234,2
1.975677,3.124253,2,12,4,5,6,244,2
1.344702,3.126794,2,12,4,6,7,254,2
1.179318,3.10062,2,12,4,7,8,8,2
1.179377,3.109325,2,12,4,8,9,18,2
1.432863,3.10521,2,12,4,9,10,28,2
1.76495,3.124736,2,12,4,10,11,38,2
1.825752,-0.004855,2,12,4,13,14,48,2
1.215676,0.006535,2,12,4,14,15,58,2
1.091322,-0.003137,2,12,4,15,16,68,2
1.045797,0.029803,2,12,4,16,1,78,2
1.1741,0.002936,2,13,5,1,2,88,2
1.339979,0.016208,2,13,5,2,3,98,2
1.804901,-0.006069,2,13,5,3,4,108,2
1.8514,3.11575,2,13,5,6,7,118,2
1.30324,3.122906,2,13,5,7,8,128,2
1.179232,3.109382,2,13,5,8,9,138,2
1.303236,3.122962,2,13,5,9,10,148,2
1.261812,3.118726,2,13,5,10,11,158,2
3.201725,3.107544,2,13,5,11,12,168,2
1.846352,-0.003459,2,13,5,14,15,178,2
1.257044,0.010022,2,13,5,15,16,188,2
1.045637,0.029838,2,13,5,16,1,198,2
1.174223,0.002765,2,14,6,1,2,208,2
1.215683,0.006485,2,14,6,2,3,218,2
1.298568,0.013152,2,14,6,3,4,228,2
1.593227,0.004738,2,14,6,4,5,238,2
2.063834,3.110071,2,14,6,7,8,248,2
1.261968,3.118672,2,14,6,8,9,2,2
1.303332,3.122903,2,14,6,9,10,12,2
1.138114,3.104149,2,14,6,10,11,22,2
2.646418,3.093805,2,14,6,11,12,32,2
1.81041,3.112606,2,14,6,12,13,42,2
1.846498,-0.003518,2,14,6,15,16,52,2
1.174206,0.002897,2,14,6,16,1,62,2
1.257065,0.00999,2,15,7,1,2,72,2
1.215549,0.006574,2,15,7,2,3,82,2
1.132675,-0.000998,2,15,7,3,4,92,2
1.004137,0.026485,2,15,7,4,5,102,2
1.717588,0.012373,2,15,7,5,6,112,2
1.768912,3.109371,2,15,7,8,9,122,2
1.391612,3.100913,2,15,7,9,10,132,2
1.13798,3.104186,2,15,7,10,11,142,2
2.532834,3.094231,2,15,7,11,12,152,2
1.261821,3.118663,2,15,7,12,13,162,2
1.89276,3.118728,2,15,7,13,14,172,2
1.804904,-0.006102,2,15,7,16,1,182,2
1.761314,0.00287,2,16,8,1,2,192,2
1.340075,0.016147,2,16,8,2,3,202,2
1.132642,-0.001037,2,16,8,3,4,212,2
0.879488,0.014667,2,16,8,4,5,222,2
1.129649,0.02437,2,16,8,5,6,232,2
1.761204,-0.002998,2,16,8,6,7,242,2
1.934066,3.121509,2,16,8,9,10,252,2
1.22055,3.114145,2,16,8,10,11,6,2
2.529509,3.102255,2,16,8,11,12,16,2
1.096743,3.098562,2,16,8,12,13,26,2
1.158555,3.109277,2,16,8,13,14,36,2
1.76751,3.109318,2,16,8,14,15,46,2
1.75985,-0.005706,4,1,9,2,3,211,4
1.284746,0.004296,4,1,9,3,4,221,4
0.900253,-0.000223,4,1,9,4,5,231,4
1.194205,0.022423,4,1,9,5,6,241,4
1.325356,0.011443,4,1,9,6,7,251,4
2.144507,-0.002009,4,1,9,7,8,5,4
1.679926,3.098496,4,1,9,10,11,15,4
2.584982,3.063582,4,1,9,11,12,25,4
1.1058,3.107119,4,1,9,12,13,35,4
1.122958,3.112054,4,1,9,13,14,45,4
1.214462,3.096825,4,1,9,14,15,55,4
1.770425,3.113009,4,1,9,15,16,65,4
1.760193,-0.00568,4,2,10,3,4,75,4
1.024792,0.028112,4,2,10,4,5,85,4
1.194282,0.022443,4,2,10,5,6,95,4
1.234122,-0.003378,4,2,10,6,7,105,4
1.547629,-0.011435,4,2,10,7,8,115,4
1.800624,-0.000207,4,2,10,8,9,125,4
3.136973,3.081779,4,2,10,11,12,135,4
1.25467,3.105929,4,2,10,12,13,145,4
1.134538,3.076641,4,2,10,13,14,155,4
1.134492,3.076581,4,2,10,14,15,165,4
1.25468,3.105949,4,2,10,15,16,175,4
1.770438,3.112993,4,2,10,16,1,185,4
1.902162,3.108836,4,3,11,1,2,195,4
1.628763,0.000991,4,3,11,4,5,205,4
1.325485,0.011462,4,3,11,5,6,215,4
1.203721,-0.011443,4,3,11,6,7,225,4
1.416225,-0.004308,4,3,11,7,8,235,4
1.284876,0.00432,4,3,11,8,9,245,4
1.891554,-0.011439,4,3,11,9,10,255,4
1.770533,3.11302,4,3,11,12,13,9,4
1.214535,3.0968,4,3,11,13,14,19,4
1.128801,3.094377,4,3,11,14,15,29,4
1.123031,3.112098,4,3,11,15,16,39,4
1.254696,3.105969,4,3,11,16,1,49,4
1.25467,3.105913,4,4,12,1,2,59,4
1.730183,3.10673,4,4,12,2,3,69,4
1.972588,-0.001187,4,4,12,5,6,79,4
1.366186,0.018113,4,4,12,6,7,89,4
1.41619,-0.004365,4,4,12,7,8,99,4
1.194277,0.022378,4,4,12,8,9,109,4
1.325393,0.011426,4,4,12,9,10,119,4
1.841228,0.005012,4,4,12,10,11,129,4
1.7789,3.113017,4,4,12,13,14,139,4
1.254655,3.105957,4,4,12,14,15,149,4
1.122981,3.112094,4,4,12,15,16,159,4
1.134547,3.079176,4,4,12,16,1,169,4
1.134425,3.076634,4,5,13,1,2,179,4
1.214325,3.096863,4,5,13,2,3,189,4
1.821517,3.096875,4,5,13,3,4,199,4
1.931879,-0.006182,4,5,13,6,7,209,4
1.507008,-0.018108,4,5,13,7,8,219,4
1.15346,0.014852,4,5,13,8,9,229,4
1.234013,-0.003279,4,5,13,9,10,239,4
1.244114,-0.003263,4,5,13,10,11,249,4
3.196743,-0.030391,4,5,13,11,12,3,4
1.770353,3.113001,4,5,13,14,15,13,4
1.254655,3.105961,4,5,13,15,16,23,4
1.174438,3.08709,4,5,13,16,1,33,4
1.123063,3.112149,4,6,14,1,2,43,4
1.08279,3.102112,4,6,14,2,3,53,4
1.254751,3.105949,4,6,14,3,4,63,4
1.598494,3.111165,4,6,14,4,5,73,4
2.103991,-0.006684,4,6,14,7,8,83,4
1.268107,0.002375,4,6,14,8,9,93,4
1.203741,-0.011439,4,6,14,9,10,103,4
1.153535,0.014842,4,6,14,10,11,113,4
2.601009,-0.042569,4,6,14,11,12,123,4
1.800741,-0.000199,4,6,14,12,13,133,4
1.821877,3.096804,4,6,14,15,16,143,4
1.254756,3.105912,4,6,14,16,1,153,4
1.214521,3.096833,4,7,15,1,2,163,4
1.042654,3.091335,4,7,15,2,3,173,4
1.134483,3.076622,4,7,15,3,4,183,4
1.002619,3.079676,4,7,15,4,5,193,4
1.730157,3.106759,4,7,15,5,6,203,4
1.800595,-0.000211,4,7,15,8,9,213,4
1.284835,0.004312,4,7,15,9,10,223,4
1.153497,0.014859,4,7,15,10,11,233,4
2.480727,-0.05631,4,7,15,11,12,243,4
1.274648,0.0024,4,7,15,12,13,253,4
1.932035,-0.006207,4,7,15,13,14,7,4
1.810738,3.117481,4,7,15,16,1,17,4
1.861858,3.102971,4,8,16,1,2,27,4
1.174427,3.087033,4,8,16,2,3,37,4
1.134543,3.076565,4,8,16,3,4,47,4
0.870857,3.083636,4,8,16,4,5,57,4
1.294885,3.114446,4,8,16,5,6,67,4
1.773261,3.107311,4,8,16,6,7,77,4
1.841242,0.004975,4,8,16,9,10,87,4
1.244138,-0.003313,4,8,16,10,11,97,4
2.502164,-0.052768,4,8,16,11,12,107,4
1.11285,0.006689,4,8,16,12,13,117,4
1.395941,-0.007904,4,8,16,13,14,127,4
1.841183,0.004999,4,8,16,14,15,137,4
1.689399,3.100255,4,9,1,2,3,147,4
1.254137,3.105966,4,9,1,3,4,157,4
0.870497,3.083644,4,9,1,4,5,167,4
1.173967,3.087094,4,9,1,5,6,177,4
1.305677,3.083697,4,9,1,6,7,187,4
2.113444,3.115769,4,9,1,7,8,197,4
1.799976,-0.000219,4,9,1,10,11,207,4
2.599819,-0.054109,4,9,1,11,12,217,4
1.112476,0.006725,4,9,1,12,13,227,4
1.243726,-0.003337,4,9,1,13,14,237,4
1.200874,-0.00295,4,9,1,14,15,247,4
1.840536,0.005019,4,9,1,15,16,1,4
1.729686,3.106725,4,10,2,3,4,11,4
1.042371,3.091322,4,10,2,4,5,21,4
1.134148,3.076605,4,10,2,5,6,31,4
1.174146,3.087024,4,10,2,6,7,41,4
1.517671,3.096796,4,10,2,7,8,51,4
1.769958,3.112967,4,10,2,8,9,61,4
3.196029,-0.030465,4,10,2,11,12,71,4
1.254089,-0.001459,4,10,2,12,13,81,4
1.229199,-0.003342,4,10,2,13,14,91,4
1.112511,0.006713,4,10,2,14,15,101,4
1.243841,-0.003313,4,10,2,15,16,111,4
1.840729,0.005022,4,10,2,16,1,121,4
1.891119,-0.011432,4,11,3,1,2,131,4
1.638433,3.117783,4,11,3,4,5,141,4
1.294587,3.114497,4,11,3,5,6,151,4
1.174218,3.087063,4,11,3,6,7,161,4
1.386191,3.10093,4,11,3,7,8,171,4
1.254401,3.105964,4,11,3,8,9,181,4
1.821376,3.096835,4,11,3,9,10,191,4
1.800187,-0.000204,4,11,3,12,13,201,4
1.325114,0.011412,4,11,3,13,14,211,4
1.112571,0.00674,4,11,3,14,15,221,4
1.112607,0.00674,4,11,3,15,16,231,4
1.28444,0.004307,4,11,3,16,1,241,4
1.415738,-0.004321,4,12,4,1,2,251,4
1.759608,-0.005733,4,12,4,2,3,5,4
1.992961,3.099702,4,12,4,5,6,15,4
1.300191,3.099071,4,12,4,6,7,25,4
1.385994,3.100896,4,12,4,7,8,35,4
1.174075,3.087065,4,12,4,8,9,45,4
1.345855,3.092549,4,12,4,9,10,55,4
1.810268,3.1189,4,12,4,10,11,65,4
1.891079,-0.011484,4,12,4,13,14,75,4
1.284449,0.004291,4,12,4,14,15,85,4
1.112561,0.0067,4,12,4,15,16,95,4
1.193924,0.022381,4,12,4,16,1,105,4
1.284253,0.004329,4,13,5,1,2,115,4
1.243801,-0.00331,4,13,5,2,3,125,4
1.860897,0.006298,4,13,5,3,4,135,4
1.901446,3.108897,4,13,5,6,7,145,4
1.477567,3.089118,4,13,5,7,8,155,4
1.134131,3.088153,4,13,5,8,9,165,4
1.21407,3.096882,4,13,5,9,10,175,4
1.254224,3.105949,4,13,5,10,11,185,4
3.116747,3.090393,4,13,5,11,12,195,4
1.840574,0.005076,4,13,5,14,15,205,4
1.243781,-0.003325,4,13,5,15,16,215,4
1.196258,0.013968,4,13,5,16,1,225,4
1.267517,0.002324,4,14,6,1,2,235,4
1.11248,0.00666,4,14,6,2,3,245,4
1.325007,0.011409,4,14,6,3,4,255,4
1.628182,0.000967,4,14,6,4,5,9,4
2.03318,3.105267,4,14,6,7,8,19,4
1.254254,3.10594,4,14,6,8,9,29,4
1.214132,3.096817,4,14,6,9,10,39,4
1.12844,3.094365,4,14,6,10,11,49,4
2.584397,3.063581,4,14,6,11,12,59,4
1.810261,3.110423,4,14,6,12,13,69,4
1.901191,-0.008814,4,14,6,15,16,79,4
1.284356,0.004292,4,14,6,16,1,89,4
1.375215,-0.011402,4,15,7,1,2,99,4
1.11248,0.006725,4,15,7,2,3,109,4
1.160554,0.01487,4,15,7,3,4,119,4
1.022091,0.028128,4,15,7,4,5,129,4
1.75948,-0.005708,4,15,7,5,6,139,4
1.769823,3.112997,4,15,7,8,9,149,4
1.305899,3.083671,4,15,7,9,10,159,4
1.128354,3.094398,4,15,7,10,11,169,4
2.465492,3.048014,4,15,7,11,12,179,4
1.254228,3.105949,4,15,7,12,13,189,4
1.952731,3.093869,4,15,7,13,14,199,4
1.840595,0.005027,4,15,7,16,1,209,4
1.881249,0.009999,4,16,8,1,2,219,4
1.193881,0.022383,4,16,8,2,3,229,4
1.153143,0.014855,4,16,8,3,4,239,4
0.891283,0.04525,4,16,8,4,5,249,4
