BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER,FREQUENCY KHZ
1.136214,3.104098,2,8,16,2,3,50,2
0.924284,3.115648,2,8,16,3,4,60,2
0.94491,3.118607,2,8,16,4,5,70,2
1.105397,3.099925,2,8,16,5,6,80,2
1.80745,3.112544,2,8,16,6,7,90,2
1.926151,0.001316,2,8,16,9,10,100,2
1.130919,-0.001067,2,8,16,10,11,110,2
0.961111,0.022867,2,8,16,11,12,120,2
0.805674,0.009917,2,8,16,12,13,130,2
1.085548,0.023335,2,8,16,13,14,140,2
1.802106,-0.006124,2,8,16,14,15,150,2
1.774717,3.11007,2,9,1,2,3,160,2
1.177088,3.109311,2,9,1,3,4,170,2
0.965236,3.121503,2,9,1,4,5,180,2
1.006548,3.126854,2,9,1,5,6,190,2
1.135909,3.104184,2,9,1,6,7,200,2
2.142332,3.11481,2,9,1,7,8,210,2
1.873913,-0.00166,2,9,1,10,11,220,2
1.171926,0.002885,2,9,1,11,12,230,2
0.795108,0.00481,2,9,1,12,13,240,2
0.877896,0.014685,2,9,1,13,14,250,2
1.086215,0.023337,2,9,1,14,15,4,2
1.842812,-0.003531,2,9,1,15,16,14,2
1.889294,3.118728,2,10,2,3,4,24,2
1.094831,3.098573,2,10,2,4,5,34,2
0.965289,3.121463,2,10,2,5,6,44,2
1.053676,3.092561,2,10,2,6,7,54,2
1.177165,3.10934,2,10,2,7,8,64,2
1.719024,3.129861,2,10,2,8,9,74,2
2.095891,-0.009818,2,10,2,11,12,84,2
1.002387,0.026494,2,10,2,12,13,94,2
0.877957,0.014659,2,10,2,13,14,104,2
0.877988,0.01468,2,10,2,14,15,114,2
1.046909,0.029748,2,10,2,15,16,124,2
1.719113,-0.011018,2,10,2,16,1,134,2
1.822378,-0.004776,2,11,3,1,2,144,2
1.636426,3.123744,2,11,3,4,5,154,2
1.094827,3.102747,2,11,3,5,6,164,2
1.04798,3.131758,2,11,3,6,7,174,2
1.009663,3.126884,2,11,3,7,8,184,2
1.006652,3.12688,2,11,3,8,9,194,2
1.972102,3.124255,2,11,3,9,10,204,2
1.714503,0.012349,2,11,3,12,13,214,2
1.04387,0.029798,2,11,3,13,14,224,2
0.877956,0.014674,2,11,3,14,15,234,2
0.919411,0.01897,2,11,3,15,16,244,2
0.960837,0.022888,2,11,3,16,1,254,2
1.171918,0.002949,2,12,4,1,2,8,2
1.714408,0.012349,2,12,4,2,3,18,2
2.013129,3.126858,2,12,4,5,6,28,2
1.2183,3.114145,2,12,4,6,7,38,2
1.050722,3.115135,2,12,4,7,8,48,2
0.841607,3.102319,2,12,4,8,9,58,2
1.300804,3.122873,2,12,4,9,10,68,2
1.889308,3.118662,2,12,4,10,11,78,2
1.884259,-0.001037,2,12,4,13,14,88,2
1.043788,0.029761,2,12,4,14,15,98,2
0.960809,0.022838,2,12,4,15,16,108,2
0.795096,0.004731,2,12,4,16,1,118,2
1.002197,0.02654,2,13,5,1,2,128,2
1.130531,-0.00102,2,13,5,2,3,138,2
1.966864,0.003678,2,13,5,3,4,148,2
1.847933,3.115744,2,13,5,6,7,158,2
1.300792,3.122952,2,13,5,7,8,168,2
0.800447,3.09467,2,13,5,8,9,178,2
1.13584,3.104195,2,13,5,9,10,188,2
1.197606,3.11179,2,13,5,10,11,198,2
2.059752,3.109375,2,13,5,11,12,208,2
1.800347,0.016901,2,13,5,14,15,218,2
1.085143,0.032891,2,13,5,15,16,228,2
0.794997,0.004795,2,13,5,16,1,238,2
1.002313,0.026264,2,14,6,1,2,248,2
0.960816,0.022752,2,14,6,2,3,2,2
1.213336,0.00648,2,14,6,3,4,12,2
1.631671,0.007355,2,14,6,4,5,22,2
1.971856,3.124176,2,14,6,7,8,32,2
1.006602,3.126862,2,14,6,8,9,42,2
1.13598,3.104142,2,14,6,9,10,52,2
1.006615,3.125505,2,14,6,10,11,62,2
1.300888,3.122897,2,14,6,11,12,72,2
1.720408,3.124727,2,14,6,12,13,82,2
1.760341,-0.008846,2,14,6,15,16,92,2
1.00232,0.026481,2,14,6,16,1,102,2
1.171901,0.003083,2,15,7,1,2,112,2
0.919321,0.019076,2,15,7,2,3,122,2
1.045797,0.010059,2,15,7,3,4,132,2
0.971152,0.023814,2,15,7,4,5,142,2
1.760134,-0.00884,2,15,7,5,6,152,2
1.718851,3.129854,2,15,7,8,9,162,2
1.300792,3.122888,2,15,7,9,10,172,2
1.006567,3.12684,2,15,7,10,11,182,2
1.094755,3.098599,2,15,7,11,12,192,2
1.094753,3.098582,2,15,7,12,13,202,2
1.848065,3.115685,2,15,7,13,14,212,2
1.755795,0.012994,2,15,7,16,1,222,2
1.88427,-0.001083,2,16,8,1,2,232,2
1.089204,-0.005256,2,16,8,2,3,242,2
1.046857,7.5e-05,2,16,8,3,4,252,2
0.836479,0.009952,2,16,8,4,5,6,2
1.171935,0.002835,2,16,8,5,6,16,2
1.820114,-0.003531,2,16,8,6,7,26,2
1.930567,3.121511,2,16,8,9,10,36,2
1.218304,3.114114,2,16,8,10,11,46,2
1.094761,3.098566,2,16,8,11,12,56,2
0.882822,3.109281,2,16,8,12,13,66,2
1.053572,3.092552,2,16,8,13,14,76,2
1.848072,3.115636,2,16,8,14,15,86,2
1.756844,-0.005647,4,1,9,2,3,252,4
1.282406,0.004342,4,1,9,3,4,6,4
0.767595,0.014872,4,1,9,4,5,16,4
1.020489,0.028098,4,1,9,5,6,26,4
1.192073,0.022415,4,1,9,6,7,36,4
1.880793,0.004657,4,1,9,7,8,46,4
1.686777,3.100188,4,1,9,10,11,56,4
1.303811,3.083682,4,1,9,11,12,66,4
0.909191,3.096818,4,1,9,12,13,76,4
0.820766,3.105627,4,1,9,13,14,86,4
1.120849,3.112103,4,1,9,14,15,96,4
1.767135,3.112974,4,1,9,15,16,106,4
1.968922,-0.001271,4,2,10,3,4,116,4
0.9392,0.010017,4,2,10,4,5,126,4
1.020609,0.028125,4,2,10,5,6,136,4
1.020559,0.028097,4,2,10,6,7,146,4
1.061373,0.026515,4,2,10,7,8,156,4
1.706815,0.012194,4,2,10,8,9,166,4
2.030157,3.10524,4,2,10,11,12,176,4
1.08076,3.102093,4,2,10,12,13,186,4
0.829458,3.069222,4,2,10,13,14,196,4
0.949309,3.108817,4,2,10,14,15,206,4
1.120926,3.112107,4,2,10,15,16,216,4
1.71688,3.105088,4,2,10,16,1,226,4
1.767049,3.112966,4,3,11,1,2,236,4
1.655979,0.00527,4,3,11,4,5,246,4
1.192082,0.022415,4,3,11,5,6,0,4
1.010372,0.025898,4,3,11,6,7,10,4
0.889933,0.045287,4,3,11,7,8,20,4
1.151354,0.014828,4,3,11,8,9,30,4
2.059772,-0.01143,4,3,11,9,10,40,4
1.686887,3.100208,4,3,11,12,13,50,4
1.030738,3.088408,4,3,11,13,14,60,4
0.869246,3.083645,4,3,11,14,15,70,4
0.909198,3.096802,4,3,11,15,16,80,4
1.010843,3.08258,4,3,11,16,1,90,4
1.120894,3.112026,4,4,12,1,2,100,4
1.726878,3.10672,4,4,12,2,3,110,4
2.057147,-0.006536,4,4,12,5,6,120,4
1.067982,0.007497,4,4,12,6,7,130,4
0.889876,0.045272,4,4,12,7,8,140,4
0.979771,0.019449,4,4,12,8,9,150,4
1.110737,0.006694,4,4,12,9,10,160,4
1.72407,-0.007171,4,4,12,10,11,170,4
1.775408,3.096029,4,4,12,13,14,180,4
1.040666,3.091308,4,4,12,14,15,190,4
0.869232,3.083645,4,4,12,15,16,200,4
0.81784,3.11771,4,4,12,16,1,210,4
1.000692,3.079694,4,5,13,1,2,220,4
1.040586,3.091345,4,5,13,2,3,230,4
2.029814,3.10529,4,5,13,3,4,240,4
1.837591,0.004985,4,5,13,6,7,250,4
1.070131,-0.001995,4,5,13,7,8,4,4
0.979767,0.019481,4,5,13,8,9,14,4
0.896372,0.011175,4,5,13,9,10,24,4
0.979759,0.019497,4,5,13,10,11,34,4
2.019116,-0.016421,4,5,13,11,12,44,4
1.767022,3.113027,4,5,13,14,15,54,4
1.040633,3.091353,4,5,13,15,16,64,4
0.829398,3.069272,4,5,13,16,1,74,4
0.961135,3.067149,4,6,14,1,2,84,4
0.829476,3.069275,4,6,14,2,3,94,4
1.278277,3.11024,4,6,14,3,4,104,4
1.654194,3.095053,4,6,14,4,5,114,4
1.706802,0.012194,4,6,14,7,8,124,4
1.110809,0.00671,4,6,14,8,9,134,4
0.9392,0.010032,4,6,14,9,10,144,4
0.808308,0.026012,4,6,14,10,11,154,4
1.323,0.011411,4,6,14,11,12,164,4
1.756793,-0.005751,4,6,14,12,13,174,4
1.858452,3.102955,4,6,14,15,16,184,4
1.00078,3.079657,4,6,14,16,1,194,4
1.120741,3.112141,4,7,15,1,2,204,4
0.826475,3.081383,4,7,15,2,3,214,4
1.070684,3.099397,4,7,15,3,4,224,4
0.869189,3.083633,4,7,15,4,5,234,4
1.858429,3.102955,4,7,15,5,6,244,4
1.706802,0.012194,4,7,15,8,9,254,4
1.15379,0.014893,4,7,15,9,10,8,4
0.84902,0.036098,4,7,15,10,11,18,4
1.110764,0.00671,4,7,15,11,12,28,4
1.080343,0.000151,4,7,15,12,13,38,4
1.928336,-0.006185,4,7,15,13,14,48,4
1.76715,3.112978,4,7,15,16,1,58,4
1.766985,3.112958,4,8,16,1,2,68,4
0.989482,3.119904,4,8,16,2,3,78,4
1.040666,3.091304,4,8,16,3,4,88,4
0.697778,3.072201,4,8,16,4,5,98,4
1.212211,3.096831,4,8,16,5,6,108,4
1.944164,3.104177,4,8,16,6,7,118,4
2.059571,-0.011482,4,8,16,9,10,128,4
0.979802,0.01944,4,8,16,10,11,138,4
1.110724,0.006711,4,8,16,11,12,148,4
0.939132,0.010017,4,8,16,12,13,158,4
1.282343,0.004257,4,8,16,13,14,168,4
1.79719,-0.00025,4,8,16,14,15,178,4
1.726188,3.106744,4,9,1,2,3,188,4
1.251813,3.105906,4,9,1,3,4,198,4
0.697564,3.072193,4,9,1,4,5,208,4
0.951893,3.098391,4,9,1,5,6,218,4
1.171894,3.087034,4,9,1,6,7,228,4
1.989147,3.099648,4,9,1,7,8,238,4
1.706223,0.012182,4,9,1,10,11,248,4
1.322541,0.011443,4,9,1,11,12,2,4
0.938855,0.010032,4,9,1,12,13,12,4
1.06988,-0.00202,4,9,1,13,14,22,4
1.110432,0.006698,4,9,1,14,15,32,4
1.796654,-0.000247,4,9,1,15,16,42,4
1.897945,3.108837,4,10,2,3,4,52,4
0.908919,3.096793,4,10,2,4,5,62,4
0.823399,3.093463,4,10,2,5,6,72,4
1.000497,3.079644,4,10,2,6,7,82,4
1.251964,3.105873,4,10,2,7,8,92,4
1.766564,3.112965,4,10,2,8,9,102,4
2.059047,-0.011482,4,10,2,11,12,112,4
1.090178,0.002325,4,10,2,12,13,122,4
1.069923,-0.002025,4,10,2,13,14,132,4
0.979505,0.019436,4,10,2,14,15,142,4
1.151038,0.014827,4,10,2,15,16,152,4
1.75624,-0.005735,4,10,2,16,1,162,4
1.885077,-0.011422,4,11,3,1,2,172,4
1.64638,3.093333,4,11,3,4,5,182,4
1.080463,3.102096,4,11,3,5,6,192,4
0.869024,3.083652,4,11,3,6,7,202,4
1.080393,3.10208,4,11,3,7,8,212,4
1.10055,3.107074,4,11,3,8,9,222,4
1.93825,3.114502,4,11,3,9,10,232,4
1.716061,-0.011427,4,11,3,12,13,242,4
1.241581,-0.003337,4,11,3,13,14,252,4
0.979554,0.019463,4,11,3,14,15,6,4
0.979569,0.019451,4,11,3,15,16,16,4
1.069993,-0.001997,4,11,3,16,1,26,4
1.151019,0.014827,4,12,4,1,2,36,4
1.753828,6.4e-05,4,12,4,2,3,46,4
1.937999,3.114471,4,12,4,5,6,56,4
1.100387,3.107072,4,12,4,6,7,66,4
1.080319,3.102061,4,12,4,7,8,76,4
0.948861,3.108818,4,12,4,8,9,86,4
1.120451,3.107076,4,12,4,9,10,96,4
1.716354,3.105103,4,12,4,10,11,106,4
2.008638,0.003577,4,12,4,13,14,116,4
1.150945,0.014824,4,12,4,14,15,126,4
0.938866,0.01002,4,12,4,15,16,136,4
0.848732,0.036085,4,12,4,16,1,146,4
1.020127,0.02815,4,13,5,1,2,156,4
1.067603,0.00755,4,13,5,2,3,166,4
2.099235,-0.006629,4,13,5,3,4,176,4
1.77475,3.096093,4,13,5,6,7,186,4
1.211677,3.096823,4,13,5,7,8,196,4
0.90878,3.096831,4,13,5,8,9,206,4
0.868884,3.083682,4,13,5,9,10,216,4
0.948866,3.108879,4,13,5,10,11,226,4
1.988988,3.099697,4,13,5,11,12,236,4
1.756134,-0.005682,4,13,5,14,15,246,4
1.150908,0.014873,4,13,5,15,16,0,4
0.848719,0.03615,4,13,5,16,1,10,4
1.020119,0.02815,4,14,6,1,2,20,4
0.848735,0.036085,4,14,6,2,3,30,4
1.322509,0.011411,4,14,6,3,4,40,4
1.715852,-0.011482,4,14,6,4,5,50,4
1.857949,3.102959,4,14,6,7,8,60,4
1.080393,3.102077,4,14,6,8,9,70,4
0.868951,3.083632,4,14,6,9,10,80,4
0.777436,3.104138,4,14,6,10,11,90,4
1.241927,3.103642,4,14,6,11,12,100,4
1.726404,3.106723,4,14,6,12,13,110,4
1.88497,-0.006087,4,14,6,15,16,120,4
1.061001,0.036101,4,14,6,16,1,130,4
1.151063,0.014956,4,15,7,1,2,140,4
0.848829,0.036181,4,15,7,2,3,150,4
1.110523,0.006785,4,15,7,3,4,160,4
0.898393,-0.000167,4,15,7,4,5,170,4
1.756325,-0.00572,4,15,7,5,6,180,4
1.766592,3.112973,4,15,7,8,9,190,4
1.080463,3.102096,4,15,7,9,10,200,4
0.797561,3.110965,4,15,7,10,11,210,4
1.080393,3.10208,4,15,7,11,12,220,4
1.083452,3.102096,4,15,7,12,13,230,4
1.857911,3.102959,4,15,7,13,14,240,4
1.796719,-0.000243,4,15,7,16,1,250,4
1.837318,0.005015,4,16,8,1,2,4,4
1.020263,0.028113,4,16,8,2,3,14,4
1.110432,0.006698,4,16,8,3,4,24,4
0.767396,0.014839,4,16,8,4,5,34,4
1.151019,0.014831,4,16,8,5,6,44,4
