BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER,FREQUENCY KHZ
1.153323,-0.088319,40,3,11,7,8,68,40
1.243029,-0.059929,40,3,11,8,9,78,40
1.921109,-0.146306,40,3,11,9,10,88,40
1.783758,2.935183,40,3,11,12,13,98,40
1.27867,3.011057,40,3,11,13,14,108,40
0.996871,2.764918,40,3,11,14,15,118,40
0.927228,2.908621,40,3,11,15,16,128,40
1.291035,2.912209,40,3,11,16,1,138,40
1.254097,2.936877,40,4,12,1,2,148,40
1.774041,2.96896,40,4,12,2,3,158,40
0.214264,0.749834,40,4,12,5,6,168,40
1.515076,-0.035545,40,4,12,6,7,178,40
1.12155,-0.062686,40,4,12,7,8,188,40
1.090858,-0.035458,40,4,12,8,9,198,40
1.330558,-0.120903,40,4,12,9,10,208,40
1.85457,-0.117279,40,4,12,10,11,218,40
1.794176,3.021678,40,4,12,13,14,228,40
1.015809,2.803201,40,4,12,14,15,238,40
0.962954,2.902531,40,4,12,15,16,248,40
1.117454,2.887398,40,4,12,16,1,2,40
1.140991,2.91913,40,5,13,1,2,12,40
1.131379,2.971846,40,5,13,2,3,22,40
1.92839,2.964325,40,5,13,3,4,32,40
2.092787,-0.078874,40,5,13,6,7,42,40
1.274112,-0.083008,40,5,13,7,8,52,40
1.084856,-0.029629,40,5,13,8,9,62,40
1.185138,-0.112289,40,5,13,9,10,72,40
1.278461,-0.130292,40,5,13,10,11,82,40
1.920757,-0.146009,40,5,13,11,12,92,40
1.764737,2.827942,40,5,13,14,15,102,40
1.141056,2.919321,40,5,13,15,16,112,40
1.117516,2.887649,40,5,13,16,1,122,40
1.140938,2.91923,40,6,14,1,2,132,40
0.951367,2.946382,40,6,14,2,3,142,40
1.260277,2.9372,40,6,14,3,4,152,40
1.688628,2.944227,40,6,14,4,5,162,40
1.947733,-0.128633,40,6,14,7,8,172,40
1.212057,-0.035107,40,6,14,8,9,182,40
1.185239,-0.111904,40,6,14,9,10,192,40
1.185269,-0.111893,40,6,14,10,11,202,40
1.184019,-0.101593,40,6,14,11,12,212,40
1.887418,-0.131461,40,6,14,12,13,222,40
1.783451,2.935847,40,6,14,15,16,232,40
1.271939,2.89069,40,6,14,16,1,242,40
1.242158,2.916318,40,7,15,1,2,252,40
0.951472,2.946739,40,7,15,2,3,6,40
1.10805,2.905055,40,7,15,3,4,16,40
1.129335,2.903888,40,7,15,4,5,26,40
1683.224255,-0.162424,40,7,15,5,6,36,40
1.947945,-0.124956,40,7,15,8,9,46,40
1.306229,-0.104475,40,7,15,9,10,56,40
1.185341,-0.111532,40,7,15,10,11,66,40
1.061068,-0.063297,40,7,15,11,12,76,40
1.36935,-0.13043,40,7,15,12,13,86,40
1.714187,-0.17662,40,7,15,13,14,96,40
1.783467,2.936029,40,7,15,16,1,106,40
1.808202,2.955271,40,8,16,1,2,116,40
1.07127,2.964892,40,8,16,2,3,126,40
1.0815,2.909371,40,8,16,3,4,136,40
1.022161,2.897683,40,8,16,4,5,146,40
8.855121,0.24385,40,8,16,5,6,156,40
1.844656,2.857813,40,8,16,6,7,166,40
1.947742,-0.128123,40,8,16,9,10,176,40
1.274041,-0.082182,40,8,16,10,11,186,40
1.060966,-0.063274,40,8,16,11,12,196,40
1.185213,-0.111467,40,8,16,12,13,206,40
1.200621,-0.212316,40,8,16,13,14,216,40
1.940206,-0.06596,40,8,16,14,15,226,40
1.818053,2.922559,40,9,1,2,3,236,40
1.235801,2.909507,40,9,1,3,4,246,40
1.021985,2.897954,40,9,1,4,5,0,40
0.214219,0.750832,40,9,1,5,6,10,40
1.26024,2.807873,40,9,1,6,7,20,40
1.82311,2.926459,40,9,1,7,8,30,40
1.82174,-0.101231,40,9,1,10,11,40,40
1.20548,-0.078409,40,9,1,11,12,50,40
1.184966,-0.10656,40,9,1,12,13,60,40
0.957683,-0.194407,40,9,1,13,14,70,40
1.363557,-0.012312,40,9,1,14,15,80,40
1.914611,-0.113621,40,9,1,15,16,90,40
1.842681,2.941988,40,10,2,3,4,100,40
1.123131,2.888429,40,10,2,4,5,110,40
0.214212,0.750948,40,10,2,5,6,120,40
1.05381,2.785348,40,10,2,6,7,130,40
1.224191,2.895061,40,10,2,7,8,140,40
1.773772,2.970057,40,10,2,8,9,150,40
1.947314,-0.127861,40,10,2,11,12,160,40
1.366254,-0.100953,40,10,2,12,13,170,40
0.875799,-0.174391,40,10,2,13,14,180,40
1.302922,-0.011228,40,10,2,14,15,190,40
1.213304,-0.084234,40,10,2,15,16,200,40
1.854137,-0.116069,40,10,2,16,1,210,40
1.826611,-0.134088,40,11,3,1,2,220,40
1.663727,2.924121,40,11,3,4,5,230,40
0.214222,0.751082,40,11,3,5,6,240,40
1.092289,2.767903,40,11,3,6,7,250,40
1.111657,2.880403,40,11,3,7,8,4,40
1.157579,2.979776,40,11,3,8,9,14,40
1.842807,2.942215,40,11,3,9,10,24,40
1.854357,-0.116038,40,11,3,12,13,34,40
1.07111,-0.176185,40,11,3,13,14,44,40
1.303076,-0.011025,40,11,3,14,15,54,40
1.090644,-0.034132,40,11,3,15,16,64,40
1.366327,-0.100797,40,11,3,16,1,74,40
1.245077,-0.107259,40,12,4,1,2,84,40
1.886558,-0.130631,40,12,4,2,3,94,40
0.214167,0.751274,40,12,4,5,6,104,40
1.17964,2.818445,40,12,4,6,7,114,40
1.094606,2.855828,40,12,4,7,8,124,40
1.031718,2.983668,40,12,4,8,9,134,40
1.259793,2.938416,40,12,4,9,10,144,40
1.72298,2.930809,40,12,4,10,11,154,40
1.713401,-0.176001,40,12,4,13,14,164,40
1.393265,-0.03399,40,12,4,14,15,174,40
1.090334,-0.033916,40,12,4,15,16,184,40
1.21296,-0.083836,40,12,4,16,1,194,40
1.164191,-0.131766,40,13,5,1,2,204,40
1.273545,-0.10356,40,13,5,2,3,214,40
2.007321,-0.124638,40,13,5,3,4,224,40
1.711702,2.875451,40,13,5,6,7,234,40
1.2123,2.8809,40,13,5,7,8,244,40
1.010931,2.962563,40,13,5,8,9,254,40
1.140561,2.920767,40,13,5,9,10,8,40
1.14116,2.889077,40,13,5,10,11,18,40
1.807636,2.956202,40,13,5,11,12,28,40
1.999957,-0.064284,40,13,5,14,15,38,40
1.24214,-0.058313,40,13,5,15,16,48,40
1.213055,-0.083858,40,13,5,16,1,58,40
1.17764,-0.117842,40,14,6,1,2,68,40
1.09191,-0.08946,40,14,6,2,3,78,40
1.305518,-0.103389,40,14,6,3,4,88,40
1.733003,-0.12123,40,14,6,4,5,98,40
1.75829,2.917255,40,14,6,7,8,108,40
1.165232,2.951303,40,14,6,8,9,118,40
1.140549,2.920891,40,14,6,9,10,128,40
0.980209,2.913351,40,14,6,10,11,138,40
