BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER,FREQUENCY KHZ
1.121211,-0.011245,1,5,13,9,10,138,1
1.297768,-0.004105,1,5,13,10,11,148,1
1.976105,-0.003455,1,5,13,11,12,158,1
1.740604,3.132125,1,5,13,14,15,168,1
1.3876,3.119185,1,5,13,15,16,178,1
1.121201,3.130282,1,5,13,16,1,188,1
1.062615,3.127093,1,6,14,1,2,198,1
1.14971,-1.874805,1,6,14,2,3,208,1
1.281315,3.136103,1,6,14,3,4,218,1
2.93014,3.114448,1,6,14,4,5,228,1
1.858605,-0.006315,1,6,14,7,8,238,1
1.12131,-0.01126,1,6,14,8,9,248,1
1.121342,-0.011269,1,6,14,9,10,2,1
1.22686,0.003029,1,6,14,10,11,12,1
1.180245,-0.008624,1,6,14,11,12,22,1
1.905295,0.0011,1,6,14,12,13,32,1
1.875578,3.126401,1,6,14,15,16,42,1
1.239032,3.135248,1,6,14,16,1,52,1
1.180088,3.132926,1,7,15,1,2,62,1
1.121247,3.130311,1,7,15,2,3,72,1
1.152502,3.125455,1,7,15,3,4,82,1
2.481331,3.111585,1,7,15,4,5,92,1
1.858361,3.135264,1,7,15,5,6,102,1
1.768909,0.007916,1,7,15,8,9,112,1
1.267407,0.018014,1,7,15,9,10,122,1
1.238962,-0.006263,1,7,15,10,11,132,1
1.09065,0.014273,1,7,15,11,12,142,1
1.356746,-0.002215,1,7,15,12,13,152,1
1.982448,-0.006264,1,7,15,13,14,162,1
1.740758,3.132054,1,7,15,16,1,172,1
1.799658,3.133662,1,8,16,1,2,182,1
1.291788,1.885148,1,8,16,2,3,192,1
1.145737,3.120498,1,8,16,3,4,202,1
2.345929,3.112023,1,8,16,4,5,212,1
1.180129,1.881301,1,8,16,5,6,222,1
1.870971,3.129304,1,8,16,6,7,232,1
1.917372,-0.004893,1,8,16,9,10,242,1
1.345712,-0.011487,1,8,16,10,11,252,1
1.090725,0.014209,1,8,16,11,12,6,1
1.297842,-0.004232,1,8,16,12,13,16,1
1.446526,-0.004281,1,8,16,13,14,26,1
1.858497,-0.00629,1,8,16,14,15,36,1
1.975531,3.138135,1,9,1,2,3,46,1
1.238578,3.135299,1,9,1,3,4,56,1
2.302226,3.106385,1,9,1,4,5,66,1
1.031379,0.622911,1,9,1,5,6,76,1
1.387309,3.119155,1,9,1,6,7,86,1
1.857888,3.135252,1,9,1,7,8,96,1
1.799027,-0.007787,1,9,1,10,11,106,1
1.208009,0.016836,1,9,1,11,12,116,1
1.269713,-0.008943,1,9,1,12,13,126,1
1.356246,-0.0022,1,9,1,13,14,136,1
1.297391,-0.004164,1,9,1,14,15,146,1
1.944968,-0.000833,1,9,1,15,16,156,1
1.857912,3.135256,1,10,2,3,4,166,1
2.480961,3.113399,1,10,2,4,5,176,1
1.090396,-3.127331,1,10,2,5,6,186,1
1.297539,3.137424,1,10,2,6,7,196,1
1.356388,3.139368,1,10,2,7,8,206,1
1.734863,3.128379,1,10,2,8,9,216,1
2.034675,-0.002242,1,10,2,11,12,226,1
1.398609,-0.009228,1,10,2,12,13,236,1
1.356426,-0.002215,1,10,2,13,14,246,1
1.17986,-0.008721,1,10,2,14,15,0,1
1.387407,-0.02246,1,10,2,15,16,10,1
1.768596,0.007879,1,10,2,16,1,20,1
1.816079,0.002289,1,11,3,1,2,30,1
2.934771,3.116606,1,11,3,4,5,40,1
1.297589,3.137407,1,11,3,5,6,50,1
1.29755,3.137425,1,11,3,6,7,60,1
1.238683,3.135283,1,11,3,7,8,70,1
1.102648,-0.624253,1,11,3,8,9,80,1
1.799226,3.133746,1,11,3,9,10,90,1
1.916898,-0.004847,1,11,3,12,13,100,1
1.451827,-0.015585,1,11,3,13,14,110,1
1.149317,0.015592,1,11,3,14,15,120,1
1.238717,-0.006262,1,11,3,15,16,130,1
1.268204,0.004701,1,11,3,16,1,140,1
1.297466,-0.00417,1,12,4,1,2,150,1
2.00649,-0.011834,1,12,4,2,3,160,1
1.830229,3.127693,1,12,4,5,6,170,1
1.356361,3.139357,1,12,4,6,7,180,1
1.221483,3.133837,1,12,4,7,8,190,1
0.978717,-1.879678,1,12,4,8,9,200,1
1.291902,3.132512,1,12,4,9,10,210,1
1.79904,3.133593,1,12,4,10,11,220,1
2.03452,-0.002207,1,12,4,13,14,230,1
1.267058,0.018003,1,12,4,14,15,240,1
1.238663,-0.006338,1,12,4,15,16,250,1
1.179746,-0.00866,1,12,4,16,1,4,1
1.17351,-0.003724,1,13,5,1,2,14,1
1.457147,-0.003461,1,13,5,2,3,24,1
1.975413,-0.003404,1,13,5,3,4,34,1
1.928921,3.131058,1,13,5,6,7,44,1
1.297403,3.137448,1,13,5,7,8,54,1
0.972435,-0.630091,1,13,5,8,9,64,1
1.120824,3.130314,1,13,5,9,10,74,1
1.269623,3.117778,1,13,5,10,11,84,1
1.857723,3.135286,1,13,5,11,12,94,1
1.83334,0.006002,1,13,5,14,15,104,1
1.356204,-0.002136,1,13,5,15,16,114,1
1.1797,-0.008578,1,13,5,16,1,124,1
1.167523,0.001324,1,14,6,1,2,134,1
1.297445,-0.004114,1,14,6,2,3,144,1
1.30325,-0.004085,1,14,6,3,4,154,1
3.041268,-0.026452,1,14,6,4,5,164,1
1.770775,3.119451,1,14,6,7,8,174,1
1.062134,3.127328,1,14,6,8,9,184,1
1.120966,3.130263,1,14,6,9,10,194,1
1.179825,3.132897,1,14,6,10,11,204,1
1.120973,3.130282,1,14,6,11,12,214,1
1.799241,3.133718,1,14,6,12,13,224,1
2.034575,-0.002178,1,14,6,15,16,234,1
1.297587,-0.004148,1,14,6,16,1,244,1
1.297415,-0.004145,1,15,7,1,2,254,1
1.27968,-0.004256,1,15,7,2,3,8,1
1.23855,-0.006322,1,15,7,3,4,18,1
2.48324,-0.07981,1,15,7,4,5,28,1
1.857832,-0.006305,1,15,7,5,6,38,1
1.715633,3.130663,1,15,7,8,9,48,1
1.238556,3.135269,1,15,7,9,10,58,1
1.179725,3.132913,1,15,7,10,11,68,1
1.031381,-3.128896,1,15,7,11,12,78,1
1.297404,3.137439,1,15,7,12,13,88,1
1.79894,3.133701,1,15,7,13,14,98,1
1.79899,-0.007881,1,15,7,16,1,108,1
1.827311,0.008922,1,16,8,1,2,118,1
1.415201,-0.000446,1,16,8,2,3,128,1
1.221473,-0.006359,1,16,8,3,4,138,1
2.421207,-0.036228,1,16,8,4,5,148,1
1.297568,-0.004245,1,16,8,5,6,158,1
1.97568,-0.00352,1,16,8,6,7,168,1
1.79913,3.133658,1,16,8,9,10,178,1
1.269873,3.113165,1,16,8,10,11,188,1
1.031472,-3.128959,1,16,8,11,12,198,1
1.233076,3.130106,1,16,8,12,13,208,1
1.29187,3.136906,1,16,8,13,14,218,1
1.799096,3.133657,1,16,8,14,15,228,1
1.845237,-0.003458,2,1,9,2,3,137,2
1.256315,0.009958,2,1,9,3,4,147,2
2.244415,-0.114316,2,1,9,4,5,157,2
1.046133,0.019884,2,1,9,5,6,167,2
1.29787,0.013156,2,1,9,6,7,177,2
1.928207,0.001363,2,1,9,7,8,187,2
1.80917,3.112587,2,1,9,10,11,197,2
1.199256,3.111743,2,1,9,11,12,207,2
1.261224,3.118675,2,1,9,12,13,217,2
1.230192,3.115283,2,1,9,13,14,227,2
1.302545,3.122903,2,1,9,14,15,237,2
1.974353,3.124246,2,1,9,15,16,247,2
1.803964,-0.006074,2,2,10,3,4,1,2
2.372493,-0.100493,2,2,10,4,5,11,2
1.132071,-0.001023,2,2,10,5,6,21,2
1.173557,0.002883,2,2,10,6,7,31,2
1.38086,0.018908,2,2,10,7,8,41,2
1.716703,0.012314,2,2,10,8,9,51,2
1.933254,3.121528,2,2,10,11,12,61,2
1.389585,3.108284,2,2,10,12,13,71,2
1.261375,3.118621,2,2,10,13,14,81,2
1.219977,3.114121,2,2,10,14,15,91,2
1.271621,3.119723,2,2,10,15,16,101,2
1.768127,3.10932,2,2,10,16,1,111,2
1.809254,3.112653,2,3,11,1,2,121,2
2.94095,-0.018203,2,3,11,4,5,131,2
1.29787,0.01316,2,3,11,5,6,141,2
1.173516,0.002898,2,3,11,6,7,151,2
1.256419,0.009967,2,3,11,7,8,161,2
1.086679,0.032864,2,3,11,8,9,171,2
1.803934,-0.006078,2,3,11,9,10,181,2
1.85045,3.115693,2,3,11,12,13,191,2
1.343947,3.126871,2,3,11,13,14,201,2
1.219932,3.11416,2,3,11,14,15,211,2
1.137465,3.104152,2,3,11,15,16,221,2
1.219852,3.114153,2,3,11,16,1,231,2
1.219856,3.114138,2,4,12,1,2,241,2
1.922726,3.12081,2,4,12,2,3,251,2
1.845319,-0.003519,2,4,12,5,6,5,2
1.277054,0.011555,2,4,12,6,7,15,2
1.256357,0.009899,2,4,12,7,8,25,2
0.962079,0.022895,2,4,12,8,9,35,2
1.214947,0.006552,2,4,12,9,10,45,2
1.762652,-0.008886,2,4,12,10,11,55,2
1.850664,3.115673,2,4,12,13,14,65,2
1.302593,3.12291,2,4,12,14,15,75,2
1.168358,3.108034,2,4,12,15,16,85,2
1.092057,3.126873,2,4,12,16,1,95,2
1.137343,3.104207,2,5,13,1,2,105,2
1.343786,3.12693,2,5,13,2,3,115,2
1.974342,3.124313,2,5,13,3,4,125,2
1.748789,0.002939,2,5,13,6,7,135,2
1.339256,0.016199,2,5,13,7,8,145,2
0.962004,0.022954,2,5,13,8,9,155,2
1.090529,-0.005154,2,5,13,9,10,165,2
1.256315,0.010009,2,5,13,10,11,175,2
1.928065,0.001406,2,5,13,11,12,185,2
1.850405,3.115758,2,5,13,14,15,195,2
1.302449,3.122962,2,5,13,15,16,205,2
1.091993,3.126951,2,5,13,16,1,215,2
1.137406,3.104312,2,6,14,1,2,225,2
1.219932,3.114193,2,6,14,2,3,235,2
1.302566,3.122903,2,6,14,3,4,245,2
2.979207,3.111307,2,6,14,4,5,255,2
1.804093,-0.006122,2,6,14,7,8,9,2
1.0452,0.029794,2,6,14,8,9,19,2
1.090735,-0.005236,2,6,14,9,10,29,2
1.162231,0.001934,2,6,14,10,11,39,2
1.130206,0.017343,2,6,14,11,12,49,2
1.84538,-0.003532,2,6,14,12,13,59,2
1.933289,3.121494,2,6,14,15,16,69,2
1.220013,3.114168,2,6,14,16,1,79,2
1.219955,3.11416,2,7,15,1,2,89,2
1.219973,3.114166,2,7,15,2,3,99,2
1.219928,3.114212,2,7,15,3,4,109,2
2.101148,-3.054586,2,7,15,4,5,119,2
1.807932,3.117679,2,7,15,5,6,129,2
1.716665,0.012364,2,7,15,8,9,139,2
1.215018,0.006559,2,7,15,9,10,149,2
1.173534,0.00292,2,7,15,10,11,159,2
1.03481,0.028172,2,7,15,11,12,169,2
1.297935,0.013197,2,7,15,12,13,179,2
1.845495,-0.003493,2,7,15,13,14,189,2
1.809347,3.112611,2,7,15,16,1,199,2
1.850555,3.115632,2,8,16,1,2,209,2
1.312972,3.123884,2,8,16,2,3,219,2
1.219878,3.114094,2,8,16,3,4,229,2
1.908922,0.016331,2,8,16,4,5,239,2
1.343895,3.126805,2,8,16,5,6,249,2
1.890579,3.118645,2,8,16,6,7,3,2
1.845499,-0.003528,2,8,16,9,10,13,2
1.27718,0.011531,2,8,16,10,11,23,2
1.0452,0.029774,2,8,16,11,12,33,2
1.215021,0.006558,2,8,16,12,13,43,2
1.214947,0.006502,2,8,16,13,14,53,2
1.758187,0.014634,2,8,16,14,15,63,2
1.973819,3.124267,2,9,1,2,3,73,2
1.302109,3.122883,2,9,1,3,4,83,2
1.955781,-1.484193,2,9,1,4,5,93,2
1.260844,3.118705,2,9,1,5,6,103,2
1.34344,3.126835,2,9,1,6,7,113,2
1.973822,3.124254,2,9,1,7,8,123,2
1.761984,-0.008791,2,9,1,10,11,133,2
1.150582,0.000967,2,9,1,11,12,143,2
1.214529,0.006582,2,9,1,12,13,153,2
1.131687,-0.000994,2,9,1,13,14,163,2
1.173106,0.002928,2,9,1,14,15,173,2
1.841668,0.007725,2,9,1,15,16,183,2
1.891512,3.118589,2,10,2,3,4,193,2
2.131668,0.006773,2,10,2,4,5,203,2
1.260976,3.118653,2,10,2,5,6,213,2
1.219672,3.114118,2,10,2,6,7,223,2
1.389122,3.108263,2,10,2,7,8,233,2
1.767519,3.109366,2,10,2,8,9,243,2
1.969129,0.003622,2,10,2,11,12,253,2
1.339004,0.016093,2,10,2,12,13,7,2
1.17319,0.002858,2,10,2,13,14,17,2
1.088419,0.013769,2,10,2,14,15,27,2
1.25607,0.009938,2,10,2,15,16,37,2
1.71627,0.012351,2,10,2,16,1,47,2
1.803495,-0.006155,2,11,3,1,2,57,2
2.969579,3.11029,2,11,3,4,5,67,2
1.302197,3.122891,2,11,3,5,6,77,2
1.219625,3.114153,2,11,3,6,7,87,2
1.302283,3.122896,2,11,3,7,8,97,2
1.137121,3.104187,2,11,3,8,9,107,2
1.891422,3.118697,2,11,3,9,10,117,2
1.844915,-0.003508,2,11,3,12,13,127,2
1.297517,0.01318,2,11,3,13,14,137,2
1.131771,-0.00102,2,11,3,14,15,147,2
1.173186,0.002869,2,11,3,15,16,157,2
1.173177,0.002919,2,11,3,16,1,167,2
1.235342,0.008196,2,12,4,1,2,177,2
1.969151,0.003622,2,12,4,2,3,187,2
1.849997,3.115662,2,12,4,5,6,197,2
1.302113,3.122869,2,12,4,6,7,207,2
1.302154,3.122834,2,12,4,7,8,217,2
1.007646,3.126842,2,12,4,8,9,227,2
1.302202,3.122837,2,12,4,9,10,237,2
1.849952,3.115712,2,12,4,10,11,247,2
1.803376,-0.006156,2,12,4,13,14,1,2
1.256001,0.009947,2,12,4,14,15,11,2
1.173186,0.002869,2,12,4,15,16,21,2
1.044837,0.029771,2,12,4,16,1,31,2
1.173022,0.002921,2,13,5,1,2,41,2
1.297256,0.013195,2,13,5,2,3,51,2
1.927459,0.001419,2,13,5,3,4,61,2
1.849792,3.115771,2,13,5,6,7,71,2
1.384585,3.107398,2,13,5,7,8,81,2
1.007469,3.12689,2,13,5,8,9,91,2
1.219398,3.114183,2,13,5,9,10,101,2
1.313842,3.123918,2,13,5,10,11,111,2
1.932368,3.121561,2,13,5,11,12,121,2
1.757523,0.014708,2,13,5,14,15,131,2
1.255887,0.009988,2,13,5,15,16,141,2
1.046745,0.01006,2,13,5,16,1,151,2
1.173166,0.002685,2,14,6,1,2,161,2
1.160062,0.002803,2,14,6,2,3,171,2
1.256065,0.00993,2,14,6,3,4,181,2
2.945773,-0.032263,2,14,6,4,5,191,2
1.891332,3.118681,2,14,6,7,8,201,2
1.093108,3.118838,2,14,6,8,9,211,2
1.219524,3.114159,2,14,6,9,10,221,2
1.219607,3.114161,2,14,6,10,11,231,2
1.178333,3.1093,2,14,6,11,12,241,2
1.850017,3.115682,2,14,6,12,13,251,2
1.844877,-0.003546,2,14,6,15,16,5,2
1.173186,0.002869,2,14,6,16,1,15,2
1.255973,0.009997,2,15,7,1,2,25,2
1.130732,0.008224,2,15,7,2,3,35,2
1.173106,0.002882,2,15,7,3,4,45,2
2.405851,-0.060455,2,15,7,4,5,55,2
1.716175,0.012396,2,15,7,5,6,65,2
1.766047,3.115211,2,15,7,8,9,75,2
1.302168,3.12292,2,15,7,9,10,85,2
1.260767,3.118635,2,15,7,10,11,95,2
1.090314,3.136332,2,15,7,11,12,105,2
1.384778,3.129648,2,15,7,12,13,115,2
1.849918,3.115679,2,15,7,13,14,125,2
1.760826,-0.001621,2,15,7,16,1,135,2
1.80021,0.01111,2,16,8,1,2,145,2
1.256065,0.00993,2,16,8,2,3,155,2
1.173104,0.002843,2,16,8,3,4,165,2
1.900036,-0.08816,2,16,8,4,5,175,2
1.255982,0.00993,2,16,8,5,6,185,2
1.76212,-0.008885,2,16,8,6,7,195,2
1.850051,3.11567,2,16,8,9,10,205,2
1.343529,3.126835,2,16,8,10,11,215,2
1.095879,3.098546,2,16,8,11,12,225,2
1.26083,3.118642,2,16,8,12,13,235,2
1.343529,3.12684,2,16,8,13,14,245,2
1.849928,3.115662,2,16,8,14,15,255,2
1.889865,-0.011441,4,1,9,2,3,167,4
1.283655,0.004294,4,1,9,3,4,177,4
1.692808,-0.138049,4,1,9,4,5,187,4
1.202685,-0.011449,4,1,9,5,6,197,4
1.324327,0.011456,4,1,9,6,7,207,4
1.930441,-0.006173,4,1,9,7,8,217,4
1.949099,3.099047,4,1,9,10,11,227,4
1.170642,3.095658,4,1,9,11,12,237,4
1.21346,3.096831,4,1,9,12,13,247,4
1.111964,3.109632,4,1,9,13,14,1,4
1.21346,3.096831,4,1,9,14,15,11,4
1.72875,3.106768,4,1,9,15,16,21,4
1.849714,0.005016,4,2,10,3,4,31,4
2.232368,-0.154406,4,2,10,4,5,41,4
1.20828,0.022415,4,2,10,5,6,51,4
1.243227,-0.00336,4,2,10,6,7,61,4
1.415085,-0.004344,4,2,10,7,8,71,4
1.75864,-0.005711,4,2,10,8,9,81,4
1.949067,3.099039,4,2,10,11,12,91,4
1.345175,3.092551,4,2,10,12,13,101,4
1.081913,3.102076,4,2,10,13,14,111,4
1.091977,3.10208,4,2,10,14,15,121,4
1.293859,3.114471,4,2,10,15,16,131,4
1.748871,3.109863,4,2,10,16,1,141,4
1.820249,3.096839,4,3,11,1,2,151,4
2.969123,-0.059311,4,3,11,4,5,161,4
1.283733,0.004314,4,3,11,5,6,171,4
1.283676,0.004286,4,3,11,6,7,181,4
1.283769,0.00426,4,3,11,7,8,191,4
1.152569,0.014856,4,3,11,8,9,201,4
1.970882,-0.001205,4,3,11,9,10,211,4
1.82022,3.096831,4,3,11,12,13,221,4
1.213519,3.096842,4,3,11,13,14,231,4
1.130683,3.085499,4,3,11,14,15,241,4
1.173492,3.087066,4,3,11,15,16,251,4
1.122005,3.112067,4,3,11,16,1,5,4
1.25362,3.105955,4,4,12,1,2,15,4
1.817476,3.102372,4,4,12,2,3,25,4
1.89771,0.001863,4,4,12,5,6,35,4
1.324359,0.01141,4,4,12,6,7,45,4
1.283743,0.004265,4,4,12,7,8,55,4
1.021611,0.028085,4,4,12,8,9,65,4
1.415022,-0.004355,4,4,12,9,10,75,4
1.930394,-0.006213,4,4,12,10,11,85,4
1.93062,3.113063,4,4,12,13,14,95,4
1.305113,3.083666,4,4,12,14,15,105,4
1.173505,3.087034,4,4,12,15,16,115,4
1.001865,3.079649,4,4,12,16,1,125,4
1.165058,3.099625,4,5,13,1,2,135,4
1.305113,3.083706,4,5,13,2,3,145,4
1.943508,3.110822,4,5,13,3,4,155,4
1.758513,-0.005702,4,5,13,6,7,165,4
1.372003,-0.004036,4,5,13,7,8,175,4
0.980762,0.019469,4,5,13,8,9,185,4
1.283583,0.004287,4,5,13,9,10,195,4
1.31411,0.009661,4,5,13,10,11,205,4
1.930316,-0.006205,4,5,13,11,12,215,4
1.820117,3.096852,4,5,13,14,15,225,4
1.286514,3.100424,4,5,13,15,16,235,4
1.001792,3.079714,4,5,13,16,1,245,4
1.133604,3.076667,4,6,14,1,2,255,4
1.213578,3.096854,4,6,14,2,3,9,4
1.345219,3.092534,4,6,14,3,4,19,4
2.945939,3.075545,4,6,14,4,5,29,4
1.839822,0.005037,4,6,14,7,8,39,4
1.111958,0.006706,4,6,14,8,9,49,4
1.283785,0.00426,4,6,14,9,10,59,4
1.193316,0.022436,4,6,14,10,11,69,4
1.193341,0.022427,4,6,14,11,12,79,4
1.880405,0.010004,4,6,14,12,13,89,4
1.768965,3.113018,4,6,14,15,16,99,4
1.133612,3.076574,4,6,14,16,1,109,4
1.253564,3.105963,4,7,15,1,2,119,4
1.2135,3.096831,4,7,15,2,3,129,4
1.173487,3.087079,4,7,15,3,4,139,4
1.965474,3.022125,4,7,15,4,5,149,4
1.688606,3.100228,4,7,15,5,6,159,4
1.749171,0.005851,4,7,15,8,9,169,4
1.374452,-0.011449,4,7,15,9,10,179,4
1.193297,0.022444,4,7,15,10,11,189,4
1.071377,-0.001999,4,7,15,11,12,199,4
1.347139,0.005736,4,7,15,12,13,209,4
1.799139,-0.000198,4,7,15,13,14,219,4
1.768943,3.113014,4,7,15,16,1,229,4
1.860291,3.10292,4,8,16,1,2,239,4
1.305128,3.083617,4,8,16,2,3,249,4
1.173429,3.087002,4,8,16,3,4,3,4
1.49145,3.011039,4,8,16,4,5,13,4
1.21343,3.096795,4,8,16,5,6,23,4
1.820249,3.096839,4,8,16,6,7,33,4
1.970937,-0.00123,4,8,16,9,10,43,4
1.324263,0.011448,4,8,16,10,11,53,4
1.071351,-0.002023,4,8,16,11,12,63,4
1.243107,-0.003319,4,8,16,12,13,73,4
1.365011,0.016438,4,8,16,13,14,83,4
1.758605,-0.005722,4,8,16,14,15,93,4
1.819513,3.096815,4,9,1,2,3,103,4
1.293358,3.114508,4,9,1,3,4,113,4
1.446065,-3.085656,4,9,1,4,5,123,4
1.081494,3.102117,4,9,1,5,6,133,4
1.344698,3.092547,4,9,1,6,7,143,4
1.909934,3.110286,4,9,1,7,8,153,4
1.929786,-0.00621,4,9,1,10,11,163,4
1.192892,0.022436,4,9,1,11,12,173,4
1.242745,-0.003323,4,9,1,12,13,183,4
1.24275,-0.003319,4,9,1,13,14,193,4
1.28324,0.004351,4,9,1,14,15,203,4
1.798469,-0.000218,4,9,1,15,16,213,4
1.859728,3.102915,4,10,2,3,4,223,4
1.741196,2.979064,4,10,2,4,5,233,4
1.081507,3.102069,4,10,2,5,6,243,4
1.213146,3.096765,4,10,2,6,7,253,4
1.384818,3.100914,4,10,2,7,8,7,4
1.728267,3.106706,4,10,2,8,9,17,4
1.970404,-0.00119,4,10,2,11,12,27,4
1.364674,0.018122,4,10,2,12,13,37,4
1.242836,-0.003353,4,10,2,13,14,47,4
1.192925,0.022375,4,10,2,14,15,57,4
1.263081,0.000423,4,10,2,15,16,67,4
1.798622,-0.000215,4,10,2,16,1,77,4
1.839106,0.004976,4,11,3,1,2,87,4
2.964685,3.075594,4,11,3,4,5,97,4
1.183078,3.091941,4,11,3,5,6,107,4
1.213087,3.096826,4,11,3,6,7,117,4
1.25324,3.10591,4,11,3,7,8,127,4
1.081573,3.102129,4,11,3,8,9,137,4
1.948484,3.099002,4,11,3,9,10,147,4
1.879676,0.010057,4,11,3,12,13,157,4
1.323952,0.011439,4,11,3,13,14,167,4
1.192974,0.022379,4,11,3,14,15,177,4
1.152267,0.014856,4,11,3,15,16,187,4
1.152238,0.014864,4,11,3,16,1,197,4
1.283276,0.004233,4,12,4,1,2,207,4
1.839099,0.005037,4,12,4,2,3,217,4
1.859728,3.102956,4,12,4,5,6,227,4
1.2934,3.114443,4,12,4,6,7,237,4
1.253214,3.105894,4,12,4,7,8,247,4
0.990229,3.119879,4,12,4,8,9,1,4
1.384806,3.100897,4,12,4,9,10,11,4
1.859675,3.102915,4,12,4,10,11,21,4
1.87966,0.007506,4,12,4,13,14,31,4
1.283312,0.004269,4,12,4,14,15,41,4
1.152192,0.01482,4,12,4,15,16,51,4
1.021249,0.028138,4,12,4,16,1,61,4
1.192796,0.022441,4,13,5,1,2,71,4
1.32377,0.011481,4,13,5,2,3,81,4
1.970141,-0.001205,4,13,5,3,4,91,4
1.779491,3.090412,4,13,5,6,7,101,4
1.344621,3.092559,4,13,5,7,8,111,4
0.949878,3.108858,4,13,5,8,9,121,4
1.259006,3.090111,4,13,5,9,10,131,4
1.304633,3.083706,4,13,5,10,11,141,4
1.899726,3.108916,4,13,5,11,12,151,4
1.838959,0.005021,4,13,5,14,15,161,4
1.283214,0.004286,4,13,5,15,16,171,4
1.02117,0.028159,4,13,5,16,1,181,4
1.192849,0.022409,4,14,6,1,2,191,4
1.242719,-0.003392,4,14,6,2,3,201,4
1.364514,0.016422,4,14,6,3,4,211,4
2.971795,-0.065017,4,14,6,4,5,221,4
1.819668,3.09683,4,14,6,7,8,231,4
1.081564,3.102105,4,14,6,8,9,241,4
1.256194,3.097959,4,14,6,9,10,251,4
1.173102,3.087033,4,14,6,10,11,5,4
1.173074,3.087078,4,14,6,11,12,15,4
1.819659,3.096814,4,14,6,12,13,25,4
1.798528,-0.00021,4,14,6,15,16,35,4
1.152253,0.014856,4,14,6,16,1,45,4
1.323899,0.011451,4,15,7,1,2,55,4
1.242766,-0.003312,4,15,7,2,3,65,4
1.235993,0.0131,4,15,7,3,4,75,4
1.929097,-0.159193,4,15,7,4,5,85,4
1.798564,-0.000206,4,15,7,5,6,95,4
1.728163,3.10676,4,15,7,8,9,105,4
1.344708,3.092571,4,15,7,9,10,115,4
1.173159,3.087078,4,15,7,10,11,125,4
1.04144,3.091328,4,15,7,11,12,135,4
1.344708,3.092571,4,15,7,12,13,145,4
2.071602,3.110637,4,15,7,13,14,155,4
1.798528,-0.00021,4,15,7,16,1,165,4
1.882139,0.004681,4,16,8,1,2,175,4
1.323894,0.011451,4,16,8,2,3,185,4
1.202296,-0.002994,4,16,8,3,4,195,4
1.487969,-0.038414,4,16,8,4,5,205,4
