BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
2.153953,3.11039,10,16,8,11,12,210
2.229595,3.09552,10,16,8,12,13,214
2.559074,3.111341,10,16,8,13,14,218
4.179064,3.11321,10,16,8,14,15,222
4.110395,-0.042858,10,1,9,2,3,226
2.673211,-0.048992,10,1,9,3,4,230
2.031548,-0.070736,10,1,9,4,5,234
2.192976,-0.038857,10,1,9,5,6,238
2.506038,-0.038888,10,1,9,6,7,242
4.369911,-0.047509,10,1,9,7,8,246
3.997068,3.110784,10,1,9,10,11,250
2.560516,3.111146,10,1,9,11,12,254
2.247298,3.112235,10,1,9,12,13,2
2.117796,3.117925,10,1,9,13,14,6
2.652242,3.112772,10,1,9,14,15,10
4.27217,3.11411,10,1,9,15,16,14
4.330717,-0.04385,10,2,10,3,4,18
2.360294,-0.050241,10,2,10,4,5,22
2.230251,-0.046067,10,2,10,5,6,26
2.230119,-0.046039,10,2,10,6,7,30
2.673044,-0.048816,10,2,10,7,8,34
3.979903,-0.040101,10,2,10,8,9,38
4.292989,3.101532,10,2,10,11,12,42
2.635758,3.098666,10,2,10,12,13,46
2.154843,3.110339,10,2,10,13,14,50
2.284671,3.105128,10,2,10,14,15,54
2.651604,3.113032,10,2,10,15,16,58
4.309308,3.110308,10,3,11,1,2,62
3.850191,-0.037401,10,3,11,4,5,66
2.652001,-0.028705,10,3,11,5,6,70
2.398266,-0.056876,10,3,11,6,7,74
2.268423,-0.053057,10,3,11,7,8,78
2.54322,-0.045204,10,3,11,8,9,82
4.44474,-0.054598,10,3,11,9,10,86
4.23882,3.096448,10,3,11,12,13,90
2.559306,3.111225,10,3,11,13,14,94
2.192653,3.102733,10,3,11,14,15,98
2.208854,3.119843,10,3,11,15,16,102
2.651146,3.112822,10,4,12,1,2,106
4.087372,3.111886,10,4,12,2,3,110
4.568682,-0.036615,10,4,12,5,6,114
2.932344,-0.055555,10,4,12,6,7,118
2.267897,-0.053238,10,4,12,7,8,122
2.138194,-0.049054,10,4,12,8,9,126
2.787346,-0.066135,10,4,12,9,10,130
4.055219,-0.048302,10,4,12,10,11,134
4.125048,3.107875,10,4,12,13,14,138
2.597331,3.104662,10,4,12,14,15,142
2.20886,3.119696,10,4,12,15,16,146
2.246439,3.112198,10,5,13,1,2,150
2.651229,3.112735,10,5,13,2,3,154
4.584869,3.113096,10,5,13,3,4,158
4.422378,-0.042732,10,5,13,6,7,162
2.673294,-0.049079,10,5,13,7,8,166
2.100672,-0.041609,10,5,13,8,9,170
2.306174,-0.059996,10,5,13,9,10,174
2.527325,-0.06023,10,5,13,10,11,178
4.184665,-0.050566,10,5,13,11,12,182
4.16339,3.104086,10,5,13,14,15,186
2.613875,3.119257,10,5,13,15,16,190
2.192976,3.102736,10,6,14,1,2,194
2.171852,3.127575,10,6,14,2,3,198
2.652001,3.112888,10,6,14,3,4,202
3.829839,3.118278,10,6,14,4,5,206
