BIOZ1_TOMO,EXC_FREQ_KHZ,GND_OUTPUT,EXC_OUTPUT,SENSE_OUTPUT,PACKET_NUMBER
45.66465569062193,10,2,12,1,50
44.91985416475657,10,2,12,3,54
49.25363017667312,10,2,12,4,58
51.65141733287189,10,2,12,5,62
54.27133091226274,10,2,12,6,66
55.583813218336964,10,2,12,7,70
57.33679309202097,10,2,12,8,74
59.537578421956496,10,2,12,9,78
62.57112886950347,10,2,12,10,82
67.19805058022918,10,2,12,11,86
111.99787540360134,10,2,12,12,90
66.2423838154214,10,2,12,13,94
60.2120366769703,10,2,12,14,98
56.143512577853194,10,2,12,15,102
51.55871984764509,10,2,12,16,106
46.003265948989316,10,2,13,1,114
44.61224662021639,10,2,13,3,118
48.67980633997164,10,2,13,4,122
50.90599190891985,10,2,13,5,126
53.14401008891793,10,2,13,6,130
54.17825079896807,10,2,13,7,134
55.583813218336964,10,2,13,8,138
57.257119335113856,10,2,13,9,142
59.42898068659936,10,2,13,10,146
61.656581332020394,10,2,13,11,150
66.2380994829348,10,2,13,12,154
111.20833882738665,10,2,13,13,158
64.317536293205,10,2,13,14,162
57.849272957131575,10,2,13,15,166
52.5226685613233,10,2,13,16,170
46.523409169499686,10,2,14,1,178
44.2563998249535,10,2,14,3,182
48.007157254219976,10,2,14,4,186
49.981933516330194,10,2,14,5,190
51.95466609121547,10,2,14,6,194
52.7366914710605,10,2,14,7,198
53.81970142483875,10,2,14,8,202
55.015393811557296,10,2,14,9,206
56.764640111230975,10,2,14,10,210
58.15585281734885,10,2,14,11,214
60.15558039548598,10,2,14,12,218
64.30279088063372,10,2,14,13,222
108.36099075121349,10,2,14,14,226
61.73218640866784,10,2,14,15,230
53.964264836928,10,2,14,16,234
47.38465420649142,10,2,15,1,242
43.72634779337528,10,2,15,3,246
47.172724257228616,10,2,15,4,250
48.82739357533821,10,2,15,5,254
50.52240615952667,10,2,15,6,2
51.06227564211042,10,2,15,7,6
51.847051644465296,10,2,15,8,10
52.629480904297814,10,2,15,9,14
54.121114105538574,10,2,15,10,18
55.01284008998161,10,2,15,11,22
56.160737072336644,10,2,15,12,26
57.912670999125105,10,2,15,13,30
61.789685527806114,10,2,15,14,34
105.28570137326469,10,2,15,15,38
57.35320080222789,10,2,15,16,42
49.87371620005903,10,2,16,1,50
42.85782925639194,10,2,16,3,54
45.75606457997345,10,2,16,4,58
47.05625500111143,10,2,16,5,62
48.4164817178993,10,2,16,6,66
48.721822238670846,10,2,16,7,70
49.290996090161435,10,2,16,8,74
49.76755454230813,10,2,16,9,78
50.99832870790797,10,2,16,10,82
51.514558389084605,10,2,16,11,86
52.070551053901944,10,2,16,12,90
53.05339494901822,10,2,16,13,94
54.42676771543793,10,2,16,14,98
57.66982180749934,10,2,16,15,102
99.98506508496196,10,2,16,16,106
42.8069150055309,10,3,4,1,114
40.88931065086676,10,3,4,2,118
93.65736536990683,10,3,4,4,122
50.83654502068925,10,3,4,5,126
47.95304398123073,10,3,4,6,130
46.99865907859386,10,3,4,7,134
