BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
2.7492,-3.13477,1,3,11,13,14,172
2.411304,3.133731,1,3,11,14,15,176
2.552706,-3.141001,1,3,11,15,16,180
2.918417,-3.138677,1,4,12,1,2,184
4.093085,-3.141343,1,4,12,2,3,188
4.512482,0.001414,1,4,12,5,6,192
2.803962,0.00558,1,4,12,6,7,196
2.524615,0.01213,1,4,12,7,8,200
2.354496,-0.006827,1,4,12,8,9,204
2.944082,0.012244,1,4,12,9,10,208
3.757756,0.00532,1,4,12,10,11,212
4.035951,-3.140433,1,4,12,13,14,216
2.692442,-3.133617,1,4,12,14,15,220
2.49629,-3.140028,1,4,12,15,16,224
2.659385,3.140253,1,5,13,1,2,228
2.858471,-3.136935,1,5,13,2,3,232
4.511147,-3.139848,1,5,13,3,4,236
4.092393,0.000439,1,5,13,6,7,240
2.802987,0.005778,1,5,13,7,8,244
2.325277,0.006137,1,5,13,8,9,248
2.551444,0.000574,1,5,13,9,10,252
2.493555,0.002027,1,5,13,10,11,0
4.034357,0.001316,1,5,13,11,12,4
3.980801,-3.139573,1,5,13,14,15,8
2.800629,-3.135635,1,5,13,15,16,12
2.606826,3.141403,1,6,14,1,2,16
2.467523,-3.127299,1,6,14,2,3,20
2.939662,3.135412,1,6,14,3,4,24
3.89308,3.137953,1,6,14,4,5,28
4.090451,0.000778,1,6,14,7,8,32
2.577999,0.011188,1,6,14,8,9,36
2.548877,0.001032,1,6,14,9,10,40
2.18326,-0.002549,1,6,14,10,11,44
2.635096,0.009735,1,6,14,11,12,48
4.031343,0.00158,1,6,14,12,13,52
4.144115,-3.141434,1,6,14,15,16,56
2.914532,-3.138425,1,7,15,1,2,60
2.492547,-3.139588,1,7,15,2,3,64
2.549524,-3.140843,1,7,15,3,4,68
2.661412,3.140256,1,7,15,4,5,72
4.090643,-3.140772,1,7,15,5,6,76
3.977321,0.002426,1,7,15,8,9,80
2.941225,-0.006299,1,7,15,9,10,84
2.184821,-0.002588,1,7,15,10,11,88
2.325616,0.006353,1,7,15,11,12,92
2.604057,4.7e-05,1,7,15,12,13,96
4.009239,0.009015,1,7,15,13,14,100
4.257857,3.140172,1,8,16,1,2,104
2.773533,3.138084,1,8,16,2,3,108
2.547871,-3.140405,1,8,16,3,4,112
2.406421,3.134378,1,8,16,4,5,116
2.827175,3.137308,1,8,16,5,6,120
4.224978,-3.135578,1,8,16,6,7,124
4.420818,-0.002999,1,8,16,9,10,128
2.488628,0.002716,1,8,16,10,11,132
2.322536,0.006693,1,8,16,11,12,136
2.322525,0.006603,1,8,16,12,13,140
2.685593,0.00892,1,8,16,13,14,144
4.059516,0.008448,1,8,16,14,15,148
4.138918,-3.141456,1,9,1,2,3,152
2.883007,-3.127737,1,9,1,3,4,156
2.434652,-3.13821,1,9,1,4,5,160
2.548037,-3.140856,1,9,1,5,6,164
2.966072,-3.139117,1,9,1,6,7,168
4.281764,-3.136905,1,9,1,7,8,172
3.699554,0.006255,1,9,1,10,11,176
2.659108,-0.001603,1,9,1,11,12,180
2.326369,0.005708,1,9,1,12,13,184
2.409709,0.015468,1,9,1,13,14,188
2.77039,-0.003761,1,9,1,14,15,192
4.178535,0.00584,1,9,1,15,16,196
4.252956,3.140413,1,10,2,3,4,200
2.714504,3.139274,1,10,2,4,5,204
2.575994,3.13104,1,10,2,5,6,208
2.602294,3.141542,1,10,2,6,7,212
2.823644,3.137375,1,10,2,7,8,216
3.969201,-3.138878,1,10,2,8,9,220
4.111659,-0.006175,1,10,2,11,12,224
2.631469,0.009943,1,10,2,12,13,228
2.433178,0.003773,1,10,2,13,14,232
2.491692,0.002292,1,10,2,14,15,236
2.798537,0.006222,1,10,2,15,16,240
4.281522,-0.008382,1,11,3,1,2,244
3.918642,-3.138505,1,11,3,4,5,248
2.91548,-3.138218,1,11,3,5,6,252
2.579005,-3.13065,1,11,3,6,7,0
2.547032,-3.140701,1,11,3,7,8,4
2.744574,-3.13441,1,11,3,8,9,8
4.451745,-3.138925,1,11,3,9,10,12
4.001067,-0.005039,1,11,3,12,13,16
2.689481,0.00835,1,11,3,13,14,20
2.408883,0.015756,1,11,3,14,15,24
2.433167,0.003684,1,11,3,15,16,28
2.827791,0.015185,1,12,4,1,2,32
4.05959,0.007954,1,12,4,2,3,36
4.560489,-3.140455,1,12,4,5,6,40
2.878867,3.136158,1,12,4,6,7,44
2.57305,-3.130346,1,12,4,7,8,48
2.434,-3.138196,1,12,4,8,9,52
2.795149,-3.135439,1,12,4,9,10,56
3.802654,-3.136678,1,12,4,10,11,60
3.975655,0.002135,1,12,4,13,14,64
2.686361,0.008412,1,12,4,14,15,68
2.434538,0.00334,1,12,4,15,16,72
2.544771,0.001029,1,13,5,1,2,76
2.769571,-0.003432,1,13,5,2,3,80
4.471403,-0.003747,1,13,5,3,4,84
4.279895,-3.136702,1,13,5,6,7,88
2.855784,-3.136929,1,13,5,7,8,92
2.405312,3.134134,1,13,5,8,9,96
2.491458,-3.139385,1,13,5,9,10,100
2.547594,-3.140757,1,13,5,10,11,104
4.089467,-3.141115,1,13,5,11,12,108
4.032214,0.001434,1,13,5,14,15,112
2.745051,0.007084,1,13,5,15,16,116
2.523393,0.012291,1,14,6,1,2,120
2.436931,0.003287,1,14,6,2,3,124
2.856428,0.004696,1,14,6,3,4,128
3.892201,-0.003672,1,14,6,4,5,132
4.147585,3.141481,1,14,6,7,8,136
2.688786,-3.13305,1,14,6,8,9,140
2.489796,-3.139305,1,14,6,9,10,144
2.236699,3.137822,1,14,6,10,11,148
2.713662,3.139336,1,14,6,11,12,152
3.969034,-3.138831,1,14,6,12,13,156
4.140066,0.0003,1,14,6,15,16,160
2.82224,-0.003475,1,15,7,1,2,164
2.378525,0.005365,1,15,7,2,3,168
2.491073,0.002664,1,15,7,3,4,172
2.656488,-0.000789,1,15,7,4,5,176
4.027842,0.002075,1,15,7,5,6,180
3.973304,-3.138799,1,15,7,8,9,184
2.824427,3.137539,1,15,7,9,10,188
2.237624,3.138024,1,15,7,10,11,192
2.432105,-3.137706,1,15,7,11,12,196
2.689874,-3.133027,1,15,7,12,13,200
4.059668,-3.133281,1,15,7,13,14,204
4.16591,0.007033,1,16,8,1,2,208
2.712746,-0.001881,1,16,8,2,3,212
2.490382,0.002499,1,16,8,3,4,216
2.326339,0.006291,1,16,8,4,5,220
2.742796,0.007621,1,16,8,5,6,224
4.173647,0.006575,1,16,8,6,7,228
4.416481,3.138646,1,16,8,9,10,232
2.544701,-3.140249,1,16,8,10,11,236
2.435019,-3.137905,1,16,8,11,12,240
2.378815,-3.136458,1,16,8,12,13,244
2.767894,3.138551,1,16,8,13,14,248
4.086664,-3.140541,1,16,8,14,15,252
4.06551,0.007561,1,1,9,2,3,0
2.858039,0.004352,1,1,9,3,4,4
2.353432,-0.006892,1,1,9,4,5,8
2.439935,0.002861,1,1,9,5,6,12
2.914423,0.003304,1,1,9,6,7,16
4.228231,0.005346,1,1,9,7,8,20
3.785625,3.138842,1,1,9,10,11,24
2.74589,-3.13466,1,1,9,11,12,28
2.378657,-3.136858,1,1,9,12,13,32
2.492207,-3.139625,1,1,9,13,14,36
2.773362,3.137773,1,1,9,14,15,40
4.23012,-3.136271,1,1,9,15,16,44
4.196975,-0.000433,1,2,10,3,4,48
2.715589,-0.002385,1,2,10,4,5,52
2.489727,0.002603,1,2,10,5,6,56
2.632879,0.009914,1,2,10,6,7,60
2.743517,0.007517,1,2,10,7,8,64
3.919914,0.003294,1,2,10,8,9,68
4.140825,-3.141213,1,2,10,11,12,72
2.688799,-3.13296,1,2,10,12,13,76
2.436748,-3.138033,1,2,10,13,14,80
2.436542,-3.137939,1,2,10,14,15,84
2.800892,-3.13555,1,2,10,15,16,88
4.341844,3.132611,1,3,11,1,2,92
3.891157,-0.003658,1,3,11,4,5,96
2.884786,-0.005545,1,3,11,5,6,100
2.659847,-0.001439,1,3,11,6,7,104
2.434573,0.003608,1,3,11,7,8,108
2.65986,-0.00135,1,3,11,8,9,112
4.336627,0.004167,1,3,11,9,10,116
4.032764,-3.140121,1,3,11,12,13,120
2.745193,-3.134377,1,3,11,13,14,124
2.46105,3.133305,1,3,11,14,15,128
2.520737,-3.128886,1,3,11,15,16,132
2.825473,3.136937,1,4,12,1,2,136
4.139268,-3.14155,1,4,12,2,3,140
4.483079,-0.00438,1,4,12,5,6,144
3.026294,0.001217,1,4,12,6,7,148
2.439408,0.003008,1,4,12,7,8,152
2.381096,0.004635,1,4,12,8,9,156
2.745774,0.00698,1,4,12,9,10,160
3.756889,0.005198,1,4,12,10,11,164
4.034527,-3.140324,1,4,12,13,14,168
2.714707,3.139001,1,4,12,14,15,172
2.493203,-3.139692,1,4,12,15,16,176
2.576387,-3.130371,1,5,13,1,2,180
2.800865,-3.135729,1,5,13,2,3,184
4.564393,-3.140367,1,5,13,3,4,188
4.310869,-0.001932,1,5,13,6,7,192
2.715805,-0.002568,1,5,13,7,8,196
2.324555,0.006198,1,5,13,8,9,200
2.436828,0.003334,1,5,13,9,10,204
2.435648,0.003495,1,5,13,10,11,208
4.034186,0.001363,1,5,13,11,12,212
4.037073,-3.140268,1,5,13,14,15,216
2.77228,3.138018,1,5,13,15,16,220
2.548889,-3.140471,1,6,14,1,2,224
2.495258,-3.139378,1,6,14,2,3,228
2.914892,-3.137804,1,6,14,3,4,232
3.977321,-3.139167,1,6,14,4,5,236
4.08847,0.000939,1,6,14,7,8,240
2.634154,0.009754,1,6,14,8,9,244
2.380279,0.004922,1,6,14,9,10,248
2.128268,-0.001359,1,6,14,10,11,252
2.660936,-0.001327,1,6,14,11,12,0
3.892915,-0.003593,1,6,14,12,13,4
4.145772,-3.141501,1,6,14,15,16,8
2.885639,3.135717,1,7,15,1,2,12
2.466814,-3.127642,1,7,15,2,3,16
2.548973,-3.140697,1,7,15,3,4,20
2.689102,3.12916,1,7,15,4,5,24
4.092433,-3.140975,1,7,15,5,6,28
3.922016,0.003265,1,7,15,8,9,32
2.720538,-0.002708,1,7,15,9,10,36
2.131024,-0.001474,1,7,15,10,11,40
2.384629,0.004689,1,7,15,11,12,44
2.638162,0.009672,1,7,15,12,13,48
4.037473,0.001498,1,7,15,13,14,52
4.208699,3.140516,1,8,16,1,2,56
2.747751,-3.134562,1,8,16,2,3,60
2.553861,-3.140935,1,8,16,3,4,64
2.408118,3.134161,1,8,16,4,5,68
2.748748,-3.134492,1,8,16,5,6,72
4.119362,3.135227,1,8,16,6,7,76
4.344587,0.004113,1,8,16,9,10,80
2.46894,0.014128,1,8,16,10,11,84
2.382721,0.004822,1,8,16,11,12,88
2.325616,0.006353,1,8,16,12,13,92
2.690014,0.008697,1,8,16,13,14,96
4.033904,0.001725,1,8,16,14,15,100
4.14425,3.141525,1,9,1,2,3,104
2.85667,-3.13699,1,9,1,3,4,108
2.465055,3.132724,1,9,1,4,5,112
2.466907,-3.127779,1,9,1,5,6,116
2.856146,-3.13707,1,9,1,6,7,120
4.222814,-3.135953,1,9,1,7,8,124
3.751399,0.005501,1,9,1,10,11,128
2.689682,0.008077,1,9,1,11,12,132
2.323703,0.006039,1,9,1,12,13,136
2.408113,0.015639,1,9,1,13,14,140
2.743193,0.006986,1,9,1,14,15,144
4.145146,-0.000214,1,9,1,15,16,148
4.254476,3.140394,1,10,2,3,4,152
2.718605,3.139013,1,10,2,4,5,156
2.494893,-3.139594,1,10,2,5,6,160
2.519531,3.131971,1,10,2,6,7,164
2.858741,-3.13685,1,10,2,7,8,168
3.975002,-3.13918,1,10,2,8,9,172
4.146688,3.5e-05,1,10,2,11,12,176
2.632866,0.009825,1,10,2,12,13,180
2.437504,0.003498,1,10,2,13,14,184
2.435225,0.003594,1,10,2,14,15,188
2.799405,0.006161,1,10,2,15,16,192
4.284563,-0.00851,1,11,3,1,2,196
4.005151,3.136364,1,11,3,4,5,200
2.914054,-3.138147,1,11,3,5,6,204
2.547259,-3.140705,1,11,3,6,7,208
2.548505,-3.140777,1,11,3,7,8,212
2.743594,-3.13439,1,11,3,8,9,216
4.253275,3.14014,1,11,3,9,10,220
3.865606,0.003875,1,11,3,12,13,224
2.689241,0.008355,1,11,3,13,14,228
2.434996,0.003509,1,11,3,14,15,232
2.437045,0.003329,1,11,3,15,16,236
2.689582,0.008213,1,12,4,1,2,240
4.057025,-0.005938,1,12,4,2,3,244
4.542061,-3.134371,1,12,4,5,6,248
2.914793,-3.13843,1,12,4,6,7,252
2.551527,-3.141245,1,12,4,7,8,0
2.438741,-3.13866,1,12,4,8,9,4
2.803329,-3.136045,1,12,4,9,10,8
3.868277,-3.138204,1,12,4,10,11,12
3.98093,0.001794,1,12,4,13,14,16
2.690062,0.008204,1,12,4,14,15,20
2.408389,-0.007841,1,12,4,15,16,24
2.436495,0.003297,1,13,5,1,2,28
2.749316,0.006775,1,13,5,2,3,32
4.459016,0.002176,1,13,5,3,4,36
4.31464,3.139255,1,13,5,6,7,40
2.831259,3.136647,1,13,5,7,8,44
2.381208,-3.136916,1,13,5,8,9,48
2.438983,-3.138486,1,13,5,9,10,52
2.581858,-3.130935,1,13,5,10,11,56
4.122304,-3.13484,1,13,5,11,12,60
3.948397,-0.004479,1,13,5,14,15,64
2.71532,-0.002559,1,13,5,15,16,68
2.380883,0.00464,1,14,6,1,2,72
2.381947,0.004615,1,14,6,2,3,76
2.855301,0.004852,1,14,6,3,4,80
3.920226,0.003111,1,14,6,4,5,84
4.145206,-3.141538,1,14,6,7,8,88
2.717006,3.138911,1,14,6,8,9,92
2.493462,-3.139429,1,14,6,9,10,96
2.324676,-3.135263,1,14,6,10,11,100
2.743478,-3.134343,1,14,6,11,12,104
3.914338,-3.138132,1,14,6,12,13,108
4.027065,0.001817,1,14,6,15,16,112
2.687323,0.009244,1,15,7,1,2,116
2.377799,0.005515,1,15,7,2,3,120
2.489961,0.002687,1,15,7,3,4,124
2.631989,0.010291,1,15,7,4,5,128
4.02998,0.001957,1,15,7,5,6,132
4.004623,-3.132337,1,15,7,8,9,136
2.769728,3.138381,1,15,7,9,10,140
2.29782,-3.122371,1,15,7,10,11,144
2.437081,-3.137995,1,15,7,11,12,148
2.690114,-3.133032,1,15,7,12,13,152
4.033884,-3.139957,1,15,7,13,14,156
4.202999,-0.00042,1,16,8,1,2,160
2.690976,0.008678,1,16,8,2,3,164
2.493474,0.002253,1,16,8,3,4,168
2.411657,-0.007646,1,16,8,4,5,172
2.691672,0.008485,1,16,8,5,6,176
4.116978,-0.006289,1,16,8,6,7,180
4.309756,3.139853,1,16,8,9,10,184
2.606004,3.141375,1,16,8,10,11,188
2.437287,-3.138089,1,16,8,11,12,192
2.381142,-3.1366,1,16,8,12,13,196
2.745827,-3.134255,1,16,8,13,14,200
4.148523,3.141514,1,16,8,14,15,204
4.093065,0.000161,1,1,9,2,3,208
2.804186,0.005396,1,1,9,3,4,212
2.410316,-0.007974,1,1,9,4,5,216
2.441027,0.002837,1,1,9,5,6,220
2.886658,-0.005984,1,1,9,6,7,224
4.205071,-0.001254,1,1,9,7,8,228
3.813787,-3.137284,1,1,9,10,11,232
2.750157,-3.134968,1,1,9,11,12,236
2.384032,-3.137384,1,1,9,12,13,240
2.382125,-3.13725,1,1,9,13,14,244
2.749173,-3.134949,1,1,9,14,15,248
4.26024,3.139738,1,1,9,15,16,252
4.236177,0.005244,1,2,10,3,4,0
2.660811,-0.001369,1,2,10,4,5,4
2.466409,0.014228,1,2,10,5,6,8
2.575424,-0.010496,1,2,10,6,7,12
2.803634,0.0059,1,2,10,7,8,16
3.919895,0.003205,1,2,10,8,9,20
4.200132,3.140985,1,2,10,11,12,24
2.690001,-3.132985,1,2,10,12,13,28
2.438376,-3.138114,1,2,10,13,14,32
2.406624,3.134284,1,2,10,14,15,36
2.826657,3.137228,1,2,10,15,16,40
4.225177,3.134135,1,3,11,1,2,44
3.944576,-0.004158,1,3,11,4,5,48
2.802249,0.005882,1,3,11,5,6,52
2.60528,-0.000382,1,3,11,6,7,56
2.491891,0.002108,1,3,11,7,8,60
2.659035,-0.001288,1,3,11,8,9,64
4.145556,-4e-05,1,3,11,9,10,68
3.922163,-3.138464,1,3,11,12,13,72
2.692469,-3.133438,1,3,11,13,14,76
2.436839,-3.138169,1,3,11,14,15,80
2.490358,-3.139272,1,3,11,15,16,84
2.771641,3.137896,1,4,12,1,2,88
4.091296,-3.14114,1,4,12,2,3,92
4.483649,0.008246,1,4,12,5,6,96
2.91071,-0.015773,1,4,12,6,7,100
2.548372,0.000684,1,4,12,7,8,104
2.323714,0.006128,1,4,12,8,9,108
2.770781,-0.003635,1,4,12,9,10,112
3.809072,0.004644,1,4,12,10,11,116
4.032895,-3.140347,1,4,12,13,14,120
2.746626,-3.134674,1,4,12,14,15,124
2.493191,-3.139781,1,4,12,15,16,128
2.436404,-3.138159,1,5,13,1,2,132
2.800879,-3.135639,1,5,13,2,3,136
4.509747,-3.139787,1,5,13,3,4,140
4.147936,-0.000205,1,5,13,6,7,144
2.800629,0.005958,1,5,13,7,8,148
2.324151,0.006297,1,5,13,8,9,152
2.3829,0.004549,1,5,13,9,10,156
2.54998,0.00074,1,5,13,10,11,160
4.090777,0.000595,1,5,13,11,12,164
4.058342,3.135861,1,5,13,14,15,168
2.801616,-3.135743,1,5,13,15,16,172
2.438285,-3.137977,1,6,14,1,2,176
2.43817,-3.138019,1,6,14,2,3,180
2.915001,-3.13794,1,6,14,3,4,184
3.943724,3.137581,1,6,14,4,5,188
4.090431,0.000689,1,6,14,7,8,192
2.608532,-0.000539,1,6,14,8,9,196
2.38473,0.004642,1,6,14,9,10,200
2.242363,-0.004221,1,6,14,10,11,204
2.693331,0.008272,1,6,14,11,12,208
3.869227,0.003779,1,6,14,12,13,212
4.121278,-3.134468,1,6,14,15,16,216
2.716979,3.138732,1,7,15,1,2,220
2.44059,-3.138746,1,7,15,2,3,224
2.496103,-3.139755,1,7,15,3,4,228
2.691128,3.128985,1,7,15,4,5,232
4.067216,-3.13374,1,7,15,5,6,236
3.979454,0.002397,1,7,15,8,9,240
2.748502,0.007106,1,7,15,9,10,244
2.270284,0.007778,1,7,15,10,11,248
2.412239,0.015815,1,7,15,11,12,252
2.606581,-0.000274,1,7,15,12,13,0
4.089759,0.000967,1,7,15,13,14,4
4.201436,3.140924,1,8,16,1,2,8
2.747519,-3.134468,1,8,16,2,3,12
2.527019,-3.12929,1,8,16,3,4,16
2.405245,3.134449,1,8,16,4,5,20
2.744743,-3.1341,1,8,16,5,6,24
4.061824,-3.133399,1,8,16,6,7,28
4.199047,-0.000414,1,8,16,9,10,32
2.579746,0.011286,1,8,16,10,11,36
2.434162,0.003796,1,8,16,11,12,40
2.326645,0.006239,1,8,16,12,13,44
2.662126,-0.001351,1,8,16,13,14,48
4.173965,-0.007031,1,8,16,14,15,52
4.145341,3.141421,1,9,1,2,3,56
2.883591,3.135846,1,9,1,3,4,60
2.407755,3.133856,1,9,1,4,5,64
2.49264,-3.139725,1,9,1,5,6,68
2.801721,-3.13588,1,9,1,6,7,72
4.256253,3.139834,1,9,1,7,8,76
3.752721,0.005393,1,9,1,10,11,80
2.718066,-0.002927,1,9,1,11,12,84
2.323801,0.005992,1,9,1,12,13,88
2.354464,0.017065,1,9,1,13,14,92
2.857919,0.004399,1,9,1,14,15,96
4.173919,0.006124,1,9,1,15,16,100
4.255416,3.140337,1,10,2,3,4,104
2.715589,3.139208,1,10,2,4,5,108
2.49345,-3.139518,1,10,2,5,6,112
2.489925,-3.139173,1,10,2,6,7,116
2.802499,-3.135716,1,10,2,7,8,120
4.0073,3.136335,1,10,2,8,9,124
4.202166,-0.000768,1,10,2,11,12,128
2.659747,-0.001303,1,10,2,12,13,132
2.381421,0.004672,1,10,2,13,14,136
2.49467,0.002003,1,10,2,14,15,140
2.746291,0.007149,1,10,2,15,16,144
4.146628,-0.000233,1,11,3,1,2,148
4.008336,3.136142,1,11,3,4,5,152
2.859345,-3.137086,1,11,3,5,6,156
2.525186,-3.12943,1,11,3,6,7,160
2.55088,-3.140962,1,11,3,7,8,164
2.774458,3.137617,1,11,3,8,9,168
4.232011,-3.136295,1,11,3,9,10,172
3.870045,0.003543,1,11,3,12,13,176
2.63507,0.009556,1,11,3,13,14,180
2.383528,0.004445,1,11,3,14,15,184
2.437366,0.003277,1,11,3,15,16,188
2.716264,-0.002757,1,12,4,1,2,192
4.034167,0.001274,1,12,4,2,3,196
4.568171,-3.140815,1,12,4,5,6,200
2.854389,-3.136858,1,12,4,6,7,204
2.550063,-3.141079,1,12,4,7,8,208
2.491656,-3.139569,1,12,4,8,9,212
2.800351,-3.135808,1,12,4,9,10,216
3.921755,-3.138727,1,12,4,10,11,220
3.947819,-0.004695,1,12,4,13,14,224
2.604201,-0.000583,1,12,4,14,15,228
2.41184,0.015241,1,12,4,15,16,232
2.436175,0.003349,1,13,5,1,2,236
2.801603,0.00576,1,13,5,2,3,240
4.480318,-0.004167,1,13,5,3,4,244
4.311416,3.139519,1,13,5,6,7,248
2.858336,-3.136977,1,13,5,7,8,252
2.467568,-3.127793,1,13,5,8,9,0
2.464186,3.132833,1,13,5,9,10,4
2.604116,3.141235,1,13,5,10,11,8
4.147174,3.141308,1,13,5,11,12,12
4.062447,-0.0061,1,13,5,14,15,16
2.716891,-0.002635,1,13,5,15,16,20
2.439189,0.003013,1,14,6,1,2,24
2.383303,0.00436,1,14,6,2,3,28
2.803105,0.005731,1,14,6,3,4,32
3.894434,-0.003838,1,14,6,4,5,36
4.148678,3.141378,1,14,6,7,8,40
2.74713,-3.134595,1,14,6,8,9,44
2.467488,-3.127567,1,14,6,9,10,48
2.267553,-3.133705,1,14,6,10,11,52
2.743362,-3.134296,1,14,6,11,12,56
3.919895,-3.138388,1,14,6,12,13,60
4.091701,0.000627,1,14,6,15,16,64
2.713868,-0.001679,1,15,7,1,2,68
2.378949,0.005355,1,15,7,2,3,72
2.437861,0.003715,1,15,7,3,4,76
2.579054,0.0113,1,15,7,4,5,80
3.979118,0.002491,1,15,7,5,6,84
4.089547,-3.140758,1,15,7,8,9,88
2.800892,-3.13555,1,15,7,9,10,92
2.268566,-3.133729,1,15,7,10,11,96
2.466189,-3.12736,1,15,7,11,12,100
2.658935,3.140441,1,15,7,12,13,104
4.202029,3.14105,1,15,7,13,14,108
4.06026,0.008527,1,16,8,1,2,112
2.720871,0.018163,1,16,8,2,3,116
2.436645,0.003607,1,16,8,3,4,120
2.158892,0.01092,1,16,8,4,5,124
2.692976,0.008324,1,16,8,5,6,128
4.005209,-0.00496,1,16,8,6,7,132
4.179935,-3.135368,1,16,8,9,10,136
2.637081,-3.132033,1,16,8,10,11,140
2.496351,-3.139581,1,16,8,11,12,144
2.38113,-3.13669,1,16,8,12,13,148
2.692862,-3.133221,1,16,8,13,14,152
4.260884,3.140044,1,16,8,14,15,156
4.042378,0.000714,1,1,9,2,3,160
2.776797,-0.004156,1,1,9,3,4,164
2.244115,-0.004712,1,1,9,4,5,168
2.440257,0.002809,1,1,9,5,6,172
2.751128,0.006515,1,1,9,6,7,176
4.210501,-0.001459,1,1,9,7,8,180
3.871739,-3.138253,1,1,9,10,11,184
2.777176,3.137474,1,1,9,11,12,188
2.385514,-3.137507,1,1,9,12,13,192
2.439729,-3.138637,1,1,9,13,14,196
2.942454,3.134733,1,1,9,14,15,200
4.202303,3.140599,1,1,9,15,16,204
4.203116,-0.000736,1,2,10,3,4,208
2.554077,0.000563,1,2,10,4,5,212
2.439225,0.003281,1,2,10,5,6,216
2.410821,0.015712,1,2,10,6,7,220
2.746046,0.007154,1,2,10,7,8,224
3.984928,0.002098,1,2,10,8,9,228
4.263553,3.14001,1,2,10,11,12,232
2.693217,-3.133273,1,2,10,12,13,236
2.442156,-3.138512,1,2,10,13,14,240
2.634938,3.129964,1,2,10,14,15,244
2.830555,3.137019,1,2,10,15,16,248
4.233055,3.133766,1,3,11,1,2,252
3.928074,0.002778,1,3,11,4,5,0
2.803739,0.005764,1,3,11,5,6,4
2.443226,0.002878,1,3,11,6,7,8
2.41242,0.015542,1,3,11,7,8,12
2.693432,0.008136,1,3,11,8,9,16
4.148678,-0.000215,1,3,11,9,10,20
3.926834,-3.138842,1,3,11,12,13,24
2.691645,-3.133287,1,3,11,13,14,28
2.602069,3.119808,1,3,11,14,15,32
2.491013,-3.139376,1,3,11,15,16,36
2.77821,-3.125493,1,4,12,1,2,40
