BIOZ1_TOMO,EXC_FREQ_KHZ,GND_OUTPUT,EXC_OUTPUT,SENSE_OUTPUT,PACKET_NUMBER
69.2432710618245,10,4,11,12,216
64.31712254927,10,4,11,13,220
61.48308182041714,10,4,11,14,224
59.12593372582423,10,4,11,15,228
56.97574084554186,10,4,11,16,232
55.63637388930019,10,4,12,1,240
52.35069875399004,10,4,12,2,244
47.26043681814728,10,4,12,3,248
46.33118522660177,10,4,12,5,252
52.1968084851172,10,4,12,6,0
55.503884956345985,10,4,12,7,4
58.29806474614764,10,4,12,8,8
60.905616453790245,10,4,12,9,12
64.13678042571708,10,4,12,10,16
69.28772701586965,10,4,12,11,20
114.8464747908898,10,4,12,12,24
69.42025257185512,10,4,12,13,28
64.05779026375897,10,4,12,14,32
60.81256548956583,10,4,12,15,36
58.165563282210734,10,4,12,16,40
56.53981629692505,10,4,13,1,48
52.925827681570794,10,4,13,2,52
47.52839447068066,10,4,13,3,56
46.0863262562054,10,4,13,5,60
51.68391704093939,10,4,13,6,64
54.673128733096824,10,4,13,7,68
57.12253543880562,10,4,13,8,72
59.21692971569277,10,4,13,9,76
61.53667617365066,10,4,13,10,80
64.31182667750502,10,4,13,11,84
69.32362429785857,10,4,13,12,88
115.02393112303044,10,4,13,13,92
68.72696958890018,10,4,13,14,96
63.134254601398666,10,4,13,15,100
59.597484137144264,10,4,13,16,104
57.72491412233245,10,4,14,1,112
53.62067327363881,10,4,14,2,116
47.84111397296124,10,4,14,3,120
45.81551965415786,10,4,14,5,124
51.186689506395254,10,4,14,6,128
53.88213300406541,10,4,14,7,132
55.9944670227456,10,4,14,8,136
57.737163151634974,10,4,14,9,140
59.528961686479555,10,4,14,10,144
61.43060418973068,10,4,14,11,148
63.9071066333823,10,4,14,12,152
68.67529711451763,10,4,14,13,156
113.5473080566452,10,4,14,14,160
67.70693905302755,10,4,14,15,164
61.681497326038034,10,4,14,16,168
59.509850927971385,10,4,15,1,176
54.47533999201545,10,4,15,2,180
48.21967405096997,10,4,15,3,184
45.56263268278072,10,4,15,5,188
50.65358443053217,10,4,15,6,192
53.0480174153802,10,4,15,7,196
54.940890458183866,10,4,15,8,200
56.37029282995733,10,4,15,9,204
57.772822744888146,10,4,15,10,208
59.20265035944519,10,4,15,11,212
60.81776228907419,10,4,15,12,216
63.173312928253296,10,4,15,13,220
67.75600205995102,10,4,15,14,224
112.31675158920679,10,4,15,15,228
65.87420803983517,10,4,15,16,232
63.4067245077642,10,4,16,1,240
55.86794612520881,10,4,16,2,244
48.72119964443177,10,4,16,3,248
45.19500835851092,10,4,16,5,252
49.9921635380803,10,4,16,6,0
52.13787382427962,10,4,16,7,4
53.6989612121209,10,4,16,8,8
54.92570908557291,10,4,16,9,12
56.01012325176615,10,4,16,10,16
57.05897210287484,10,4,16,11,20
58.18410497402996,10,4,16,12,24
59.66633774303969,10,4,16,13,28
61.7675780469547,10,4,16,14,32
65.86142595378514,10,4,16,15,36
109.84585338017162,10,4,16,16,40
41.991118590064985,10,5,6,1,48
41.38384351023771,10,5,6,2,52
40.472576417303834,10,5,6,3,56
37.59349871095354,10,5,6,4,60
90.0168888677768,10,5,6,6,64
47.994545985124105,10,5,6,7,68
45.60152342479228,10,5,6,8,72
44.743091569089565,10,5,6,9,76
44.76999696381214,10,5,6,10,80
44.41291679921027,10,5,6,11,84
43.43353366429759,10,5,6,12,88
43.830205031745336,10,5,6,13,92
42.96836394226724,10,5,6,14,96
42.653668173758405,10,5,6,15,100
42.34965163176416,10,5,6,16,104
46.28354785535054,10,5,7,1,112
45.22181963439641,10,5,7,2,116
43.7822676583689,10,5,7,3,120
39.98454634248353,10,5,7,4,124
48.000789045342216,10,5,7,6,128
100.98453996291425,10,5,7,7,132
55.641079805877894,10,5,7,8,136
52.28785955313745,10,5,7,9,140
51.39131918253894,10,5,7,10,144
50.47911122009529,10,5,7,11,148
49.15535351626487,10,5,7,12,152
49.20863584257757,10,5,7,13,156
48.069282667444334,10,5,7,14,160
47.48774702301674,10,5,7,15,164
46.931960658439266,10,5,7,16,168
48.318704828900984,10,5,8,1,176
46.99454685380077,10,5,8,2,180
45.16452268694769,10,5,8,3,184
40.74273335798113,10,5,8,4,188
45.574727138007496,10,5,8,6,192
55.81011023545016,10,5,8,7,196
105.0663649840053,10,5,8,8,200
59.994898658282835,10,5,8,9,204
56.365000717093466,10,5,8,10,208
54.591609537862055,10,5,8,11,212
52.711503067441235,10,5,8,12,216
52.38050996106445,10,5,8,13,220
50.96365819931228,10,5,8,14,224
50.08975503824579,10,5,8,15,228
49.2547178932181,10,5,8,16,232
49.74871100349737,10,5,9,1,240
48.119150834179194,10,5,9,2,244
45.98824789269224,10,5,9,3,248
41.21921921648494,10,5,9,4,252
44.661205200506515,10,5,9,6,0
52.40694457054215,10,5,9,7,4
59.985785129994795,10,5,9,8,8
105.5959898159248,10,5,9,9,12
62.67202756188676,10,5,9,10,16
58.550885308666395,10,5,9,11,20
55.747785267871635,10,5,9,12,24
54.978199427887304,10,5,9,13,28
53.1387597006588,10,5,9,14,32
52.052831005173125,10,5,9,15,36
50.8742732217211,10,5,9,16,40
50.93047337423759,10,5,10,1,48
49.086951211021315,10,5,10,2,52
46.689598459041044,10,5,10,3,56
41.593658174451825,10,5,10,4,60
44.15999232828555,10,5,10,6,64
50.71940621971392,10,5,10,7,68
55.77986274749125,10,5,10,8,72
62.059800465868015,10,5,10,9,76
109.34319700786654,10,5,10,10,80
64.82337722130112,10,5,10,11,84
59.39186911794446,10,5,10,12,88
57.69556640281963,10,5,10,13,92
55.29835408105109,10,5,10,14,96
53.814751126983715,10,5,10,15,100
52.37187644059123,10,5,10,16,104
52.002064526515404,10,5,11,1,112
49.85892309802766,10,5,11,2,116
47.23245654792161,10,5,11,3,120
41.870881223340255,10,5,11,4,124
43.77472993601553,10,5,11,6,128
49.8027169938642,10,5,11,7,132
53.96654988213975,10,5,11,8,136
57.964983975688945,10,5,11,9,140
64.80146920525523,10,5,11,10,144
111.9148444489095,10,5,11,11,148
64.78067883543515,10,5,11,12,152
60.69765914379751,10,5,11,13,156
57.48889788884361,10,5,11,14,160
55.526692623548854,10,5,11,15,164
53.69808223122881,10,5,11,16,168
53.088567920097326,10,5,12,1,176
50.6350292049264,10,5,12,2,180
47.759324207071955,10,5,12,3,184
42.116204294926426,10,5,12,4,188
43.43036531612939,10,5,12,6,192
49.11144879512289,10,5,12,7,196
52.74063265381367,10,5,12,8,200
55.81742093690221,10,5,12,9,204
60.072149159565015,10,5,12,10,208
65.4918687085005,10,5,12,11,212
111.13298869559567,10,5,12,12,216
66.1003222576213,10,5,12,13,220
60.28390945584258,10,5,12,14,224
57.44908222753809,10,5,12,15,228
55.12922823036445,10,5,12,16,232
54.22192309751631,10,5,13,1,240
51.42671221559551,10,5,13,2,244
48.24246457923225,10,5,13,3,248
42.35045390520913,10,5,13,4,252
43.16818109412447,10,5,13,6,0
48.547200371018555,10,5,13,7,4
51.78020043417943,10,5,13,8,8
54.35091323191576,10,5,13,9,12
57.69336998276933,10,5,13,10,16
60.7424588431856,10,5,13,11,20
65.39461111233622,10,5,13,12,24
111.95156652706707,10,5,13,13,28
65.21802186623555,10,5,13,14,32
59.98404180489818,10,5,13,15,36
56.7929774590185,10,5,13,16,40
55.676865697156046,10,5,14,1,48
52.34749966108926,10,5,14,2,52
48.8121959274894,10,5,14,3,56
42.556068287618004,10,5,14,4,60
42.89763897272734,10,5,14,6,64
48.01495062578935,10,5,14,7,68
50.9156123795284,10,5,14,8,72
53.13178215378518,10,5,14,9,76
55.92378040796694,10,5,14,10,80
58.109993275710394,10,5,14,11,84
60.28390945584258,10,5,14,12,88
65.84076893619019,10,5,14,13,92
110.30020300869668,10,5,14,14,96
64.7818214469702,10,5,14,15,100
59.101747470096875,10,5,14,16,104
57.71304414349916,10,5,15,1,112
53.46943109501783,10,5,15,2,116
49.41761065552664,10,5,15,3,120
42.85795452649684,10,5,15,4,124
42.592996070583844,10,5,15,6,128
47.45463932364145,10,5,15,7,132
50.120677033632354,10,5,15,8,136
52.04091182579691,10,5,15,9,140
54.44079874742847,10,5,15,10,144
56.14899146816672,10,5,15,11,148
57.40724443570683,10,5,15,12,152
60.56017707969274,10,5,15,13,156
64.77230027002611,10,5,15,14,160
109.59742531732641,10,5,15,15,164
63.55606238186439,10,5,15,16,168
61.94540168389712,10,5,16,1,176
55.250022336019164,10,5,16,2,180
50.28227569568388,10,5,16,3,184
43.15625499282936,10,5,16,4,188
42.28214385210937,10,5,16,6,192
46.91782173934187,10,5,16,7,196
49.28969489626375,10,5,16,8,200
50.93466499967536,10,5,16,9,204
52.997738063463665,10,5,16,10,208
54.349787271669584,10,5,16,11,212
55.11756224624575,10,5,16,12,216
57.408778681755585,10,5,16,13,220
59.09688356585653,10,5,16,14,224
63.54373405728575,10,5,16,15,228
107.82661387316774,10,5,16,16,232
44.827670608602375,10,6,7,1,240
44.44581766127799,10,6,7,2,244
44.44876894345533,10,6,7,3,248
42.91339050047725,10,6,7,4,252
40.60117269204155,10,6,7,5,0
93.58526049571807,10,6,7,7,4
51.145237893454684,10,6,7,8,8
48.146577021043804,10,6,7,9,12
47.23401040006848,10,6,7,10,16
46.66264832539737,10,6,7,11,20
46.28076729805439,10,6,7,12,24
46.01632742642203,10,6,7,13,28
46.24330340919587,10,6,7,14,32
45.40864166649377,10,6,7,15,36
45.147121220943916,10,6,7,16,40
49.34212388023505,10,6,8,1,48
48.626972956167776,10,6,8,2,52
48.28482717150993,10,6,8,3,56
46.176583125930236,10,6,8,4,60
43.04463835514683,10,6,8,5,64
50.62005418759019,10,6,8,7,68
103.12013378213217,10,6,8,8,72
58.64374736798761,10,6,8,9,76
54.64582556111673,10,6,8,10,80
53.257714987146095,10,6,8,11,84
52.28732916685064,10,6,8,12,88
51.58694573292249,10,6,8,13,92
51.605144386557726,10,6,8,14,96
50.452329978600105,10,6,8,15,100
49.89718920849573,10,6,8,16,104
51.60119128302664,10,6,9,1,112
50.64782664011351,10,6,9,2,116
49.99871132671021,10,6,9,3,120
47.53478238356233,10,6,9,4,124
43.91194217204718,10,6,9,5,128
48.18588150025072,10,6,9,7,132
58.93455307699229,10,6,9,8,136
105.36403179130684,10,6,9,9,140
61.80463835585222,10,6,9,10,144
58.0462608812084,10,6,9,11,148
56.25843911216488,10,6,9,12,152
55.04188283629522,10,6,9,13,156
54.70872693731786,10,6,9,14,160
53.21570695631983,10,6,9,15,164
52.41796662321394,10,6,9,16,168
53.35855156832841,10,6,10,1,176
52.13815024473928,10,6,10,2,180
51.23968916589855,10,6,10,3,184
48.43162809293598,10,6,10,4,188
44.46179356442368,10,6,10,5,192
47.21409152723037,10,6,10,7,196
55.211861999863196,10,6,10,8,200
62.10916204626377,10,6,10,9,204
109.30379146078198,10,6,10,10,208
64.92976900108206,10,6,10,11,212
60.77200593808148,10,6,10,12,216
58.33470582684645,10,6,10,13,220
57.3817133831592,10,6,10,14,224
55.55700977750599,10,6,10,15,228
54.455214145349615,10,6,10,16,232
54.779348591362826,10,6,11,1,240
53.299426883711526,10,6,11,2,244
52.13202610467673,10,6,11,3,248
49.07420144536477,10,6,11,4,252
44.82376740624303,10,6,11,5,0
46.66378300645733,10,6,11,7,4
53.7484969321893,10,6,11,8,8
58.288871048019416,10,6,11,9,12
64.8633158321938,10,6,11,10,16
112.48138623694415,10,6,11,11,20
66.64926997519835,10,6,11,12,24
61.720470436917964,10,6,11,13,28
59.93591542023315,10,6,11,14,32
57.61383596754321,10,6,11,15,36
56.16894670579774,10,6,11,16,40
56.14392555394587,10,6,12,1,48
54.39553260228776,10,6,12,2,52
52.966471092162266,10,6,12,3,56
49.59118432812112,10,6,12,4,60
45.16480415072738,10,6,12,5,64
46.26414442128865,10,6,12,7,68
52.86063167325436,10,6,12,8,72
56.50179453811562,10,6,12,9,76
60.40893609528565,10,6,12,10,80
66.25136821654142,10,6,12,11,84
112.80693135392285,10,6,12,12,88
67.354280533841,10,6,12,13,92
63.125601412425,10,6,12,14,96
59.87893558644523,10,6,12,15,100
57.91848083485477,10,6,12,16,104
57.57451558299895,10,6,13,1,112
55.45258733049979,10,6,13,2,116
53.75545084614486,10,6,13,3,120
50.11383039272569,10,6,13,4,124
45.39614086286545,10,6,13,5,128
45.965627460659455,10,6,13,7,132
52.13969031136225,10,6,13,8,136
55.23725292117655,10,6,13,9,140
58.32729497634777,10,6,13,10,144
61.772140271204165,10,6,13,11,148
67.7884594096351,10,6,13,12,152
113.86823107282056,10,6,13,13,156
68.29223925862388,10,6,13,14,160
62.64779736514566,10,6,13,15,164
59.811205858394224,10,6,13,16,168
59.29183761070762,10,6,14,1,176
56.63265202305347,10,6,14,2,180
54.61938266176469,10,6,14,3,184
50.6373398262876,10,6,14,4,188
45.66113265219459,10,6,14,5,192
45.700633613642744,10,6,14,7,196
51.58495901075669,10,6,14,8,200
54.380192861496674,10,6,14,9,204
56.8271990647081,10,6,14,10,208
59.370118363721595,10,6,14,11,212
62.75297145146585,10,6,14,12,216
67.70990876244701,10,6,14,13,220
113.71548962241755,10,6,14,14,224
67.74965103116027,10,6,14,15,228
62.37760330078937,10,6,14,16,232
61.61339345136216,10,6,15,1,240
58.059513962392806,10,6,15,2,244
55.517605377552755,10,6,15,3,248
51.16017192579418,10,6,15,4,252
45.929096092372994,10,6,15,5,0
45.44884755359772,10,6,15,7,4
51.09357278561506,10,6,15,8,8
53.59882957234152,10,6,15,9,12
55.624734283829426,10,6,15,10,16
57.67824048876337,10,6,15,11,20
59.94373131589339,10,6,15,12,24
62.73952145537277,10,6,15,13,28
68.40695357351755,10,6,15,14,32
113.45738831797459,10,6,15,15,36
67.08581565779511,10,6,15,16,40
66.16287095334289,10,6,16,1,48
60.10815397769576,10,6,16,2,52
56.73232447358479,10,6,16,3,56
51.85563614106497,10,6,16,4,60
46.26713703374206,10,6,16,5,64
45.180941257433396,10,6,16,7,68
50.52077986095471,10,6,16,8,72
52.81067959003187,10,6,16,9,76
54.47826941543003,10,6,16,10,80
56.226810319120624,10,6,16,11,84
57.92222731215803,10,6,16,12,88
59.84313696431061,10,6,16,13,92
63.090022752643435,10,6,16,14,96
67.13017778065442,10,6,16,15,100
112.21656913121225,10,6,16,16,104
45.540405869466746,10,7,8,1,112
45.84852698075142,10,7,8,2,116
44.78957375346983,10,7,8,3,120
44.273868737761134,10,7,8,4,124
43.38504904858083,10,7,8,5,128
40.99450693670334,10,7,8,6,132
93.12335043941351,10,7,8,8,136
51.097957854655206,10,7,8,9,140
48.69067041279044,10,7,8,10,144
47.48735102452595,10,7,8,11,148
47.68573763864727,10,7,8,12,152
46.82607932336217,10,7,8,13,156
46.27067296598923,10,7,8,14,160
46.059074406166275,10,7,8,15,164
45.79459510327517,10,7,8,16,168
50.28635982806807,10,7,9,1,176
50.3250003240468,10,7,9,2,180
48.96304385751377,10,7,9,3,184
48.089589912049455,10,7,9,4,188
46.78245464886967,10,7,9,5,192
43.457859075656415,10,7,9,6,196
51.08086376691129,10,7,9,8,200
100.07228391936196,10,7,9,9,204
58.456110081476915,10,7,9,10,208
54.984000540646235,10,7,9,11,212
54.07460900779212,10,7,9,12,216
52.86703367485367,10,7,9,13,220
51.835080696996485,10,7,9,14,224
51.31881261758889,10,7,9,15,228
50.74973613958965,10,7,9,16,232
53.00593895955177,10,7,10,1,240
52.75807002435266,10,7,10,2,244
51.12543040997369,10,7,10,3,248
49.907025548417,10,7,10,4,252
48.25167354009607,10,7,10,5,0
44.398320167193916,10,7,10,6,4
48.41469732247665,10,7,10,8,8
58.05337616815011,10,7,10,9,12
106.85991792767946,10,7,10,10,16
63.03226429819034,10,7,10,11,20
59.16344895535646,10,7,10,12,24
57.234797810855824,10,7,10,13,28
55.49573901565686,10,7,10,14,32
54.625190708617296,10,7,10,15,36
53.7883375411383,10,7,10,16,40
54.954057668742834,10,7,11,1,48
54.485006302808024,10,7,11,2,52
52.594562165205666,10,7,11,3,56
51.07078065059159,10,7,11,4,60
49.136512323221474,10,7,11,5,64
44.90724794710213,10,7,11,6,68
47.517051747187466,10,7,11,8,72
54.80859599889372,10,7,11,9,76
63.11579463060759,10,7,11,10,80
111.19307150735371,10,7,11,11,84
65.5219045216252,10,7,11,12,88
61.23421819119608,10,7,11,13,92
58.57071831683951,10,7,11,14,96
57.21905843374606,10,7,11,15,100
56.036116850434176,10,7,11,16,104
56.71876642643713,10,7,12,1,112
55.936273258339114,10,7,12,2,116
53.77824134307838,10,7,12,3,120
52.02821138179989,10,7,12,4,124
49.8427930347807,10,7,12,5,128
45.31424687064257,10,7,12,6,132
46.95430234141124,10,7,12,8,136
53.32794325439754,10,7,12,9,140
59.01186857634835,10,7,12,10,144
65.28067118380723,10,7,12,11,148
112.00819946344485,10,7,12,12,152
67.2550613530973,10,7,12,13,156
62.060118482134186,10,7,12,14,160
59.84761528130211,10,7,12,15,164
58.15116619233737,10,7,12,16,168
58.47110928246061,10,7,13,1,176
57.247067165224614,10,7,13,2,180
54.87560267774382,10,7,13,3,184
52.837723896571184,10,7,13,4,188
50.4255878551596,10,7,13,5,192
45.62784684996624,10,7,13,6,196
46.621839066032194,10,7,13,8,200
52.46694348570268,10,7,13,9,204
57.197890518350654,10,7,13,10,208
61.10855831150706,10,7,13,11,212
67.37795594871471,10,7,13,12,216
113.8564197613514,10,7,13,13,220
67.54017111399381,10,7,13,14,224
62.92215593328292,10,7,13,15,228
60.34146576279458,10,7,13,16,232
60.44809524342229,10,7,14,1,240
58.73631772998102,10,7,14,2,244
55.98014875164862,10,7,14,3,248
53.61728287570155,10,7,14,4,252
50.993088986853756,10,7,14,5,0
45.881289150495945,10,7,14,6,4
46.27887345001352,10,7,14,8,8
51.81828508377839,10,7,14,9,12
55.9265366263301,10,7,14,10,16
58.88266821053524,10,7,14,11,20
62.75270407749495,10,7,14,12,24
68.16139553837233,10,7,14,13,28
113.76196785023554,10,7,14,14,32
68.28258563617409,10,7,14,15,36
63.218303079325786,10,7,14,16,40
63.02294034598964,10,7,15,1,48
60.410172969321124,10,7,15,2,52
57.10605558812692,10,7,15,3,56
54.40287014034938,10,7,15,4,60
51.51765473231037,10,7,15,5,64
46.18829407565348,10,7,15,6,68
46.013005528589034,10,7,15,8,72
51.25168013761022,10,7,15,9,76
54.962602223018465,10,7,15,10,80
57.34893294609199,10,7,15,11,84
60.489849139679684,10,7,15,12,88
63.39354362800204,10,7,15,13,92
68.20716415826315,10,7,15,14,96
113.69249036946614,10,7,15,15,100
68.20716415826315,10,7,15,16,104
67.85789396421468,10,7,16,1,112
62.75270407749495,10,7,16,2,116
58.591729974410605,10,7,16,3,120
55.370372099910895,10,7,16,4,124
52.138667807661115,10,7,16,5,128
46.44953795750166,10,7,16,6,132
45.761177797381556,10,7,16,8,136
50.73462042357237,10,7,16,9,140
54.127584218670144,10,7,16,10,144
56.12567521740264,10,7,16,11,148
58.776148111679525,10,7,16,12,152
60.822692521365084,10,7,16,13,156
63.142604066260276,10,7,16,14,160
68.20275180234356,10,7,16,15,164
113.08354642660233,10,7,16,16,168
45.09082341037408,10,8,9,1,176
44.82643884028739,10,8,9,2,180
45.15832388940007,10,8,9,3,184
44.12376302416887,10,8,9,4,188
43.69038621084999,10,8,9,5,192
43.35785777539807,10,8,9,6,196
40.422943223273975,10,8,9,7,200
89.91304294927731,10,8,9,9,204
49.95665884405477,10,8,9,10,208
47.60338818662663,10,8,9,11,212
46.72784491461328,10,8,9,12,216
46.21146652103234,10,8,9,13,220
46.52970673657054,10,8,9,14,224
45.56456211581688,10,8,9,15,228
45.303113033593625,10,8,9,16,232
50.501428868270494,10,8,10,1,240
49.97206904827984,10,8,10,2,244
50.038002763323775,10,8,10,3,248
48.674943432029934,10,8,10,4,252
47.89408548476676,10,8,10,5,0
47.07682343964614,10,8,10,6,4
43.03799992535116,10,8,10,7,8
50.48798846989787,10,8,10,9,12
100.83192136462772,10,8,10,10,16
58.126764384662515,10,8,10,11,20
54.5915067836542,10,8,10,12,24
53.16182021309163,10,8,10,13,28
52.90983796880786,10,8,10,14,32
51.547960473097945,10,8,10,15,36
50.9910472512989,10,8,10,16,40
53.38083401775357,10,8,11,1,48
52.549908344733616,10,8,11,2,52
52.38718145296673,10,8,11,3,56
50.72207631046782,10,8,11,4,60
49.662614653133645,10,8,11,5,64
48.49395638652589,10,8,11,6,68
43.94135714037808,10,8,11,7,72
48.122261213608674,10,8,11,9,76
58.12656046867827,10,8,11,10,80
106.97433239291746,10,8,11,11,84
61.782947252873896,10,8,11,12,88
58.043157229470225,10,8,11,13,92
56.87671581700821,10,8,11,14,96
55.06322828812756,10,8,11,15,100
54.11297687879743,10,8,11,16,104
55.70091588839788,10,8,12,1,112
54.558088146303106,10,8,12,2,116
54.13352045614998,10,8,12,3,120
52.200066475189985,10,8,12,4,124
50.94152882041473,10,8,12,5,128
49.3948657547715,10,8,12,6,132
44.480500037306484,10,8,12,7,136
47.30274264481147,10,8,12,9,140
54.59789882734706,10,8,12,10,144
61.84475478643896,10,8,12,11,148
109.27470276253739,10,8,12,12,152
64.60458416020373,10,8,12,13,156
60.93856360545435,10,8,12,14,160
58.41296063998301,10,8,12,15,164
56.78273961137417,10,8,12,16,168
57.77040737713325,10,8,13,1,176
56.286118767495225,10,8,13,2,180
55.59630334029728,10,8,13,3,184
53.393816746408326,10,8,13,4,188
51.873268604478874,10,8,13,5,192
50.09654933844491,10,8,13,6,196
44.849762265732274,10,8,13,7,200
46.79746412902872,10,8,13,9,204
53.17115626033795,10,8,13,10,208
58.02243318616216,10,8,13,11,212
64.56971288821036,10,8,13,12,216
111.42356178221269,10,8,13,13,220
66.80793342583671,10,8,13,14,224
61.9315174033424,10,8,13,15,228
59.42322847863668,10,8,13,16,232
60.050750979315126,10,8,14,1,240
58.04017433975897,10,8,14,2,244
57.01767642310821,10,8,14,3,248
54.501540911962664,10,8,14,4,252
52.71238937904638,10,8,14,5,0
50.71018873777908,10,8,14,6,4
45.145717874213155,10,8,14,7,8
46.41795270132795,10,8,14,9,12
52.26197768684989,10,8,14,10,16
56.23328922668577,10,8,14,11,20
60.25782219614763,10,8,14,12,24
66.19211062610486,10,8,14,13,28
112.82102520508737,10,8,14,14,32
67.79495538564859,10,8,14,15,36
62.810254753109,10,8,14,16,40
62.93503453388482,10,8,15,1,48
60.00854240461608,10,8,15,2,52
58.44072013155491,10,8,15,3,56
55.59558114311639,10,8,15,4,60
53.53669139030638,10,8,15,5,64
51.231186136939904,10,8,15,6,68
45.4534260049815,10,8,15,7,72
46.1580930673036,10,8,15,9,76
51.61586213533016,10,8,15,10,80
55.061925247443135,10,8,15,11,84
58.2599070005407,10,8,15,12,88
61.75932100910373,10,8,15,13,92
68.0417448371704,10,8,15,14,96
113.61728691097207,10,8,15,15,100
68.24117480676277,10,8,15,16,104
68.04191227278123,10,8,16,1,112
62.621303726986724,10,8,16,2,116
60.19408122001726,10,8,16,3,120
56.77528662479758,10,8,16,4,124
54.415894936534634,10,8,16,5,128
51.7646036525326,10,8,16,6,132
45.7214181234958,10,8,16,7,136
45.890887998540066,10,8,16,9,140
51.00619083488952,10,8,16,10,144
54.150847060399656,10,8,16,11,148
56.77528662479758,10,8,16,12,152
59.43965338991156,10,8,16,13,156
63.242940620397654,10,8,16,14,160
68.33380305916353,10,8,16,15,164
113.48589973457065,10,8,16,16,168
45.34054918573232,10,9,10,1,176
45.03725119690897,10,9,10,2,180
45.303007428802275,10,9,10,3,184
44.416530106250505,10,9,10,4,188
44.125764927294675,10,9,10,5,192
43.6498316432609,10,9,10,6,196
42.591991079476024,10,9,10,7,200
40.46466765955752,10,9,10,8,204
90.7841667647937,10,9,10,10,208
50.37786577159247,10,9,10,11,212
47.73543480483484,10,9,10,12,216
46.82305687185876,10,9,10,13,220
46.823355613800715,10,9,10,14,224
46.387046768455555,10,9,10,15,228
