BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
2.798396,-0.052263,10,15,7,1,2,43
2.447941,-0.047615,10,15,7,2,3,47
2.447795,-0.047586,10,15,7,3,4,51
2.615513,-0.0573,10,15,7,4,5,55
4.195147,-0.041344,10,15,7,5,6,59
4.044751,3.116124,10,15,7,8,9,63
2.794092,3.122125,10,15,7,9,10,67
2.577676,3.090268,10,15,7,10,11,71
2.480929,3.124496,10,15,7,11,12,75
2.814316,3.102817,10,15,7,12,13,79
4.265135,3.114166,10,15,7,13,14,83
4.286054,-0.040093,10,16,8,1,2,87
2.814404,-0.038864,10,16,8,2,3,91
2.46422,-0.032268,10,16,8,3,4,95
2.318744,-0.043512,10,16,8,4,5,99
2.814404,-0.038864,10,16,8,5,6,103
4.308279,-0.05263,10,16,8,6,7,107
4.340115,3.106543,10,16,8,9,10,111
2.906066,3.104584,10,16,8,10,11,115
2.501911,3.10276,10,16,8,11,12,119
2.539556,3.096419,10,16,8,12,13,123
2.830662,3.11609,10,16,8,13,14,127
4.30209,3.110304,10,16,8,14,15,131
4.195278,-0.041431,10,1,9,2,3,135
2.815231,-0.038858,10,1,9,3,4,139
2.356686,-0.050243,10,1,9,4,5,143
2.540382,-0.045255,10,1,9,5,6,147
2.982895,-0.047956,10,1,9,6,7,151
4.363614,-0.047479,10,1,9,7,8,155
4.19676,3.100139,10,1,9,10,11,159
2.869503,3.110138,10,1,9,11,12,163
2.540683,3.096281,10,1,9,12,13,167
2.51889,3.117723,10,1,9,13,14,171
2.99844,3.10636,10,1,9,14,15,175
4.228615,3.11798,10,1,9,15,16,179
4.23336,-0.045405,10,2,10,3,4,183
2.669601,-0.049077,10,2,10,4,5,187
2.593816,-0.036869,10,2,10,5,6,191
2.631655,-0.042987,10,2,10,6,7,195
2.890835,-0.050111,10,2,10,7,8,199
3.974641,-0.040127,10,2,10,8,9,203
4.287447,3.101418,10,2,10,11,12,207
2.853029,3.097064,10,2,10,12,13,211
2.481805,3.124473,10,2,10,13,14,215
2.594117,3.104814,10,2,10,14,15,219
2.83183,3.116039,10,2,10,15,16,223
4.342164,3.106464,10,3,11,1,2,227
4.050681,-0.048207,10,3,11,4,5,231
2.982895,-0.047956,10,3,11,5,6,235
2.631499,-0.042959,10,3,11,6,7,239
2.631885,-0.042956,10,3,11,7,8,243
2.723306,-0.040722,10,3,11,8,9,247
4.325113,-0.043817,10,3,11,9,10,251
4.120188,3.107999,10,3,11,12,13,255
2.831334,3.115977,10,3,11,13,14,3
2.593963,3.104842,10,3,11,14,15,7
2.51852,3.11772,10,3,11,15,16,11
2.776969,3.108292,10,4,12,1,2,15
4.174059,3.112833,10,4,12,2,3,19
4.599319,-0.040358,10,4,12,5,6,23
2.981682,-0.048199,10,4,12,6,7,27
2.66945,-0.049196,10,4,12,7,8,31
2.410689,-0.041301,10,4,12,8,9,35
2.852618,-0.044679,10,4,12,9,10,39
4.255361,-0.058017,10,4,12,10,11,43
4.21129,3.109015,10,4,12,13,14,47
2.868741,3.110191,10,4,12,14,15,51
2.464736,3.109152,10,4,12,15,16,55
2.518378,3.117601,10,5,13,1,2,59
2.831174,3.115858,10,5,13,2,3,63
4.448586,3.115974,10,5,13,3,4,67
4.362222,-0.047691,10,5,13,6,7,71
2.92855,-0.055521,10,5,13,7,8,75
2.410403,-0.041245,10,5,13,8,9,79
2.486099,-0.054103,10,5,13,9,10,83
2.89041,-0.050114,10,5,13,10,11,87
4.216592,-0.054267,10,5,13,11,12,91
4.248577,3.105267,10,5,13,14,15,95
2.739515,3.114542,10,5,13,15,16,99
2.464728,3.109299,10,6,14,1,2,103
2.464436,3.109356,10,6,14,2,3,107
2.831158,3.116152,10,6,14,3,4,111
3.990248,3.110868,10,6,14,4,5,115
4.271096,-0.048902,10,6,14,7,8,119
2.723229,-0.040782,10,6,14,8,9,123
2.50213,-0.038801,10,6,14,9,10,127
2.539707,-0.045202,10,6,14,10,11,131
2.85269,-0.044472,10,6,14,11,12,135
4.141583,-0.046614,10,6,14,12,13,139
4.119583,3.107996,10,6,14,15,16,143
2.739824,3.11478,10,7,15,1,2,147
2.426714,3.116005,10,7,15,2,3,151
2.389671,3.122901,10,7,15,3,4,155
2.631893,3.09849,10,7,15,4,5,159
4.211409,3.109075,10,7,15,5,6,163
4.066571,-0.038945,10,7,15,8,9,167
2.815072,-0.038977,10,7,15,9,10,171
2.562791,-0.066307,10,7,15,10,11,175
2.524505,-0.060281,10,7,15,11,12,179
2.837565,-0.057836,10,7,15,12,13,183
4.271603,-0.048958,10,7,15,13,14,187
4.303112,3.110191,10,8,16,1,2,191
2.776961,3.108438,10,8,16,2,3,195
2.389529,3.122929,10,8,16,3,4,199
2.334986,3.114219,10,8,16,4,5,203
2.793776,3.121888,10,8,16,5,6,207
4.303112,3.110191,10,8,16,6,7,211
4.324735,-0.043848,10,8,16,9,10,215
2.89032,-0.050026,10,8,16,10,11,219
2.501911,-0.038833,10,8,16,11,12,223
2.524276,-0.060166,10,8,16,12,13,227
2.890826,-0.049964,10,8,16,13,14,231
4.309168,-0.052655,10,8,16,14,15,235
4.210421,3.109041,10,9,1,2,3,239
2.776553,3.108436,10,9,1,3,4,243
2.334782,3.114188,10,9,1,4,5,247
2.55593,3.111052,10,9,1,5,6,251
2.997746,3.106179,10,9,1,6,7,255
4.394696,3.111202,10,9,1,7,8,3
4.179003,-0.050504,10,9,1,10,11,7
2.851852,-0.044478,10,9,1,11,12,11
2.524063,-0.060344,10,9,1,12,13,15
2.577385,-0.051562,10,9,1,13,14,19
2.944088,-0.042642,10,9,1,14,15,23
4.231602,-0.045208,10,9,1,15,16,27
4.20991,3.109244,10,10,2,3,4,31
2.684785,3.106861,10,10,2,4,5,35
2.555619,3.111255,10,10,2,5,6,39
2.722429,3.100805,10,10,2,6,7,43
2.867809,3.110273,10,10,2,7,8,47
3.95209,3.115035,10,10,2,8,9,51
4.323464,-0.043854,10,10,2,11,12,55
2.851772,-0.044538,10,10,2,12,13,59
2.576919,-0.051331,10,10,2,13,14,63
2.669126,-0.048993,10,10,2,14,15,67
2.814404,-0.038864,10,10,2,15,16,71
4.36184,-0.047722,10,11,3,1,2,75
4.027792,3.10657,10,11,3,4,5,79
2.92196,3.117367,10,11,3,5,6,83
2.73871,3.114537,10,11,3,6,7,87
2.555475,3.111136,10,11,3,7,8,91
2.701144,3.120629,10,11,3,8,9,95
4.301969,3.110245,10,11,3,9,10,99
4.140134,-0.046738,10,11,3,12,13,103
2.851772,-0.044538,10,11,3,13,14,107
2.668575,-0.048967,10,11,3,14,15,111
2.485439,-0.05405,10,11,3,15,16,115
2.85203,-0.044653,10,12,4,1,2,119
4.194058,-0.041584,10,12,4,2,3,123
4.651738,3.106112,10,12,4,5,6,127
3.127124,3.102582,10,12,4,6,7,131
2.593055,3.104718,10,12,4,7,8,135
2.38876,3.122864,10,12,4,8,9,139
2.830255,3.11594,10,12,4,9,10,143
4.247714,3.105146,10,12,4,10,11,147
4.232117,-0.045411,10,12,4,13,14,151
2.927781,-0.055615,10,12,4,14,15,155
2.463503,-0.032421,10,12,4,15,16,159
2.501247,-0.038779,10,13,5,1,2,163
2.851434,-0.044481,10,13,5,2,3,167
4.468435,-0.037604,10,13,5,3,4,171
4.377319,3.102726,10,13,5,6,7,175
2.905639,3.104581,10,13,5,7,8,179
2.351339,3.130301,10,13,5,8,9,183
2.517481,3.117771,10,13,5,9,10,187
2.813824,3.102754,10,13,5,10,11,191
4.21079,3.109072,10,13,5,11,12,195
4.231853,-0.045236,10,13,5,14,15,199
2.759925,-0.04671,10,13,5,15,16,203
2.485741,-0.054253,10,14,6,1,2,207
2.501777,-0.039098,10,14,6,2,3,211
2.852199,-0.044682,10,14,6,3,4,215
4.011053,-0.044418,10,14,6,4,5,219
4.248218,3.105089,10,14,6,7,8,223
2.684876,3.106626,10,14,6,8,9,227
2.5017,3.102582,10,14,6,9,10,231
2.501622,3.10267,10,14,6,10,11,235
2.793113,3.122,10,14,6,11,12,239
4.065618,3.102613,10,14,6,12,13,243
4.119711,-0.033685,10,14,6,15,16,247
2.890148,-0.049998,10,15,7,1,2,251
2.447941,-0.047615,10,15,7,2,3,255
2.410109,-0.041041,10,15,7,3,4,3
2.669276,-0.048874,10,15,7,4,5,7
4.232713,-0.045114,10,15,7,5,6,11
4.044511,3.116152,10,15,7,8,9,15
2.83099,3.11618,10,15,7,9,10,19
2.50206,3.102732,10,15,7,10,11,23
2.50213,3.102791,10,15,7,11,12,27
2.798974,3.089305,10,15,7,12,13,31
4.266014,3.114141,10,15,7,13,14,35
4.361555,-0.0474,10,16,8,1,2,39
2.81473,-0.038773,10,16,8,2,3,43
2.409966,-0.041013,10,16,8,3,4,47
2.35634,-0.050245,10,16,8,4,5,51
2.852271,-0.044475,10,16,8,5,6,55
4.361814,-0.047429,10,16,8,6,7,59
4.302467,3.110335,10,16,8,9,10,63
2.814149,3.102845,10,16,8,10,11,67
2.51815,3.117717,10,16,8,11,12,71
2.464074,3.109353,10,16,8,12,13,75
2.868822,3.110251,10,16,8,13,14,79
4.340631,3.106487,10,16,8,14,15,83
4.196511,-0.041426,10,1,9,2,3,87
2.815732,-0.038942,10,1,9,3,4,91
2.357313,-0.050296,10,1,9,4,5,95
2.540382,-0.045255,10,1,9,5,6,99
2.983072,-0.047984,10,1,9,6,7,103
4.417679,-0.042518,10,1,9,7,8,107
4.159366,3.103891,10,1,9,10,11,111
2.832334,3.115955,10,1,9,11,12,115
2.465314,3.109186,10,1,9,12,13,119
2.519709,3.117641,10,1,9,13,14,123
2.907782,3.104449,10,1,9,14,15,127
4.229488,3.117955,10,1,9,15,16,131
4.233862,-0.045462,10,2,10,3,4,135
2.70788,-0.054968,10,2,10,4,5,139
2.578368,-0.051525,10,2,10,5,6,143
2.707872,-0.054821,10,2,10,6,7,147
2.891006,-0.050139,10,2,10,7,8,151
3.937368,-0.036087,10,2,10,8,9,155
4.341784,3.106433,10,2,10,11,12,159
2.83183,3.116039,10,2,10,12,13,163
2.51889,3.117723,10,2,10,13,14,167
2.55645,3.111173,10,2,10,14,15,171
2.831918,3.115952,10,2,10,15,16,175
4.379248,3.102735,10,3,11,1,2,179
4.050441,-0.048178,10,3,11,4,5,183
2.94477,-0.042461,10,3,11,5,6,187
2.761547,-0.046698,10,3,11,6,7,191
2.578892,-0.051404,10,3,11,7,8,195
2.762203,-0.046811,10,3,11,8,9,199
4.32614,-0.04393,10,3,11,9,10,203
4.121527,3.107917,10,3,11,12,13,207
2.832246,3.116042,10,3,11,13,14,211
2.557585,3.111035,10,3,11,14,15,215
2.427571,3.115983,10,3,11,15,16,219
2.869601,3.109903,10,4,12,1,2,223
4.174803,3.112748,10,4,12,2,3,227
4.692635,-0.039208,10,4,12,5,6,231
3.165935,-0.044203,10,4,12,6,7,235
2.578142,-0.051556,10,4,12,7,8,239
2.448674,-0.047903,10,4,12,8,9,243
2.891015,-0.050286,10,4,12,9,10,247
4.195788,-0.041635,10,4,12,10,11,251
4.212158,3.10899,10,4,12,13,14,255
2.869171,3.110047,10,4,12,14,15,3
2.389536,3.122782,10,4,12,15,16,7
2.593743,3.104664,10,5,13,1,2,11
2.831422,3.115889,10,5,13,2,3,15
4.43312,3.107395,10,5,13,3,4,19
4.416918,-0.042727,10,5,13,6,7,23
2.853206,-0.044704,10,5,13,7,8,27
2.410682,-0.041154,10,5,13,8,9,31
2.577836,-0.0515,10,5,13,9,10,35
2.799551,-0.052313,10,5,13,10,11,39
4.271482,-0.049018,10,5,13,11,12,43
4.233599,3.096306,10,5,13,14,15,47
2.777612,3.108472,10,5,13,15,16,51
2.556674,3.111205,10,6,14,1,2,55
2.481658,3.124502,10,6,14,2,3,59
2.794257,3.122097,10,6,14,3,4,63
3.975708,3.101265,10,6,14,4,5,67
4.287822,-0.040144,10,6,14,7,8,71
2.686052,-0.034811,10,6,14,8,9,75
2.578054,-0.051322,10,6,14,9,10,79
2.449096,-0.047693,10,6,14,10,11,83
2.799551,-0.052313,10,6,14,11,12,87
4.126004,-0.055881,10,6,14,12,13,91
4.083156,3.112013,10,6,14,15,16,95
2.907256,3.104681,10,7,15,1,2,99
2.48196,3.124298,10,7,15,2,3,103
2.427791,3.115867,10,7,15,3,4,107
2.686143,3.106548,10,7,15,4,5,111
4.212408,3.108962,10,7,15,5,6,115
4.067054,-0.039002,10,7,15,8,9,119
2.891349,-0.050195,10,7,15,9,10,123
2.449172,-0.047781,10,7,15,10,11,127
2.503022,-0.038971,10,7,15,11,12,131
2.799971,-0.052457,10,7,15,12,13,135
4.32614,-0.04393,10,7,15,13,14,139
4.341281,3.106343,10,8,16,1,2,143
2.777455,3.108354,10,8,16,2,3,147
2.389745,3.122814,10,8,16,3,4,151
2.335402,3.114135,10,8,16,4,5,155
2.907183,3.104474,10,8,16,5,6,159
4.174543,3.112923,10,8,16,6,7,163
4.325896,-0.044049,10,8,16,9,10,167
2.799638,-0.052401,10,8,16,10,11,171
2.540159,-0.045286,10,8,16,11,12,175
2.486387,-0.054013,10,8,16,12,13,179
2.944337,-0.042464,10,8,16,13,14,183
4.233467,-0.045199,10,8,16,14,15,187
4.211171,3.108956,10,9,1,2,3,191
2.776718,3.108407,10,9,1,3,4,195
2.372674,3.10713,10,9,1,4,5,199
2.556154,3.111083,10,9,1,5,6,203
2.906156,3.104497,10,9,1,6,7,207
4.339613,3.106453,10,9,1,7,8,211
4.140496,-0.046707,10,9,1,10,11,215
2.852279,-0.044622,10,9,1,11,12,219
2.485439,-0.05405,10,9,1,12,13,223
2.61521,-0.05739,10,9,1,13,14,227
2.85211,-0.044594,10,9,1,14,15,231
4.21104,-0.032549,10,9,1,15,16,235
4.210909,3.109131,10,10,2,3,4,239
2.684868,3.106773,10,10,2,4,5,243
2.593428,3.104867,10,10,2,5,6,247
2.555547,3.111196,10,10,2,6,7,251
2.86832,3.110188,10,10,2,7,8,255
3.952559,3.114978,10,10,2,8,9,3
4.361568,-0.047547,10,10,2,11,12,7
2.798484,-0.05235,10,10,2,12,13,11
2.630726,-0.042965,10,10,2,13,14,15
2.539033,-0.045148,10,10,2,14,15,19
2.814404,-0.038864,10,10,2,15,16,23
4.399871,-0.051265,10,11,3,1,2,27
4.065744,3.102526,10,11,3,4,5,31
3.035918,3.100809,10,11,3,5,6,35
2.59397,3.104695,10,11,3,6,7,39
2.59397,3.104695,10,11,3,7,8,43
2.756315,3.128107,10,11,3,8,9,47
4.303367,3.110163,10,11,3,9,10,51
4.103869,-0.042831,10,11,3,12,13,55
2.89041,-0.050114,10,11,3,13,14,59
2.539636,-0.045261,10,11,3,14,15,63
2.485734,-0.054106,10,11,3,15,16,67
2.943481,-0.042617,10,12,4,1,2,71
4.193809,-0.041556,10,12,4,2,3,75
4.652014,3.106084,10,12,4,5,6,79
3.035112,3.100862,10,12,4,6,7,83
2.647096,3.112821,10,12,4,7,8,87
2.463288,3.109141,10,12,4,8,9,91
2.867477,3.110182,10,12,4,9,10,95
4.156065,3.103904,10,12,4,10,11,99
4.285691,-0.040271,10,12,4,13,14,103
2.889994,-0.050263,10,12,4,14,15,107
2.447733,-0.047793,10,12,4,15,16,111
2.668259,-0.048911,10,13,5,1,2,115
2.851852,-0.044478,10,13,5,2,3,119
4.452643,-0.046102,10,13,5,3,4,123
4.377182,3.102814,10,13,5,6,7,127
2.905548,3.104669,10,13,5,7,8,131
2.425926,3.116087,10,13,5,8,9,135
2.51756,3.117683,10,13,5,9,10,139
2.684315,3.106799,10,13,5,10,11,143
4.247953,3.105264,10,13,5,11,12,147
4.269467,-0.048939,10,13,5,14,15,151
2.760167,-0.046679,10,13,5,15,16,155
2.630734,-0.043112,10,14,6,1,2,159
2.501403,-0.038954,10,14,6,2,3,163
2.814333,-0.03907,10,14,6,3,4,167
3.995261,-0.053885,10,14,6,4,5,171
4.248722,3.105033,10,14,6,7,8,175
2.70138,3.12066,10,14,6,8,9,179
2.518079,3.117658,10,14,6,9,10,183
2.371904,3.107212,10,14,6,10,11,187
2.776796,3.108467,10,14,6,11,12,191
4.065135,3.10267,10,14,6,12,13,195
4.119106,-0.033687,10,14,6,15,16,199
2.928368,-0.055346,10,15,7,1,2,203
2.50206,-0.038861,10,15,7,2,3,207
2.448736,-0.047696,10,15,7,3,4,211
2.6543,-0.063184,10,15,7,4,5,215
4.234089,-0.045196,10,15,7,5,6,219
4.007733,3.12023,10,15,7,8,9,223
2.868992,3.110222,10,15,7,9,10,227
2.389455,3.123017,10,15,7,10,11,231
2.464728,3.109299,10,15,7,11,12,235
2.777283,3.108529,10,15,7,12,13,239
4.266147,3.114053,10,15,7,13,14,243
4.362332,-0.047485,10,16,8,1,2,247
2.776953,-0.033007,10,16,8,2,3,251
2.4483,-0.047612,10,16,8,3,4,255
2.356826,-0.050271,10,16,8,4,5,3
2.890148,-0.049998,10,16,8,5,6,7
4.19478,-0.041375,10,16,8,6,7,11
4.302722,3.110307,10,16,8,9,10,15
2.739515,3.114542,10,16,8,10,11,19
2.501692,3.102729,10,16,8,11,12,23
2.447795,3.094006,10,16,8,12,13,27
2.922463,3.117576,10,16,8,13,14,31
4.173552,3.113036,10,16,8,14,15,35
4.196772,-0.041601,10,1,9,2,3,39
2.778099,-0.033058,10,1,9,3,4,43
2.357246,-0.050355,10,1,9,4,5,47
2.616134,-0.057412,10,1,9,5,6,51
2.891006,-0.050139,10,1,9,6,7,55
4.363232,-0.04751,10,1,9,7,8,59
4.104472,3.098764,10,1,9,10,11,63
2.77802,3.108475,10,1,9,11,12,67
2.448881,3.093868,10,1,9,12,13,71
2.610802,3.119234,10,1,9,13,14,75
2.83175,3.11598,10,1,9,14,15,79
4.212277,3.109049,10,1,9,15,16,83
4.232977,-0.045289,10,2,10,3,4,87
2.723722,-0.041013,10,2,10,4,5,91
2.631425,-0.043018,10,2,10,5,6,95
2.577676,-0.051325,10,2,10,6,7,99
2.944512,-0.042493,10,2,10,7,8,103
3.973945,-0.040189,10,2,10,8,9,107
4.378345,3.10276,10,2,10,11,12,111
2.777361,3.108588,10,2,10,12,13,115
2.593809,3.10487,10,2,10,13,14,119
