BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
2.744908,0.006952,1,9,1,14,15,148
4.173526,0.006039,1,9,1,15,16,152
4.145186,3.141558,1,10,2,3,4,156
2.771551,3.138122,1,10,2,4,5,160
2.549644,-3.140801,1,10,2,5,6,164
2.491692,-3.139301,1,10,2,6,7,168
2.717032,3.13909,1,10,2,7,8,172
3.920761,-3.138445,1,10,2,8,9,176
4.177122,0.006217,1,10,2,11,12,180
2.634278,0.009796,1,10,2,12,13,184
2.438686,0.003338,1,10,2,13,14,188
2.437493,0.003409,1,10,2,14,15,192
2.802618,0.00583,1,10,2,15,16,196
4.118197,-0.006619,1,11,3,1,2,200
4.122017,3.134699,1,11,3,4,5,204
2.86061,-3.1372,1,11,3,5,6,208
2.524521,-3.129326,1,11,3,6,7,212
2.438571,-3.138297,1,11,3,7,8,216
2.716661,3.139052,1,11,3,8,9,220
4.260662,3.139912,1,11,3,9,10,224
3.978853,0.002091,1,11,3,12,13,228
2.831633,-0.004998,1,11,3,13,14,232
2.438559,0.003206,1,11,3,14,15,236
2.438444,0.003164,1,11,3,15,16,240
2.635987,0.009358,1,12,4,1,2,244
4.091641,0.000359,1,12,4,2,3,248
4.509872,-3.140102,1,12,4,5,6,252
2.858295,-3.137245,1,12,4,6,7,0
2.441119,-3.138892,1,12,4,7,8,4
2.3853,-3.137502,1,12,4,8,9,8
2.802208,-3.135979,1,12,4,9,10,12
3.976701,-3.139562,1,12,4,10,11,16
4.399337,0.002806,1,12,4,13,14,20
2.718181,-0.002974,1,12,4,14,15,24
2.436471,0.003118,1,12,4,15,16,28
2.382687,0.004554,1,13,5,1,2,32
2.80234,0.005656,1,13,5,2,3,36
4.307749,-0.002072,1,13,5,3,4,40
4.171137,3.134464,1,13,5,6,7,44
2.71495,3.138997,1,13,5,7,8,48
2.380782,-3.136906,1,13,5,8,9,52
2.490568,-3.139366,1,13,5,9,10,56
2.659359,3.140074,1,13,5,10,11,60
4.086413,-3.140851,1,13,5,11,12,64
3.978853,0.002091,1,13,5,14,15,68
2.745528,0.006985,1,13,5,15,16,72
2.354174,-0.006864,1,14,6,1,2,76
2.437584,0.003273,1,14,6,2,3,80
2.68818,0.00851,1,14,6,3,4,84
4.003042,-0.005021,1,14,6,4,5,88
4.031703,-3.140017,1,14,6,7,8,92
2.634736,-3.131896,1,14,6,8,9,96
2.464868,-3.127331,1,14,6,9,10,100
2.352227,3.135177,1,14,6,10,11,104
2.714491,3.139185,1,14,6,11,12,108
4.090258,-3.140857,1,14,6,12,13,112
4.03601,0.001428,1,14,6,15,16,116
2.634924,0.010186,1,15,7,1,2,120
2.435066,0.004045,1,15,7,2,3,124
2.352371,-0.006106,1,15,7,3,4,128
2.688774,-0.012202,1,15,7,4,5,132
3.975396,0.002586,1,15,7,5,6,136
3.973976,-3.138987,1,15,7,8,9,140
2.799919,-3.135352,1,15,7,9,10,144
2.378703,-3.136501,1,15,7,10,11,148
2.434482,-3.137848,1,15,7,11,12,152
2.713446,3.139519,1,15,7,12,13,156
4.197724,3.14115,1,15,7,13,14,160
3.971532,0.002817,1,16,8,1,2,164
2.745091,0.007352,1,16,8,2,3,168
2.325824,0.006348,1,16,8,3,4,172
2.38113,0.004903,1,16,8,4,5,176
2.69214,0.008386,1,16,8,5,6,180
4.088278,0.000896,1,16,8,6,7,184
4.202187,3.140914,1,16,8,9,10,188
2.662476,3.14019,1,16,8,10,11,192
2.465741,3.132889,1,16,8,11,12,196
2.382082,-3.136756,1,16,8,12,13,200
2.774643,3.138017,1,16,8,13,14,204
4.031722,-3.139928,1,16,8,14,15,208
4.0922,0.000396,1,1,9,2,3,212
2.636236,0.009442,1,1,9,3,4,216
2.407528,-0.007822,1,1,9,4,5,220
2.412055,0.015236,1,1,9,5,6,224
2.746238,0.006792,1,1,9,6,7,228
4.120656,0.006819,1,1,9,7,8,232
3.922087,-3.138821,1,1,9,10,11,236
2.772997,3.137825,1,1,9,11,12,240
2.380972,-3.137089,1,1,9,12,13,244
2.494739,-3.139905,1,1,9,13,14,248
2.746497,-3.134717,1,1,9,14,15,252
4.286133,-3.137094,1,1,9,15,16,0
4.035839,0.001475,1,2,10,3,4,4
2.717045,-0.002414,1,2,10,4,5,8
2.437608,0.003451,1,2,10,5,6,12
2.406941,-0.00736,1,2,10,6,7,16
2.772424,-0.003443,1,2,10,7,8,20
3.890847,-0.003474,1,2,10,8,9,24
4.198474,3.141141,1,2,10,11,12,28
2.743865,-3.134217,1,2,10,12,13,32
2.492138,-3.13931,1,2,10,13,14,36
2.438582,-3.138208,1,2,10,14,15,40
2.799419,-3.135343,1,2,10,15,16,44
4.113649,3.135258,1,3,11,1,2,48
4.090584,0.000552,1,3,11,4,5,52
2.80051,0.006005,1,3,11,5,6,56
2.434676,0.003561,1,3,11,6,7,60
2.493239,0.002169,1,3,11,7,8,64
2.659497,-0.001387,1,3,11,8,9,68
4.196205,-0.000512,1,3,11,9,10,72
4.0877,-3.140823,1,3,11,12,13,76
2.745916,-3.134481,1,3,11,13,14,80
2.491353,-3.139338,1,3,11,14,15,84
2.465736,-3.127439,1,3,11,15,16,88
2.718066,3.138665,1,4,12,1,2,92
4.146433,3.141317,1,4,12,2,3,96
4.398593,0.002995,1,4,12,5,6,100
2.803092,0.005642,1,4,12,6,7,104
2.525067,0.012121,1,4,12,7,8,108
2.327103,0.005735,1,4,12,8,9,112
2.746135,0.006928,1,4,12,9,10,116
3.921921,0.002818,1,4,12,10,11,120
4.28708,-3.137151,1,4,12,13,14,124
2.719525,3.138636,1,4,12,14,15,128
2.439511,-3.138632,1,4,12,15,16,132
2.491575,-3.139343,1,5,13,1,2,136
2.856563,-3.136854,1,5,13,2,3,140
4.367443,3.138808,1,5,13,3,4,144
4.087162,0.000822,1,5,13,6,7,148
2.7442,0.007145,1,5,13,7,8,152
2.293383,-0.005143,1,5,13,8,9,156
2.433806,0.00358,1,5,13,9,10,160
2.630999,0.009953,1,5,13,10,11,164
4.032954,0.001514,1,5,13,11,12,168
4.030073,-3.14004,1,5,13,14,15,172
2.742382,-3.134277,1,5,13,15,16,176
2.491599,-3.139164,1,6,14,1,2,180
2.520312,-3.128698,1,6,14,2,3,184
2.742654,-3.134103,1,6,14,3,4,188
4.112954,3.135446,1,6,14,4,5,192
3.971848,0.002634,1,6,14,7,8,196
2.575383,0.011466,1,6,14,8,9,200
2.40859,0.015986,1,6,14,9,10,204
2.323529,0.006312,1,6,14,10,11,208
2.689393,0.008575,1,6,14,11,12,212
4.033865,0.001547,1,6,14,12,13,216
4.172881,-3.135097,1,6,14,15,16,220
2.691834,-3.133649,1,7,15,1,2,224
2.491446,-3.139475,1,7,15,2,3,228
2.411785,-3.125947,1,7,15,3,4,232
2.772411,3.138061,1,7,15,4,5,236
4.0362,-3.140122,1,7,15,5,6,240
3.925505,0.003128,1,7,15,8,9,244
2.692254,0.008339,1,7,15,9,10,248
2.326963,0.006277,1,7,15,10,11,252
2.382733,0.004911,1,7,15,11,12,0
2.605428,-0.000161,1,7,15,12,13,4
4.092665,0.000839,1,7,15,13,14,8
4.061053,3.13578,1,8,16,1,2,12
2.77429,3.138158,1,8,16,2,3,16
2.382396,-3.136808,1,8,16,3,4,20
2.496351,-3.139581,1,8,16,4,5,24
2.746072,-3.13426,1,8,16,5,6,28
4.258079,3.140303,1,8,16,6,7,32
4.202583,-0.000594,1,8,16,9,10,36
2.634055,0.00989,1,8,16,10,11,40
2.383035,0.00477,1,8,16,11,12,44
2.327674,0.006126,1,8,16,12,13,48
2.748399,0.007242,1,8,16,13,14,52
4.09047,0.000868,1,8,16,14,15,56
4.14421,3.141346,1,9,1,2,3,60
2.689936,-3.133431,1,9,1,3,4,64
2.493847,-3.139885,1,9,1,4,5,68
2.470403,-3.128125,1,9,1,5,6,72
2.970257,-3.139552,1,9,1,6,7,76
4.228831,3.133551,1,9,1,7,8,80
3.865204,0.003611,1,9,1,10,11,84
2.715051,-0.002732,1,9,1,11,12,88
2.324839,0.005968,1,9,1,12,13,92
2.407845,-0.007874,1,9,1,13,14,96
2.660647,-0.001679,1,9,1,14,15,100
4.171507,0.0062,1,9,1,15,16,104
4.090797,-3.140909,1,10,2,3,4,108
2.801261,-3.135602,1,10,2,4,5,112
2.492782,-3.139504,1,10,2,5,6,116
2.606678,3.141182,1,10,2,6,7,120
2.801643,-3.135565,1,10,2,7,8,124
3.946671,3.137317,1,10,2,8,9,128
4.142265,0.000182,1,10,2,11,12,132
2.659985,-0.001307,1,10,2,12,13,136
2.435237,0.003683,1,10,2,13,14,140
2.378915,0.005087,1,10,2,14,15,144
2.801143,0.006038,1,10,2,15,16,148
4.087001,-0.013058,1,11,3,1,2,152
4.112527,3.135183,1,11,3,4,5,156
2.885911,3.135802,1,11,3,5,6,160
2.523405,-3.129212,1,11,3,6,7,164
2.491891,-3.139484,1,11,3,7,8,168
2.716405,3.138968,1,11,3,8,9,172
