BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
2.046783,-0.052289,10,7,15,10,11,205
2.43613,-0.063483,10,7,15,11,12,209
2.54353,-0.045407,10,7,15,12,13,213
4.146961,-0.046794,10,7,15,13,14,217
4.162307,3.103846,10,8,16,1,2,221
2.521569,3.117509,10,8,16,2,3,225
2.245715,3.112133,10,8,16,3,4,229
1.987202,3.124344,10,8,16,4,5,233
2.596876,3.1046,10,8,16,5,6,237
4.329713,3.097561,10,8,16,6,7,241
4.330485,-0.044116,10,8,16,9,10,245
2.50516,-0.039013,10,8,16,10,11,249
2.435696,-0.063398,10,8,16,11,12,253
2.100172,-0.041496,10,8,16,12,13,1
2.634908,-0.042992,10,8,16,13,14,5
4.146222,-0.046709,10,8,16,14,15,9
4.199608,3.100035,10,9,1,2,3,13
2.688194,3.106621,10,9,1,3,4,17
2.024463,3.115997,10,9,1,4,5,21
2.191692,3.102577,10,9,1,5,6,25
2.726202,3.100656,10,9,1,6,7,29
4.529218,3.108537,10,9,1,7,8,33
3.979341,-0.040398,10,9,1,10,11,37
2.840583,-0.05805,10,9,1,11,12,41
2.099929,-0.041586,10,9,1,12,13,45
2.229671,-0.046308,10,9,1,13,14,49
2.672349,-0.049057,10,9,1,14,15,53
4.162295,-0.0376,10,9,1,15,16,57
4.290853,3.101404,10,10,2,3,4,61
2.391495,3.122975,10,10,2,4,5,65
2.245182,3.112246,10,10,2,5,6,69
2.153454,3.110209,10,10,2,6,7,73
2.650209,3.112845,10,10,2,7,8,77
3.956516,3.11494,10,10,2,8,9,81
4.572226,-0.056639,10,10,2,11,12,85
2.580183,-0.051423,10,10,2,12,13,89
2.229476,-0.046339,10,10,2,13,14,93
2.229539,-0.046279,10,10,2,14,15,97
2.542178,-0.0453,10,10,2,15,16,101
4.275759,-0.049057,10,11,3,1,2,105
3.903144,3.109552,10,11,3,4,5,109
2.68843,3.106653,10,11,3,5,6,113
2.245842,3.112252,10,11,3,6,7,117
2.208342,3.119662,10,11,3,7,8,121
2.558945,3.110928,10,11,3,8,9,125
4.345504,3.106244,10,11,3,9,10,129
4.184429,-0.050684,10,11,3,12,13,133
2.596722,-0.036965,10,11,3,13,14,137
2.175887,-0.056324,10,11,3,14,15,141
2.100303,-0.041671,10,11,3,15,16,145
2.634066,-0.043204,10,12,4,1,2,149
4.19987,-0.041733,10,12,4,2,3,153
4.603909,3.101342,10,12,4,5,6,157
2.704489,3.120477,10,12,4,6,7,161
2.207823,3.119628,10,12,4,7,8,165
2.207499,3.119625,10,12,4,8,9,169
2.65006,3.112726,10,12,4,9,10,173
3.993679,3.110532,10,12,4,10,11,177
4.16146,-0.037868,10,12,4,13,14,181
2.618384,-0.057748,10,12,4,14,15,185
2.099626,-0.041736,10,12,4,15,16,189
2.229482,-0.046486,10,13,5,1,2,193
2.633605,-0.043267,10,13,5,2,3,197
4.641331,-0.04376,10,13,5,3,4,201
4.215887,3.10886,10,13,5,6,7,205
2.596567,3.104656,10,13,5,7,8,209
2.153649,3.110093,10,13,5,8,9,213
2.15371,3.110152,10,13,5,9,10,217
2.42893,3.115935,10,13,5,10,11,221
4.420815,3.098883,10,13,5,11,12,225
4.199359,-0.04153,10,13,5,14,15,229
2.504572,-0.039047,10,13,5,15,16,233
2.175703,-0.056502,10,14,6,1,2,237
2.137638,-0.049294,10,14,6,2,3,241
2.764,-0.046975,10,14,6,3,4,245
3.925337,-0.046125,10,14,6,4,5,249
4.216257,3.108891,10,14,6,7,8,253
2.521726,3.117333,10,14,6,8,9,1
2.170777,3.127301,10,14,6,9,10,5
2.024532,3.115763,10,14,6,10,11,9
2.802117,3.089062,10,14,6,11,12,13
4.161942,3.103815,10,14,6,12,13,17
4.070286,-0.039016,10,14,6,15,16,21
2.596795,-0.036905,10,15,7,1,2,25
2.100238,-0.041583,10,15,7,2,3,29
2.268096,-0.053207,10,15,7,3,4,33
2.321821,-0.043633,10,15,7,4,5,37
4.109186,-0.042864,10,15,7,5,6,41
4.071713,3.102702,10,15,7,8,9,45
2.651694,3.112797,10,15,7,9,10,49
2.025059,3.116003,10,15,7,10,11,53
2.413231,3.100518,10,15,7,11,12,57
2.672976,3.09257,10,15,7,12,13,61
4.179077,3.113063,10,15,7,13,14,65
4.291108,-0.040217,10,16,8,1,2,69
2.542098,-0.045213,10,16,8,2,3,73
2.267358,-0.053125,10,16,8,3,4,77
1.954261,-0.055473,10,16,8,4,5,81
2.580337,-0.051451,10,16,8,5,6,85
4.0539,-0.04822,10,16,8,6,7,89
4.307662,3.110271,10,16,8,9,10,93
2.467196,3.10926,10,16,8,10,11,97
2.413163,3.100459,10,16,8,11,12,101
2.267223,3.088496,10,16,8,12,13,105
2.521041,3.117681,10,16,8,13,14,109
4.178226,3.112941,10,16,8,14,15,113
4.200607,-0.041671,10,1,9,2,3,117
2.672432,-0.049144,10,1,9,3,4,121
1.955018,-0.05573,10,1,9,4,5,125
2.192083,-0.0391,10,1,9,5,6,129
2.543235,-0.045498,10,1,9,6,7,133
4.627106,-0.051966,10,1,9,7,8,137
3.941445,3.105232,10,1,9,10,11,141
2.818472,3.102552,10,1,9,11,12,145
2.283876,3.104856,10,1,9,12,13,149
2.116742,3.117797,10,1,9,13,14,153
2.651146,3.112822,10,1,9,14,15,157
4.179337,3.112887,10,1,9,15,16,161
4.329578,-0.043944,10,2,10,3,4,165
2.3594,-0.050426,10,2,10,4,5,169
2.229734,-0.046248,10,2,10,5,6,173
2.13794,-0.048997,10,2,10,6,7,177
2.93217,-0.055526,10,2,10,7,8,181
3.925192,-0.045743,10,2,10,8,9,185
4.550798,3.096793,10,2,10,11,12,189
2.672818,3.092598,10,2,10,12,13,193
2.116736,3.117944,10,2,10,13,14,197
2.208923,3.119756,10,2,10,14,15,201
2.559842,3.111053,10,2,10,15,16,205
4.272062,3.113904,10,3,11,1,2,209
3.96361,-0.049968,10,3,11,4,5,213
2.710744,-0.054888,10,3,11,5,6,217
2.192145,-0.039041,10,3,11,6,7,221
2.527704,-0.060374,10,3,11,7,8,225
2.467636,-0.032417,10,3,11,8,9,229
4.330987,-0.044025,10,3,11,9,10,233
4.200844,3.10004,10,3,11,12,13,237
2.521861,3.117599,10,3,11,13,14,241
2.154026,3.110155,10,3,11,14,15,245
2.079196,3.126099,10,3,11,15,16,249
2.612973,3.118839,10,4,12,1,2,253
4.216269,3.108744,10,4,12,2,3,1
4.604873,-0.040423,10,4,12,5,6,5
2.764086,-0.047063,10,4,12,6,7,9
2.526747,-0.060558,10,4,12,7,8,13
2.099935,-0.041733,10,4,12,8,9,17
2.634141,-0.043145,10,4,12,9,10,21
4.016486,-0.044479,10,4,12,10,11,25
4.179349,3.11274,10,4,12,13,14,29
2.505018,3.102461,10,4,12,14,15,33
2.02471,3.115794,10,4,12,15,16,37
2.245906,3.112311,10,5,13,1,2,41
2.613261,3.119223,10,5,13,2,3,45
4.621152,3.109646,10,5,13,3,4,49
4.328942,-0.043947,10,5,13,6,7,53
2.878208,-0.063342,10,5,13,7,8,57
2.045811,-0.052063,10,5,13,8,9,61
2.137692,-0.049088,10,5,13,9,10,65
2.450682,-0.04771,10,5,13,10,11,69
4.442528,-0.054725,10,5,13,11,12,73
4.124196,3.1079,10,5,13,14,15,77
2.429287,3.115938,10,5,13,15,16,81
2.245906,3.112311,10,6,14,1,2,85
2.11661,3.117973,10,6,14,2,3,89
2.742661,3.114506,10,6,14,3,4,93
3.86641,3.113843,10,6,14,4,5,97
4.497799,-0.049757,10,6,14,7,8,101
2.467489,-0.032389,10,6,14,8,9,105
2.13794,-0.048997,10,6,14,9,10,109
2.00859,-0.04427,10,6,14,10,11,113
2.802442,-0.05244,10,6,14,11,12,117
4.185032,-0.050534,10,6,14,12,13,121
4.050118,3.116003,10,6,14,15,16,125
2.63481,3.098982,10,7,15,1,2,129
2.079496,3.126249,10,7,15,2,3,133
2.246173,3.112255,10,7,15,3,4,137
2.338567,3.114073,10,7,15,4,5,141
4.163532,3.103852,10,7,15,5,6,145
3.980163,-0.040423,10,7,15,8,9,149
2.59764,-0.036987,10,7,15,9,10,153
2.046963,-0.052258,10,7,15,10,11,157
2.382925,-0.073126,10,7,15,11,12,161
2.657913,-0.063539,10,7,15,12,13,165
4.185908,-0.050707,10,7,15,13,14,169
4.217378,3.108838,10,8,16,1,2,173
2.52179,3.11754,10,8,16,2,3,177
2.246243,3.112167,10,8,16,3,4,181
1.950023,3.132954,10,8,16,4,5,185
2.559321,3.110931,10,8,16,5,6,189
4.254599,3.10503,10,8,16,6,7,193
4.368132,-0.047753,10,8,16,9,10,197
2.467782,-0.032445,10,8,16,10,11,201
2.382642,-0.07307,10,8,16,11,12,205
2.252829,-0.070175,10,8,16,12,13,209
2.635534,-0.043105,10,8,16,13,14,213
4.185281,-0.050563,10,8,16,14,15,217
4.162307,3.103846,10,9,1,2,3,221
2.689069,3.10654,10,9,1,3,4,225
1.986966,3.1244,10,9,1,4,5,229
2.208404,3.119722,10,9,1,5,6,233
2.613424,3.119048,10,9,1,6,7,237
4.438211,3.107358,10,9,1,7,8,241
3.978868,-0.040341,10,9,1,10,11,245
2.840245,-0.057994,10,9,1,11,12,249
2.290419,-0.076646,10,9,1,12,13,253
2.229274,-0.046223,10,9,1,13,14,1
2.634059,-0.043057,10,9,1,14,15,5
4.237346,-0.045416,10,9,1,15,16,9
4.290853,3.101404,10,10,2,3,4,13
2.391705,3.123006,10,10,2,4,5,17
2.207748,3.119863,10,10,2,5,6,21
2.245245,3.112305,10,10,2,6,7,25
2.687875,3.106678,10,10,2,7,8,29
3.993893,3.110798,10,10,2,8,9,33
4.587904,-0.048342,10,10,2,11,12,37
2.747865,-0.060538,10,10,2,12,13,41
2.252033,-0.070152,10,10,2,13,14,45
2.229407,-0.046251,10,10,2,14,15,49
2.633902,-0.043029,10,10,2,15,16,53
4.237214,-0.045328,10,11,3,1,2,57
3.903144,3.109552,10,11,3,4,5,61
2.688194,3.106621,10,11,3,5,6,65
2.283262,3.105057,10,11,3,6,7,69
2.283198,3.104998,10,11,3,7,8,73
2.483342,3.124398,10,11,3,8,9,77
4.307298,3.110093,10,11,3,9,10,81
4.199359,-0.04153,10,11,3,12,13,85
2.596105,-0.036852,10,11,3,13,14,89
2.137311,-0.049003,10,11,3,14,15,93
2.175438,-0.056299,10,11,3,15,16,97
2.541509,-0.045394,10,12,4,1,2,101
4.198504,-0.041651,10,12,4,2,3,105
4.565867,3.104907,10,12,4,5,6,109
2.7417,3.114382,10,12,4,6,7,113
2.282933,3.104907,10,12,4,7,8,117
2.07798,3.125941,10,12,4,8,9,121
2.633292,3.098382,10,12,4,9,10,125
3.993317,3.110648,10,12,4,10,11,129
4.197769,-0.041714,10,12,4,13,14,133
2.541509,-0.045394,10,12,4,14,15,137
2.137003,-0.049153,10,12,4,15,16,141
2.190794,-0.039112,10,13,5,1,2,145
2.633441,-0.043091,10,13,5,2,3,149
4.64078,-0.043704,10,13,5,3,4,153
4.214266,3.10897,10,13,5,6,7,157
2.687168,3.106584,10,13,5,7,8,161
2.040727,3.134363,10,13,5,8,9,165
2.245118,3.112186,10,13,5,9,10,169
2.42893,3.115935,10,13,5,10,11,173
4.41964,3.098937,10,13,5,11,12,177
4.144769,-0.046834,10,13,5,14,15,181
2.579884,-0.051514,10,13,5,15,16,185
2.137257,-0.04921,10,14,6,1,2,189
2.153083,-0.031593,10,14,6,2,3,193
2.763101,-0.046893,10,14,6,3,4,197
3.832119,-0.047588,10,14,6,4,5,201
4.382232,3.102484,10,14,6,7,8,205
2.483132,3.124219,10,14,6,8,9,209
2.244922,3.112155,10,14,6,9,10,213
2.023754,3.115873,10,14,6,10,11,217
2.800881,3.089054,10,14,6,11,12,221
4.160706,3.103956,10,14,6,12,13,225
4.123357,-0.033814,10,14,6,15,16,229
2.579957,-0.051454,10,15,7,1,2,233
2.099739,-0.04147,10,15,7,2,3,237
2.267358,-0.053125,10,15,7,3,4,241
2.396998,-0.056916,10,15,7,4,5,245
4.199596,-0.041411,10,15,7,5,6,249
3.994593,3.11086,10,15,7,8,9,253
2.650359,3.112964,10,15,7,9,10,1
2.024698,3.116088,10,15,7,10,11,5
2.337733,3.114243,10,15,7,11,12,9
2.672583,3.092567,10,15,7,12,13,13
4.216614,3.10907,10,15,7,13,14,17
4.237466,-0.045357,10,16,8,1,2,21
2.542623,-0.045238,10,16,8,2,3,25
2.229602,-0.04622,10,16,8,3,4,29
2.045811,-0.052063,10,16,8,4,5,33
2.580417,-0.051539,10,16,8,5,6,37
4.274997,-0.048972,10,16,8,6,7,41
4.307662,3.110271,10,16,8,9,10,45
2.428779,3.11611,10,16,8,10,11,49
2.374902,3.107267,10,16,8,11,12,53
2.26689,3.088493,10,16,8,12,13,57
2.612566,3.119277,10,16,8,13,14,61
4.161071,3.103987,10,16,8,14,15,65
4.200607,-0.041671,10,1,9,2,3,69
2.672674,-0.04926,10,1,9,3,4,73
2.046604,-0.05232,10,1,9,4,5,77
2.229936,-0.046364,10,1,9,5,6,81
2.710913,-0.055063,10,1,9,6,7,85
4.368787,-0.047897,10,1,9,7,8,89
3.94179,3.105263,10,1,9,10,11,93
2.818313,3.102433,10,1,9,11,12,97
2.267769,3.088236,10,1,9,12,13,101
2.208667,3.119665,10,1,9,13,14,105
2.597486,3.104634,10,1,9,14,15,109
4.233352,3.117885,10,1,9,15,16,113
4.329713,-0.044031,10,2,10,3,4,117
2.451119,-0.047795,10,2,10,4,5,121
2.267904,-0.053385,10,2,10,5,6,125
2.267833,-0.053297,10,2,10,6,7,129
2.63499,-0.04308,10,2,10,7,8,133
4.016702,-0.044214,10,2,10,8,9,137
4.550669,3.096734,10,2,10,11,12,141
2.726287,3.100569,10,2,10,12,13,145
2.208466,3.119781,10,2,10,13,14,149
2.192077,3.102639,10,2,10,14,15,153
2.613416,3.119195,10,2,10,15,16,157
4.217509,3.10875,10,3,11,1,2,161
3.887915,-0.041935,10,3,11,4,5,165
2.727413,-0.041075,10,3,11,5,6,169
2.359887,-0.050451,10,3,11,6,7,173
2.268372,-0.05341,10,3,11,7,8,177
2.619843,-0.057649,10,3,11,8,9,181
4.407777,-0.051318,10,3,11,9,10,185
4.147701,3.094714,10,3,11,12,13,189
2.597493,3.104487,10,3,11,13,14,193
2.155044,3.110076,10,3,11,14,15,197
2.208729,3.119724,10,3,11,15,16,201
2.597118,3.104337,10,4,12,1,2,205
4.179479,3.112653,10,4,12,2,3,209
4.643392,-0.043899,10,4,12,5,6,213
2.85633,-0.045006,10,4,12,6,7,217
2.267974,-0.053473,10,4,12,7,8,221
2.230138,-0.04648,10,4,12,8,9,225
2.634923,-0.043286,10,4,12,9,10,229
4.017202,-0.044564,10,4,12,10,11,233
4.179349,3.11274,10,4,12,13,14,237
2.559473,3.110903,10,4,12,14,15,241
2.208673,3.119518,10,4,12,15,16,245
2.208791,3.119784,10,5,13,1,2,249
2.613956,3.11917,10,5,13,2,3,253
4.622106,3.10962,10,5,13,3,4,1
4.36786,-0.047577,10,5,13,6,7,5
2.634528,-0.043142,10,5,13,7,8,9
2.191885,-0.038984,10,5,13,8,9,13
2.214463,-0.063367,10,5,13,9,10,17
2.41345,-0.04119,10,5,13,10,11,21
4.40557,-0.051298,10,5,13,11,12,25
4.124558,3.107931,10,5,13,14,15,29
2.596641,3.104716,10,5,13,15,16,33
2.208598,3.119753,10,6,14,1,2,37
2.116736,3.117944,10,6,14,2,3,41
2.743476,3.114365,10,6,14,3,4,45
3.86641,3.113843,10,6,14,4,5,49
4.201094,-0.04158,10,6,14,7,8,53
2.581249,-0.051474,10,6,14,8,9,57
2.191754,-0.038956,10,6,14,9,10,61
2.046598,-0.052173,10,6,14,10,11,65
2.802275,-0.052412,10,6,14,11,12,69
4.146469,-0.046737,10,6,14,12,13,73
4.163402,3.103939,10,6,14,15,16,77
2.576928,3.125909,10,7,15,1,2,81
2.079867,3.126165,10,7,15,2,3,85
2.246706,3.112141,10,7,15,3,4,89
2.338501,3.114014,10,7,15,4,5,93
4.180697,3.112805,10,7,15,5,6,97
4.072451,-0.039123,10,7,15,8,9,101
2.636161,-0.043218,10,7,15,9,10,105
2.047264,-0.052255,10,7,15,10,11,109
2.345052,-0.066706,10,7,15,11,12,113
2.696381,-0.069174,10,7,15,12,13,117
4.20296,-0.041719,10,7,15,13,14,121
4.163909,3.103736,10,8,16,1,2,125
2.559929,3.110818,10,8,16,2,3,129
2.209254,3.119611,10,8,16,3,4,133
1.987849,3.124262,10,8,16,4,5,137
2.597493,3.104487,10,8,16,5,6,141
4.217998,3.108841,10,8,16,6,7,145
4.369294,-0.047806,10,8,16,9,10,149
2.451916,-0.047877,10,8,16,10,11,153
2.360308,-0.050536,10,8,16,11,12,157
2.344773,-0.06665,10,8,16,12,13,161
2.635534,-0.043105,10,8,16,13,14,165
4.597927,-0.068376,10,8,16,14,15,169
4.162802,3.103789,10,9,1,2,3,173
2.651229,3.112735,10,9,1,3,4,177
2.024944,3.115884,10,9,1,4,5,181
2.154282,3.110099,10,9,1,5,6,185
2.651229,3.112735,10,9,1,6,7,189
4.346008,3.106335,10,9,1,7,8,193
3.979341,-0.040398,10,9,1,10,11,197
2.840165,-0.058053,10,9,1,11,12,201
2.344084,-0.066655,10,9,1,12,13,205
2.192015,-0.039013,10,9,1,13,14,209
2.954979,-0.073793,10,9,1,14,15,213
4.329848,-0.044119,10,9,1,15,16,217
4.291363,3.101347,10,10,2,3,4,221
2.391921,3.12289,10,10,2,4,5,225
2.191754,3.102637,10,10,2,5,6,229
2.207948,3.119747,10,10,2,6,7,233
2.650682,3.11276,10,10,2,7,8,237
3.881961,3.123465,10,10,2,8,9,241
4.572368,-0.056726,10,10,2,11,12,245
2.748028,-0.060567,10,10,2,12,13,249
2.229539,-0.046279,10,10,2,13,14,253
2.267429,-0.053213,10,10,2,14,15,1
2.634215,-0.043086,10,10,2,15,16,5
4.367477,-0.047609,10,11,3,1,2,9
3.902801,3.109521,10,11,3,4,5,13
2.688589,3.106624,10,11,3,5,6,17
2.208535,3.119693,10,11,3,6,7,21
2.283534,3.105001,10,11,3,7,8,25
2.429356,3.115997,10,11,3,8,9,29
4.382864,3.102634,10,11,3,9,10,33
4.145003,-0.046715,10,11,3,12,13,37
2.633746,-0.043001,10,11,3,13,14,41
2.191048,-0.039021,10,11,3,14,15,45
2.19124,-0.03899,10,11,3,15,16,49
2.709235,-0.054987,10,12,4,1,2,53
4.220824,-0.054453,10,12,4,2,3,57
4.641186,3.09792,10,12,4,5,6,61
2.741785,3.114294,10,12,4,6,7,65
2.282327,3.104961,10,12,4,7,8,69
2.07835,3.125856,10,12,4,8,9,73
2.687647,3.1065,10,12,4,9,10,77
3.993554,3.11062,10,12,4,10,11,81
4.199253,-0.041736,10,12,4,13,14,85
2.579739,-0.051632,10,12,4,14,15,89
2.191116,-0.039109,10,12,4,15,16,93
2.267038,-0.053422,10,13,5,1,2,97
2.671254,-0.049153,10,13,5,2,3,101
4.6412,-0.043819,10,13,5,3,4,105
4.252842,3.105081,10,13,5,6,7,109
2.595958,3.104622,10,13,5,7,8,113
2.078344,3.126003,10,13,5,8,9,117
2.20743,3.119713,10,13,5,9,10,121
2.428717,3.115904,10,13,5,10,11,125
4.420552,3.098911,10,13,5,11,12,129
4.328305,-0.043949,10,13,5,14,15,133
2.54143,-0.045306,10,13,5,15,16,137
2.229016,-0.046313,10,14,6,1,2,141
2.137384,-0.049238,10,14,6,2,3,145
2.763265,-0.046921,10,14,6,3,4,149
3.92406,-0.046043,10,14,6,4,5,153
4.199122,3.099944,10,14,6,7,8,157
2.391435,3.122769,10,14,6,8,9,161
2.191569,3.102458,10,14,6,9,10,165
2.024057,3.115729,10,14,6,10,11,169
2.763429,3.094643,10,14,6,11,12,173
4.107513,3.098485,10,14,6,12,13,177
4.198991,-0.041561,10,14,6,15,16,181
2.579957,-0.051454,10,15,7,1,2,185
2.099864,-0.041499,10,15,7,2,3,189
2.22986,-0.046129,10,15,7,3,4,193
2.321407,-0.043548,10,15,7,4,5,197
4.200713,-0.041464,10,15,7,5,6,201
3.99613,3.11075,10,15,7,8,9,205
2.688985,3.106627,10,15,7,9,10,209
2.025059,3.116003,10,15,7,10,11,213
2.359813,3.091229,10,15,7,11,12,217
2.635065,3.098572,10,15,7,12,13,221
4.346389,3.106366,10,15,7,13,14,225
4.291873,-0.040302,10,16,8,1,2,229
2.542703,-0.045325,10,16,8,2,3,233
2.229337,-0.046163,10,16,8,3,4,237
1.954144,-0.055444,10,16,8,4,5,241
2.672107,-0.048941,10,16,8,5,6,245
4.200095,-0.041467,10,16,8,6,7,249
4.420414,3.098999,10,16,8,9,10,253
2.466833,3.109257,10,16,8,10,11,1
2.358979,3.091252,10,16,8,11,12,5
2.266755,3.088521,10,16,8,12,13,9
2.596178,3.1048,10,16,8,13,14,13
4.480714,3.083447,10,16,8,14,15,17
4.201106,-0.041728,10,1,9,2,3,21
2.672833,-0.049289,10,1,9,3,4,25
1.955134,-0.055758,10,1,9,4,5,29
2.268372,-0.05341,10,1,9,5,6,33
2.673068,-0.049258,10,1,9,6,7,37
4.368911,-0.047838,10,1,9,7,8,41
3.942148,3.105147,10,1,9,10,11,45
2.819062,3.102379,10,1,9,11,12,49
