BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
1.810882,2.746369,100,5,13,1,2,211
2.188265,2.775482,100,5,13,2,3,215
3.898905,2.740805,100,5,13,3,4,219
4.072609,-0.323767,100,5,13,6,7,223
2.607504,-0.36536,100,5,13,7,8,227
2.199988,-0.324246,100,5,13,8,9,231
2.322507,-0.392233,100,5,13,9,10,235
2.607504,-0.36536,100,5,13,10,11,239
4.263402,-0.428644,100,5,13,11,12,243
4.861951,2.679053,100,5,13,14,15,247
4.083647,2.737574,100,5,13,15,16,251
2.088708,2.736063,100,6,14,1,2,255
1.861877,2.768964,100,6,14,2,3,3
2.273356,2.73061,100,6,14,3,4,7
3.43216,2.723496,100,6,14,4,5,11
3.98682,-0.425652,100,6,14,7,8,15
2.528194,-0.32502,100,6,14,8,9,19
2.32297,-0.392168,100,6,14,9,10,23
2.240321,-0.347743,100,6,14,10,11,27
2.921021,-0.424515,100,6,14,11,12,31
4.724827,-0.452493,100,6,14,12,13,35
6.450768,2.734252,100,6,14,15,16,39
3.054442,2.72909,100,7,15,1,2,43
2.219567,2.710463,100,7,15,2,3,47
2.171571,2.68993,100,7,15,3,4,51
2.177587,2.732491,100,7,15,4,5,55
3.674759,2.757801,100,7,15,5,6,59
3.817583,-0.375015,100,7,15,8,9,63
2.558983,-0.381608,100,7,15,9,10,67
2.097947,-0.361611,100,7,15,10,11,71
2.41117,-0.433726,100,7,15,11,12,75
3.19709,-0.486692,100,7,15,12,13,79
5.936531,-0.42526,100,7,15,13,14,83
4.75719,2.659215,100,8,16,1,2,87
2.864428,2.701006,100,8,16,2,3,91
2.315265,2.709051,100,8,16,3,4,95
1.947735,2.717142,100,8,16,4,5,99
2.458759,2.72607,100,8,16,5,6,103
3.816318,2.766581,100,8,16,6,7,107
3.992851,-0.402643,100,8,16,9,10,111
2.201008,-0.324316,100,8,16,10,11,115
2.084664,-0.449979,100,8,16,11,12,119
2.315721,-0.472198,100,8,16,12,13,123
3.48118,-0.40553,100,8,16,13,14,127
6.771831,-0.417358,100,8,16,14,15,131
4.215653,2.702584,100,9,1,2,3,135
2.686856,2.703966,100,9,1,3,4,139
1.991399,2.692649,100,9,1,4,5,143
2.083765,2.691584,100,9,1,5,6,147
2.457534,2.725909,100,9,1,6,7,151
3.991002,2.73902,100,9,1,7,8,155
3.456929,-0.337906,100,9,1,10,11,159
2.27245,-0.411111,100,9,1,11,12,163
1.9912,-0.448976,100,9,1,12,13,167
2.556613,-0.381468,100,9,1,13,14,171
4.275025,-0.385389,100,9,1,14,15,175
5.021027,-0.379798,100,9,1,15,16,179
4.074022,2.692124,100,10,2,3,4,183
2.360849,2.689105,100,10,2,4,5,187
2.130995,2.712951,100,10,2,5,6,191
2.137231,2.756271,100,10,2,6,7,195
2.413787,2.746272,100,10,2,7,8,199
3.691572,2.807851,100,10,2,8,9,203
3.762957,-0.385987,100,10,2,11,12,207
2.315963,-0.432114,100,10,2,12,13,211
2.279607,-0.370404,100,10,2,13,14,215
3.496072,-0.352664,100,10,2,14,15,219
3.670871,-0.383584,100,10,2,15,16,223
3.70283,-0.471961,100,11,3,1,2,227
3.749401,2.681977,100,11,3,4,5,231
2.501204,2.706553,100,11,3,5,6,235
2.095727,2.78019,100,11,3,6,7,239
2.131207,2.712983,100,11,3,7,8,243
2.382762,2.805935,100,11,3,8,9,247
4.082294,2.737577,100,11,3,9,10,251
3.615236,-0.420923,100,11,3,12,13,255
2.422723,-0.357316,100,11,3,13,14,3
3.261172,-0.358268,100,11,3,14,15,7
3.39444,-0.376462,100,11,3,15,16,11
2.271851,-0.410977,100,12,4,1,2,15
3.536533,-0.367248,100,12,4,2,3,19
4.11897,2.680703,100,12,4,5,6,23
2.549054,2.723959,100,12,4,6,7,27
2.130783,2.712919,100,12,4,7,8,31
2.055061,2.804996,100,12,4,8,9,35
2.598235,2.740676,100,12,4,9,10,39
3.731023,2.793823,100,12,4,10,11,43
3.720797,-0.372556,100,12,4,13,14,47
3.547416,-0.341297,100,12,4,14,15,51
3.495724,-0.352696,100,12,4,15,16,55
2.045087,-0.3815,100,13,5,1,2,59
2.27968,-0.370503,100,13,5,2,3,63
4.077044,-0.426669,100,13,5,3,4,67
3.905301,2.764452,100,13,5,6,7,71
2.453396,2.688366,100,13,5,7,8,75
2.055266,2.805028,100,13,5,8,9,79
2.223476,2.711143,100,13,5,9,10,83
2.382525,2.805903,100,13,5,10,11,87
4.125749,2.725521,100,13,5,11,12,91
4.927702,-0.378031,100,13,5,14,15,95
4.242344,-0.351797,100,13,5,15,16,99
2.317886,-0.392878,100,14,6,1,2,103
2.004345,-0.356204,100,14,6,2,3,107
2.41499,-0.395159,100,14,6,3,4,111
3.431365,-0.418062,100,14,6,4,5,115
3.936086,2.681194,100,14,6,7,8,119
2.383391,2.8058,100,14,6,8,9,123
2.176549,2.690671,100,14,6,9,10,127
2.055808,2.804893,100,14,6,10,11,131
2.783834,2.735934,100,14,6,11,12,135
4.63361,2.709376,100,14,6,12,13,139
6.564141,-0.366143,100,14,6,15,16,143
3.336042,-0.444195,100,15,7,1,2,147
2.373283,-0.374371,100,15,7,2,3,151
2.27373,-0.411149,100,15,7,3,4,155
2.230876,-0.388825,100,15,7,4,5,159
3.858129,-0.388027,100,15,7,5,6,163
3.617038,2.720831,100,15,7,8,9,167
2.455187,2.688492,100,15,7,9,10,171
1.904035,2.742667,100,15,7,10,11,175
2.17713,2.690868,100,15,7,11,12,179
3.106075,2.624748,100,15,7,12,13,183
5.798186,2.725436,100,15,7,13,14,187
4.866912,-0.424612,100,16,8,1,2,191
2.934792,-0.361538,100,16,8,2,3,195
2.464667,-0.378034,100,16,8,3,4,199
2.09628,-0.361538,100,16,8,4,5,203
2.607419,-0.36526,100,16,8,5,6,207
3.948489,-0.389828,100,16,8,6,7,211
3.708194,2.719655,100,16,8,9,10,215
2.087881,2.736265,100,16,8,10,11,219
1.851844,2.669597,100,16,8,11,12,223
2.045428,2.578937,100,16,8,12,13,227
3.295269,2.739804,100,16,8,13,14,231
6.44884,2.734155,100,16,8,14,15,235
4.285031,-0.363892,100,1,9,2,3,239
2.784576,-0.405463,100,1,9,3,4,243
2.09663,-0.361374,100,1,9,4,5,247
2.280816,-0.370342,100,1,9,5,6,251
2.608024,-0.365295,100,1,9,6,7,255
4.176864,-0.405463,100,1,9,7,8,3
3.253363,2.755067,100,1,9,10,11,7
2.084321,2.647343,100,1,9,11,12,11
1.769438,2.564585,100,1,9,12,13,15
2.365806,2.728218,100,1,9,13,14,19
4.127939,2.725583,100,1,9,14,15,23
4.888982,2.773843,100,1,9,15,16,27
4.268852,-0.406938,100,2,10,3,4,31
2.423689,-0.357186,100,2,10,4,5,35
2.280589,-0.370374,100,2,10,5,6,39
2.280589,-0.370374,100,2,10,6,7,43
2.599529,-0.400756,100,2,10,7,8,47
3.906858,-0.377012,100,2,10,8,9,51
3.612759,2.695165,100,2,10,11,12,55
2.045698,2.57887,100,2,10,12,13,59
2.131913,2.712981,100,2,10,13,14,63
3.295269,2.739804,100,2,10,14,15,67
3.446438,2.77712,100,2,10,15,16,71
3.704296,2.66943,100,3,11,1,2,75
3.801418,-0.423421,100,3,11,4,5,79
2.699677,-0.369113,100,3,11,5,6,83
2.331719,-0.352634,100,3,11,6,7,87
2.273056,-0.410915,100,3,11,7,8,91
2.527608,-0.324985,100,3,11,8,9,95
4.127394,-0.415942,100,3,11,9,10,99
3.475442,2.629551,100,3,11,12,13,103
2.361866,2.689135,100,3,11,13,14,107
3.057043,2.699791,100,3,11,14,15,111
3.119133,2.77363,100,3,11,15,16,115
2.131488,2.712916,100,4,12,1,2,119
3.44564,2.777155,100,4,12,2,3,123
4.417524,-0.377673,100,4,12,5,6,127
2.699321,-0.369046,100,4,12,6,7,131
2.322044,-0.392298,100,4,12,7,8,135
2.199769,-0.324278,100,4,12,8,9,139
2.69137,-0.403271,100,4,12,9,10,143
3.916068,-0.353638,100,4,12,10,11,147
3.567148,2.708506,100,4,12,13,14,151
3.379704,2.683163,100,4,12,14,15,155
3.21061,2.770568,100,4,12,15,16,159
1.854217,2.719456,100,5,13,1,2,163
2.180415,2.733241,100,5,13,2,3,167
3.898905,2.740805,100,5,13,3,4,171
4.07274,-0.323867,100,5,13,6,7,175
2.649096,-0.3846,100,5,13,7,8,179
2.199988,-0.324246,100,5,13,8,9,183
2.322275,-0.392265,100,5,13,9,10,187
2.607504,-0.36536,100,5,13,10,11,191
4.263402,-0.428644,100,5,13,11,12,195
4.770674,2.698615,100,5,13,14,15,199
3.991271,2.739152,100,5,13,15,16,203
2.130182,2.669462,100,6,14,1,2,207
1.947473,2.716878,100,6,14,2,3,211
2.273356,2.73061,100,6,14,3,4,215
3.388427,2.737849,100,6,14,4,5,219
4.041843,-0.391844,100,6,14,7,8,223
2.528194,-0.32502,100,6,14,8,9,227
2.281044,-0.37031,100,6,14,9,10,231
2.240321,-0.347743,100,6,14,10,11,235
2.921021,-0.424515,100,6,14,11,12,239
4.677835,-0.462197,100,6,14,12,13,243
6.494387,2.726575,100,6,14,15,16,247
3.331144,2.613059,100,7,15,1,2,251
2.268082,2.729969,100,7,15,2,3,255
2.126894,2.712108,100,7,15,3,4,3
2.222284,2.710419,100,7,15,4,5,7
3.725239,2.769093,100,7,15,5,6,11
3.776182,-0.361511,100,7,15,8,9,15
2.558983,-0.381608,100,7,15,9,10,19
2.057648,-0.33674,100,7,15,10,11,23
2.41093,-0.433758,100,7,15,11,12,27
3.19709,-0.486692,100,7,15,12,13,31
5.936531,-0.42526,100,7,15,13,14,35
4.896389,2.650057,100,8,16,1,2,39
2.777012,2.73536,100,8,16,2,3,43
2.315265,2.709051,100,8,16,3,4,47
1.996496,2.739181,100,8,16,4,5,51
2.415706,2.746199,100,8,16,5,6,55
3.851574,2.729496,100,8,16,6,7,59
3.867141,-0.364254,100,8,16,9,10,63
2.240393,-0.347843,100,8,16,10,11,67
2.039939,-0.426775,100,8,16,11,12,71
2.315721,-0.472198,100,8,16,12,13,75
3.530848,-0.393414,100,8,16,13,14,79
6.586864,-0.41582,100,8,16,14,15,83
4.12726,2.72575,100,9,1,2,3,87
2.639454,2.68694,100,9,1,3,4,91
2.039263,2.714821,100,9,1,4,5,95
2.131557,2.712816,100,9,1,5,6,99
2.457534,2.725909,100,9,1,6,7,103
4.040232,2.74962,100,9,1,7,8,107
3.417648,-0.322668,100,9,1,10,11,111
2.27245,-0.411111,100,9,1,11,12,115
2.036891,-0.472128,100,9,1,12,13,119
2.556613,-0.381468,100,9,1,13,14,123
4.311464,-0.418416,100,9,1,14,15,127
5.021027,-0.379798,100,9,1,15,16,131
4.119514,2.680636,100,10,2,3,4,135
2.360925,2.689006,100,10,2,4,5,139
2.083283,2.691619,100,10,2,5,6,143
2.130995,2.712951,100,10,2,6,7,147
2.50617,2.74334,100,10,2,7,8,151
3.691572,2.807851,100,10,2,8,9,155
3.805414,-0.399152,100,10,2,11,12,159
2.268303,-0.451687,100,10,2,12,13,163
2.229249,-0.388951,100,10,2,13,14,167
3.486255,-0.379029,100,10,2,14,15,171
3.620681,-0.395321,100,10,2,15,16,175
3.566793,-0.511002,100,11,3,1,2,179
3.704106,2.694527,100,11,3,4,5,183
2.45364,2.688398,100,11,3,5,6,187
2.175975,2.690806,100,11,3,6,7,191
2.131207,2.712983,100,11,3,7,8,195
2.382602,2.805803,100,11,3,8,9,199
4.131975,2.747891,100,11,3,9,10,203
3.522433,-0.419609,100,11,3,12,13,207
2.46393,-0.378131,100,11,3,13,14,211
3.261172,-0.358268,100,11,3,14,15,215
3.302301,-0.373786,100,11,3,15,16,219
2.223254,-0.513767,100,12,4,1,2,223
3.62032,-0.395353,100,12,4,2,3,227
4.165882,2.691786,100,12,4,5,6,231
2.685699,2.703937,100,12,4,6,7,235
2.223254,2.71111,100,12,4,7,8,239
2.055061,2.804996,100,12,4,8,9,243
2.5932,2.705167,100,12,4,9,10,247
3.731143,2.793723,100,12,4,10,11,251
3.720676,-0.372456,100,12,4,13,14,255
3.536533,-0.367248,100,12,4,14,15,3
3.485908,-0.379061,100,12,4,15,16,7
1.94612,-0.519775,100,13,5,1,2,11
2.321581,-0.392362,100,13,5,2,3,15
4.125616,-0.415972,100,13,5,3,4,19
3.936441,2.70478,100,13,5,6,7,23
2.500955,2.70652,100,13,5,7,8,27
2.055266,2.805028,100,13,5,8,9,31
2.175758,2.690774,100,13,5,9,10,35
2.514622,2.780157,100,13,5,10,11,39
4.125616,2.725621,100,13,5,11,12,43
4.978301,-0.369649,100,13,5,14,15,47
4.242344,-0.351797,100,13,5,15,16,51
2.218525,-0.472643,100,14,6,1,2,55
2.045428,-0.381336,100,14,6,2,3,59
2.457865,-0.41542,100,14,6,3,4,63
3.475554,-0.432184,100,14,6,4,5,67
3.893918,2.717013,100,14,6,7,8,71
2.383391,2.8058,100,14,6,8,9,75
2.224284,2.71104,100,14,6,9,10,79
2.137581,2.756104,100,14,6,10,11,83
2.779211,2.702686,100,14,6,11,12,87
4.585256,2.699659,100,14,6,12,13,91
6.564353,-0.366243,100,14,6,15,16,95
3.196143,-0.486458,100,15,7,1,2,99
2.37336,-0.374471,100,15,7,2,3,103
