BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
2.740803,-0.387616,100,9,1,11,12,154
2.423206,-0.357251,100,9,1,12,13,158
2.506669,-0.398189,100,9,1,13,14,162
2.88348,-0.375554,100,9,1,14,15,166
4.274887,-0.38529,100,9,1,15,16,170
4.039971,2.749819,100,10,2,3,4,174
2.457131,2.612989,100,10,2,4,5,178
2.408619,2.708075,100,10,2,5,6,182
2.364634,2.728388,100,10,2,6,7,186
2.642003,2.722115,100,10,2,7,8,190
3.855573,2.753571,100,10,2,8,9,194
4.224685,-0.395388,100,10,2,11,12,198
2.750079,-0.353968,100,10,2,12,13,202
2.556276,-0.3814,100,10,2,13,14,206
2.474508,-0.340745,100,10,2,14,15,210
2.842029,-0.357806,100,10,2,15,16,214
4.219299,-0.417106,100,11,3,1,2,218
3.797531,2.645112,100,11,3,4,5,222
2.779488,2.702719,100,11,3,5,6,226
2.409092,2.707808,100,11,3,6,7,230
2.408852,2.707776,100,11,3,7,8,234
2.699139,2.772415,100,11,3,8,9,238
4.048578,2.772514,100,11,3,9,10,242
4.132387,-0.39367,100,11,3,12,13,246
2.833059,-0.390375,100,11,3,13,14,250
2.474588,-0.340844,100,11,3,14,15,254
2.556358,-0.3815,100,11,3,15,16,2
2.826257,-0.422884,100,12,4,1,2,6
4.082162,-0.403916,100,12,4,2,3,10
4.402319,2.722151,100,12,4,5,6,14
2.78301,2.736168,100,12,4,6,7,18
2.456886,2.726044,100,12,4,7,8,22
2.321506,2.74933,100,12,4,8,9,26
2.61812,2.811397,100,12,4,9,10,30
3.888424,2.645663,100,12,4,10,11,34
4.217754,-0.417335,100,12,4,13,14,38
2.709785,-0.335026,100,12,4,14,15,42
2.514622,-0.361435,100,12,4,15,16,46
2.598493,-0.400885,100,13,5,1,2,50
2.832594,-0.390209,100,13,5,2,3,54
4.477975,-0.347606,100,13,5,3,4,58
4.121738,2.703327,100,13,5,6,7,62
2.734092,2.720403,100,13,5,7,8,66
2.321431,2.74943,100,13,5,8,9,70
2.290855,2.811397,100,13,5,9,10,74
2.64174,2.616917,100,13,5,10,11,78
3.905301,2.764452,100,13,5,11,12,82
4.058613,-0.346323,100,13,5,14,15,86
2.80151,-0.339541,100,13,5,15,16,90
2.542973,-0.418406,100,14,6,1,2,94
2.464096,-0.377999,100,14,6,2,3,98
2.842595,-0.357741,100,14,6,3,4,102
3.796024,-0.472128,100,14,6,4,5,106
3.985628,2.715844,100,14,6,7,8,110
2.556695,2.760025,100,14,6,8,9,114
2.291231,2.81123,100,14,6,9,10,118
2.321812,2.589603,100,14,6,10,11,122
2.549644,2.723924,100,14,6,11,12,126
3.805793,2.742473,100,14,6,12,13,130
4.071797,-0.323832,100,14,6,15,16,134
2.827947,-0.422691,100,15,7,1,2,138
2.515042,-0.361271,100,15,7,2,3,142
2.515536,-0.361538,100,15,7,3,4,146
2.639283,-0.489538,100,15,7,4,5,150
4.083778,-0.404119,100,15,7,5,6,154
3.844826,2.705594,100,15,7,8,9,158
2.607335,2.776432,100,15,7,9,10,162
2.3222,2.589767,100,15,7,10,11,166
2.272756,2.730745,100,15,7,11,12,170
2.599186,2.740904,100,15,7,12,13,174
4.034536,2.726905,100,15,7,13,14,178
4.225106,-0.395356,100,16,8,1,2,182
2.740891,-0.387716,100,16,8,2,3,186
2.566569,-0.345436,100,16,8,3,4,190
2.361395,-0.452522,100,16,8,4,5,194
2.791342,-0.372359,100,16,8,5,6,198
4.126305,-0.415808,100,16,8,6,7,202
4.040243,2.749951,100,16,8,9,10,206
2.556193,2.578972,100,16,8,10,11,210
2.268755,2.68997,100,16,8,11,12,214
2.364946,2.728321,100,16,8,12,13,218
2.731589,2.686512,100,16,8,13,14,222
4.033602,2.726941,100,16,8,14,15,226
4.091936,-0.381471,100,1,9,2,3,230
2.855295,-0.325547,100,1,9,3,4,234
2.362102,-0.452425,100,1,9,4,5,238
2.515956,-0.361374,100,1,9,5,6,242
2.884528,-0.375657,100,1,9,6,7,246
4.220276,-0.417141,100,1,9,7,8,250
3.80731,2.596521,100,1,9,10,11,254
2.550661,2.724053,100,1,9,11,12,2
2.317267,2.709441,100,1,9,12,13,6
2.409735,2.708005,100,1,9,13,14,10
2.692262,2.738319,100,1,9,14,15,14
3.949532,2.75163,100,1,9,15,16,18
4.244732,-0.351835,100,2,10,3,4,22
2.685969,-0.47223,100,2,10,4,5,26
2.516038,-0.361473,100,2,10,5,6,30
2.516038,-0.361473,100,2,10,6,7,34
2.827939,-0.423022,100,2,10,7,8,38
3.94249,-0.413307,100,2,10,8,9,42
3.938138,2.704809,100,2,10,11,12,46
2.599529,2.740837,100,2,10,12,13,50
2.409495,2.707972,100,2,10,13,14,54
2.316961,2.709508,100,2,10,14,15,58
2.64936,2.757025,100,2,10,15,16,62
4.084185,2.737506,100,3,11,1,2,66
3.845592,-0.435934,100,3,11,4,5,70
2.884435,-0.375557,100,3,11,5,6,74
2.557377,-0.381371,100,3,11,6,7,78
2.557377,-0.381371,100,3,11,7,8,82
2.792266,-0.372362,100,3,11,8,9,86
4.377403,-0.366046,100,3,11,9,10,90
3.798288,2.693947,100,3,11,12,13,94
2.687478,2.703931,100,3,11,13,14,98
2.273283,2.73071,100,3,11,14,15,102
2.365571,2.728186,100,3,11,15,16,106
2.779854,2.702651,100,4,12,1,2,110
3.991528,2.738953,100,4,12,2,3,114
4.510446,-0.379776,100,4,12,5,6,118
2.934792,-0.361538,100,4,12,6,7,122
2.55695,-0.381535,100,4,12,7,8,126
2.423526,-0.357318,100,4,12,8,9,130
2.842687,-0.357841,100,4,12,9,10,134
4.028156,-0.483589,100,4,12,10,11,138
4.028156,2.658004,100,4,12,13,14,142
2.594318,2.705196,100,4,12,14,15,146
2.365258,2.728253,100,4,12,15,16,150
2.454698,2.688428,100,5,13,1,2,154
2.779854,2.702651,100,5,13,2,3,158
4.244446,2.789626,100,5,13,3,4,162
4.19256,-0.361538,100,5,13,6,7,166
2.833716,-0.390411,100,5,13,7,8,170
2.423526,-0.357318,100,5,13,8,9,174
2.475081,-0.34078,100,5,13,9,10,178
2.686856,-0.437626,100,5,13,10,11,182
4.126982,-0.415975,100,5,13,11,12,186
3.890099,2.693302,100,5,13,14,15,190
2.59927,2.740805,100,5,13,15,16,194
2.454453,2.688395,100,6,14,1,2,198
2.40965,2.707773,100,6,14,2,3,202
2.711041,2.806496,100,6,14,3,4,206
3.705333,2.694524,100,6,14,4,5,210
4.133622,-0.393573,100,6,14,7,8,214
2.710953,-0.334997,100,6,14,8,9,218
2.475328,-0.340748,100,6,14,9,10,222
2.454453,-0.453197,100,6,14,10,11,226
2.784299,-0.405495,100,6,14,11,12,230
4.030686,-0.437594,100,6,14,12,13,234
3.899683,2.740869,100,6,14,15,16,238
2.724617,2.685575,100,7,15,1,2,242
2.355685,2.688397,100,7,15,2,3,246
2.325229,2.788057,100,7,15,3,4,250
2.449161,2.649856,100,7,15,4,5,254
3.943404,2.72825,100,7,15,5,6,2
3.950319,-0.389898,100,7,15,8,9,6
2.803737,-0.339614,100,7,15,9,10,10
2.410449,-0.433823,100,7,15,10,11,14
2.458594,-0.415654,100,7,15,11,12,18
2.700485,-0.369017,100,7,15,12,13,22
4.171862,-0.427715,100,7,15,13,14,26
4.064445,2.691582,100,8,16,1,2,30
2.724442,2.651879,100,8,16,2,3,34
2.330169,2.788633,100,8,16,3,4,38
2.17713,2.648321,100,8,16,4,5,42
2.643491,2.722078,100,8,16,5,6,46
4.084856,2.737339,100,8,16,6,7,50
4.245006,-0.352034,100,8,16,9,10,54
2.779854,-0.438941,100,8,16,10,11,58
2.50725,-0.398224,100,8,16,11,12,62
2.423767,-0.357286,100,8,16,12,13,66
2.827939,-0.423022,100,8,16,13,14,70
4.171728,-0.427616,100,8,16,14,15,74
4.028286,2.680891,100,9,1,2,3,78
2.658609,2.791561,100,9,1,3,4,82
2.224062,2.627723,100,9,1,4,5,86
2.409092,2.707808,100,9,1,5,6,90
2.827003,2.718574,100,9,1,6,7,94
4.083371,2.737442,100,9,1,7,8,98
4.027885,-0.460734,100,9,1,10,11,102
2.791432,-0.372459,100,9,1,11,12,106
2.423206,-0.357251,100,9,1,12,13,110
2.506669,-0.398189,100,9,1,13,14,114
2.827284,-0.422987,100,9,1,14,15,118
4.317285,-0.396901,100,9,1,15,16,122
3.997727,2.762388,100,10,2,3,4,126
2.501204,2.632512,100,10,2,4,5,130
2.361008,2.689237,100,10,2,5,6,134
2.406917,2.669532,100,10,2,6,7,138
2.686234,2.704002,100,10,2,7,8,142
3.76321,2.755738,100,10,2,8,9,146
4.224685,-0.395388,100,10,2,11,12,150
2.710143,-0.335094,100,10,2,12,13,154
2.549562,-0.417569,100,10,2,13,14,158
2.549562,-0.417569,100,10,2,14,15,162
2.925242,-0.392861,100,10,2,15,16,166
4.171177,-0.427548,100,11,3,1,2,170
3.752676,2.632477,100,11,3,4,5,174
2.777945,2.669398,100,11,3,5,6,178
2.457534,2.725909,100,11,3,6,7,182
2.408852,2.707776,100,11,3,7,8,186
2.566479,2.795925,100,11,3,8,9,190
4.099724,2.782484,100,11,3,9,10,194
4.082964,-0.404183,100,11,3,12,13,198
2.833059,-0.390375,100,11,3,13,14,202
2.514954,-0.361503,100,11,3,14,15,206
2.556358,-0.3815,100,11,3,15,16,210
2.782732,-0.405457,100,12,4,1,2,214
4.082162,-0.403916,100,12,4,2,3,218
4.398864,2.701168,100,12,4,5,6,222
2.734181,2.720304,100,12,4,6,7,226
2.408457,2.707943,100,12,4,7,8,230
2.371635,2.767327,100,12,4,8,9,234
2.749531,2.78756,100,12,4,9,10,238
3.887447,2.669368,100,12,4,10,11,242
4.13143,-0.393635,100,12,4,13,14,246
2.841837,-0.357938,100,12,4,14,15,250
2.514371,-0.361468,100,12,4,15,16,254
2.506089,-0.398153,100,13,5,1,2,2
2.968044,-0.409542,100,13,5,2,3,6
4.426048,-0.356717,100,13,5,3,4,10
3.936314,2.704879,100,13,5,6,7,14
2.638409,2.687142,100,13,5,7,8,18
2.27976,2.771321,100,13,5,8,9,22
2.408457,2.707943,100,13,5,9,10,26
2.591806,2.6695,100,13,5,10,11,30
3.989949,2.739155,100,13,5,11,12,34
4.089634,-0.381433,100,13,5,14,15,38
2.841745,-0.357838,100,13,5,15,16,42
2.500856,-0.39883,100,14,6,1,2,46
2.598927,-0.40072,100,14,6,2,3,50
2.894154,-0.343672,100,14,6,3,4,54
3.842978,-0.460048,100,14,6,4,5,58
3.981324,2.669365,100,14,6,7,8,62
2.549981,2.723857,100,14,6,8,9,66
2.408852,2.707776,100,14,6,9,10,70
2.221841,2.669433,100,14,6,10,11,74
2.642088,2.722016,100,14,6,11,12,78
3.898128,2.74074,100,14,6,12,13,82
4.099591,-0.359009,100,14,6,15,16,86
2.784396,-0.405263,100,15,7,1,2,90
2.506588,-0.398089,100,15,7,2,3,94
2.515536,-0.361538,100,15,7,3,4,98
2.592323,-0.472028,100,15,7,4,5,102
4.127116,-0.416074,100,15,7,5,6,106
3.937353,2.704745,100,15,7,8,9,110
2.740987,2.754108,100,15,7,9,10,114
2.222212,2.669597,100,15,7,10,11,118
2.361554,2.689202,100,15,7,11,12,122
2.594234,2.705296,100,15,7,12,13,126
3.991271,2.739152,100,15,7,13,14,130
4.132798,-0.393637,100,16,8,1,2,134
2.783556,-0.405691,100,16,8,2,3,138
2.566313,-0.345468,100,16,8,3,4,142
2.314723,-0.472227,100,16,8,4,5,146
2.88348,-0.375554,100,16,8,5,6,150
4.170346,-0.427613,100,16,8,6,7,154
4.089909,2.760292,100,16,8,9,10,158
2.54637,2.651485,100,16,8,10,11,162
2.361084,2.689138,100,16,8,11,12,166
2.316425,2.709543,100,16,8,12,13,170
2.686234,2.704002,100,16,8,13,14,174
4.034004,2.726973,100,16,8,14,15,178
4.084461,-0.403954,100,1,9,2,3,182
2.843254,-0.357776,100,1,9,3,4,186
2.362102,-0.491636,100,1,9,4,5,190
2.599788,-0.400723,100,1,9,5,6,194
2.965083,-0.440791,100,1,9,6,7,198
4.220276,-0.417141,100,1,9,7,8,202
3.801674,2.62082,100,1,9,10,11,206
2.687478,2.703931,100,1,9,11,12,210
2.317267,2.709441,100,1,9,12,13,214
2.362178,2.689068,100,1,9,13,14,218
2.685882,2.669462,100,1,9,14,15,222
4.134168,2.747952,100,1,9,15,16,226
4.205051,-0.339547,100,2,10,3,4,230
2.640328,-0.454656,100,2,10,4,5,234
2.599872,-0.400823,100,2,10,5,6,238
2.599613,-0.400855,100,2,10,6,7,242
2.827939,-0.423022,100,2,10,7,8,246
3.94901,-0.389895,100,2,10,8,9,250
4.075777,2.692153,100,2,10,11,12,254
2.594576,2.705229,100,2,10,12,13,2
2.407714,2.66953,100,2,10,13,14,6
2.407954,2.669562,100,2,10,14,15,10
2.735447,2.720234,100,2,10,15,16,14
4.084185,2.737506,100,3,11,1,2,18
3.845592,-0.435934,100,3,11,4,5,22
2.926503,-0.392832,100,3,11,5,6,26
2.649624,-0.384535,100,3,11,6,7,30
2.550661,-0.417539,100,3,11,7,8,34
2.741895,-0.387487,100,3,11,8,9,38
4.184046,-0.383375,100,3,11,9,10,42
3.893792,2.717113,100,3,11,12,13,46
2.732495,2.686509,100,3,11,13,14,50
2.362102,2.649957,100,3,11,14,15,54
2.37281,2.767157,100,3,11,15,16,58
2.687297,2.703799,100,4,12,1,2,62
3.899157,2.740605,100,4,12,2,3,66
4.55255,-0.390843,100,4,12,5,6,70
2.934792,-0.361538,100,4,12,6,7,74
2.6427,-0.419612,100,4,12,7,8,78
2.423526,-0.357318,100,4,12,8,9,82
2.79171,-0.372427,100,4,12,9,10,86
3.845209,-0.435966,100,4,12,10,11,90
4.028156,2.680991,100,4,12,13,14,94
2.686856,2.635028,100,4,12,14,15,98
2.322275,2.749327,100,4,12,15,16,102
2.409735,2.708005,100,5,13,1,2,106
2.69208,2.738187,100,5,13,2,3,110
4.244446,2.789626,100,5,13,3,4,114
4.183899,-0.383606,100,5,13,6,7,118
2.876511,-0.407768,100,5,13,7,8,122
2.475161,-0.34088,100,5,13,8,9,126
2.475161,-0.34088,100,5,13,9,10,130
2.59927,-0.400788,100,5,13,10,11,134
4.034536,-0.414687,100,5,13,11,12,138
3.981592,2.669497,100,5,13,14,15,142
2.59927,2.740805,100,5,13,15,16,146
2.361866,2.689135,100,6,14,1,2,150
2.322657,2.74916,100,6,14,2,3,154
2.672008,2.826032,100,6,14,3,4,158
3.705453,2.694425,100,6,14,4,5,162
4.176448,-0.405495,100,6,14,7,8,166
2.699859,-0.368981,100,6,14,8,9,170
2.475328,-0.340748,100,6,14,9,10,174
2.322507,-0.392233,100,6,14,10,11,178
2.691907,-0.403207,100,6,14,11,12,182
3.899683,-0.400723,100,6,14,12,13,186
3.938138,2.704809,100,6,14,15,16,190
2.632284,2.68617,100,7,15,1,2,194
2.310898,2.70877,100,7,15,2,3,198
2.285536,2.810426,100,7,15,3,4,202
2.449971,2.649853,100,7,15,4,5,206
3.950319,2.751694,100,7,15,5,6,210
4.000635,-0.379409,100,7,15,8,9,214
2.793004,-0.372497,100,7,15,9,10,218
2.373437,-0.374571,100,7,15,10,11,222
2.410131,-0.433755,100,7,15,11,12,226
2.692617,-0.403341,100,7,15,12,13,230
4.172278,-0.427683,100,7,15,13,14,234
4.064445,2.691582,100,8,16,1,2,238
2.587188,2.704526,100,8,16,2,3,242
2.290546,2.811133,100,8,16,3,4,246
2.224878,2.627952,100,8,16,4,5,250
2.643227,2.722045,100,8,16,5,6,254
3.949659,2.75153,100,8,16,6,7,2
4.193531,-0.361573,100,8,16,9,10,6
2.649795,-0.384735,100,8,16,10,11,10
2.458024,-0.415619,100,8,16,11,12,14
2.423767,-0.357286,100,8,16,12,13,18
2.872322,-0.439916,100,8,16,13,14,22
4.078932,-0.426739,100,8,16,14,15,26
3.935694,2.681162,100,9,1,2,3,30
2.607328,2.776101,100,9,1,3,4,34
2.272676,2.608217,100,9,1,4,5,38
2.361472,2.688971,100,9,1,5,6,42
2.734541,2.720236,100,9,1,6,7,46
4.126571,2.725586,100,9,1,7,8,50
3.849406,-0.412059,100,9,1,10,11,54
2.740803,-0.387616,100,9,1,11,12,58
2.422965,-0.357283,100,9,1,12,13,62
2.642088,-0.419577,100,9,1,13,14,66
2.833342,-0.390343,100,9,1,14,15,70
4.175616,-0.405559,100,9,1,15,16,74
3.990218,2.739287,100,10,2,3,4,78
2.501124,2.632612,100,10,2,4,5,82
2.361008,2.689237,100,10,2,5,6,86
2.457131,2.726076,100,10,2,6,7,90
2.777212,2.669532,100,10,2,7,8,94
3.855449,2.753671,100,10,2,8,9,98
4.182378,-0.383504,100,10,2,11,12,102
2.750079,-0.353968,100,10,2,12,13,106
2.642003,-0.419477,100,10,2,13,14,110
2.556276,-0.3814,100,10,2,14,15,114
2.875752,-0.407633,100,10,2,15,16,118
4.219719,-0.417073,100,11,3,1,2,122
3.752676,2.632477,100,11,3,4,5,126
2.732038,2.686345,100,11,3,5,6,130
2.454043,2.688231,100,11,3,6,7,134
2.499901,2.669365,100,11,3,7,8,138
2.566396,2.796025,100,11,3,8,9,142
4.12616,2.725554,100,11,3,9,10,146
3.967448,-0.343563,100,11,3,12,13,150
2.875845,-0.407733,100,11,3,13,14,154
2.549644,-0.417668,100,11,3,14,15,158
2.556358,-0.3815,100,11,3,15,16,162
2.826538,-0.422852,100,12,4,1,2,166
4.131708,-0.393503,100,12,4,2,3,170
4.304359,2.680352,100,12,4,5,6,174
2.869407,2.6696,100,12,4,6,7,178
2.499242,2.6695,100,12,4,7,8,182
2.238837,2.793855,100,12,4,8,9,186
2.733908,2.720272,100,12,4,9,10,190
3.804912,2.742508,100,12,4,10,11,194
4.181961,-0.383536,100,12,4,13,14,198
2.832686,-0.390308,100,12,4,14,15,202
2.555849,-0.381565,100,12,4,15,16,206
2.593459,-0.436393,100,13,5,1,2,210
2.882812,-0.375519,100,13,5,2,3,214
4.466992,-0.368201,100,13,5,3,4,218
3.981221,2.692851,100,13,5,6,7,222
2.730957,2.652652,100,13,5,7,8,226
2.229249,2.752641,100,13,5,8,9,230
2.364475,2.728256,100,13,5,9,10,234
2.549308,2.723992,100,13,5,10,11,238
3.989949,2.739155,100,13,5,11,12,242
4.131842,-0.393602,100,13,5,14,15,246
2.832686,-0.390308,100,13,5,15,16,250
2.544826,-0.41828,100,14,6,1,2,254
2.464342,-0.377967,100,14,6,2,3,2
2.894154,-0.343672,100,14,6,3,4,6
3.842596,-0.46008,100,14,6,4,5,10
4.073782,2.669465,100,14,6,7,8,14
2.549898,2.723957,100,14,6,8,9,18
2.321887,2.749163,100,14,6,9,10,22
2.268602,2.689838,100,14,6,10,11,26
2.642088,2.722016,100,14,6,11,12,30
3.898128,2.74074,100,14,6,12,13,34
4.182378,-0.383504,100,14,6,15,16,38
2.827665,-0.422723,100,15,7,1,2,42
2.464421,-0.378066,100,15,7,2,3,46
2.474914,-0.340912,100,15,7,3,4,50
2.546452,-0.490208,100,15,7,4,5,54
