53.235726,0.016264,1,1,9,2,3,198,1
33.723038,0.010074,1,1,9,3,4,203,1
25.903743,0.002418,1,1,9,4,5,208,1
28.540696,0.00284,1,1,9,5,6,213,1
34.578043,-0.001129,1,1,9,6,7,218,1
6.196514,-0.32977,1,1,9,7,8,223,1
51.985031,3.13346,1,1,9,10,11,228,1
34.048685,3.13432,1,1,9,11,12,233,1
27.90331,3.131533,1,1,9,12,13,238,1
28.729108,-3.137729,1,1,9,13,14,243,1
33.314621,-3.131337,1,1,9,14,15,248,1
21.824985,0.097461,1,1,9,15,16,253,1
54.740002,0.014827,1,2,10,3,4,2,1
30.802931,0.00935,1,2,10,4,5,7,1
28.603404,0.008888,1,2,10,5,6,12,1
28.771842,0.005315,1,2,10,6,7,17,1
33.839968,-0.001633,1,2,10,7,8,22,1
51.985705,-0.007733,1,2,10,8,9,27,1
56.739815,3.127838,1,2,10,11,12,32,1
33.437204,3.130727,1,2,10,12,13,37,1
28.688484,3.13575,1,2,10,13,14,42,1
27.79722,-3.135654,1,2,10,14,15,47,1
27.888645,-3.132826,1,2,10,15,16,52,1
53.305469,-3.132739,1,2,10,16,1,57,1
54.835625,-3.129557,1,3,11,1,2,62,1
50.401849,0.013555,1,3,11,4,5,67,1
34.620957,0.01305,1,3,11,5,6,72,1
29.001188,0.010473,1,3,11,6,7,77,1
28.560875,0.001678,1,3,11,7,8,82,1
32.503912,-0.00547,1,3,11,8,9,87,1
57.040071,-0.011182,1,3,11,9,10,92,1
52.914637,3.132522,1,3,11,12,13,97,1
33.781209,3.13359,1,3,11,13,14,102,1
27.60916,3.140392,1,3,11,14,15,107,1
27.926591,-3.141068,1,3,11,15,16,112,1
32.880428,-3.139572,1,3,11,16,1,117,1
33.605325,-3.134938,1,4,12,1,2,122,1
53.299598,-3.130332,1,4,12,2,3,127,1
58.477678,0.017396,1,4,12,5,6,132,1
34.945555,0.015019,1,4,12,6,7,137,1
28.43989,0.012021,1,4,12,7,8,142,1
27.162745,-0.001695,1,4,12,8,9,147,1
34.396404,-0.004794,1,4,12,9,10,152,1
52.701875,-0.004393,1,4,12,10,11,157,1
55.333947,3.131538,1,4,12,13,14,162,1
32.937643,3.135229,1,4,12,14,15,167,1
27.980281,3.136561,1,4,12,15,16,172,1
27.524625,3.13828,1,4,12,16,1,177,1
28.880469,-3.140685,1,5,13,1,2,182,1
34.241842,-3.13664,1,5,13,2,3,187,1
58.564765,-3.127944,1,5,13,3,4,192,1
54.041016,0.017563,1,5,13,6,7,197,1
33.060153,0.013842,1,5,13,7,8,202,1
26.901679,0.003823,1,5,13,8,9,207,1
28.648213,0.000839,1,5,13,9,10,212,1
32.291419,-0.00222,1,5,13,10,11,217,1
55.126936,-0.008963,1,5,13,11,12,222,1
53.519641,3.133067,1,5,13,14,15,227,1
26.334643,1.036826,1,5,13,15,16,232,1
28.041496,3.132746,1,5,13,16,1,237,1
28.810766,3.137619,1,6,14,1,2,242,1
28.541071,3.132706,1,6,14,2,3,247,1
34.878136,-3.133838,1,6,14,3,4,252,1
49.792228,-3.129601,1,6,14,4,5,1,1
4.103694,0.143768,1,6,14,7,8,6,1
32.01811,0.006866,1,6,14,8,9,11,1
28.630988,0.010144,1,6,14,9,10,16,1
27.020946,0.001008,1,6,14,10,11,21,1
33.648545,-0.006821,1,6,14,11,12,26,1
52.868357,-0.010355,1,6,14,12,13,31,1
17.196643,0.035917,1,6,14,15,16,36,1
33.413067,3.129929,1,6,14,16,1,41,1
34.062466,3.133732,1,7,15,1,2,46,1
28.040623,3.135885,1,7,15,2,3,51,1
28.804096,-3.139645,1,7,15,3,4,56,1
30.478785,-3.135639,1,7,15,4,5,61,1
53.666489,-3.13285,1,7,15,5,6,66,1
52.362853,0.011913,1,7,15,8,9,71,1
34.451999,0.014168,1,7,15,9,10,76,1
27.225335,0.00833,1,7,15,10,11,81,1
28.421574,-0.001074,1,7,15,11,12,86,1
33.247855,-0.005759,1,7,15,12,13,91,1
55.459774,-0.008365,1,7,15,13,14,96,1
53.986567,3.130579,1,7,15,16,1,101,1
55.201577,3.132679,1,8,16,1,2,106,1
32.997442,3.132866,1,8,16,2,3,111,1
28.444986,3.138703,1,8,16,3,4,116,1
25.505754,-3.140522,1,8,16,4,5,121,1
33.549483,-3.138734,1,8,16,5,6,126,1
54.809497,-3.131252,1,8,16,6,7,131,1
57.039092,0.017834,1,8,16,9,10,136,1
32.692766,0.01417,1,8,16,10,11,141,1
28.573496,0.004674,1,8,16,11,12,146,1
27.928349,0.000316,1,8,16,12,13,151,1
33.926591,-0.006188,1,8,16,13,14,156,1
54.012078,-0.007214,1,8,16,14,15,161,1
53.03268,3.131501,1,9,1,2,3,166,1
33.707101,3.133818,1,9,1,3,4,171,1
25.629717,3.137548,1,9,1,4,5,176,1
28.488112,3.138953,1,9,1,5,6,181,1
34.442768,-3.137602,1,9,1,6,7,186,1
1.885512,0.418821,1,9,1,7,8,191,1
52.540155,0.018923,1,9,1,10,11,196,1
34.077146,0.008459,1,9,1,11,12,201,1
27.906189,0.006071,1,9,1,12,13,206,1
28.392123,-0.00237,1,9,1,13,14,211,1
33.102774,-0.005302,1,9,1,14,15,216,1
15.055726,3.059601,1,9,1,15,16,221,1
54.406977,3.132409,1,10,2,3,4,226,1
30.570018,3.133735,1,10,2,4,5,231,1
28.57744,3.133644,1,10,2,5,6,236,1
28.618458,3.140162,1,10,2,6,7,241,1
34.177624,-3.136817,1,10,2,7,8,246,1
52.46944,-3.127158,1,10,2,8,9,251,1
57.351726,0.011542,1,10,2,11,12,0,1
33.759545,0.01078,1,10,2,12,13,5,1
28.622224,0.002701,1,10,2,13,14,10,1
27.804348,-0.000456,1,10,2,14,15,15,1
28.171624,-0.003277,1,10,2,15,16,20,1
52.682092,-0.005301,1,10,2,16,1,25,1
54.170702,-0.008014,1,11,3,1,2,30,1
49.609991,3.132533,1,11,3,4,5,35,1
34.420573,3.131561,1,11,3,5,6,40,1
28.83373,3.133853,1,11,3,6,7,45,1
28.786807,3.13897,1,11,3,7,8,50,1
32.788998,-3.133329,1,11,3,8,9,55,1
57.835953,-3.135151,1,11,3,9,10,60,1
53.615139,0.01511,1,11,3,12,13,65,1
34.086254,0.009766,1,11,3,13,14,70,1
27.812774,0.004409,1,11,3,14,15,75,1
27.816348,0.00378,1,11,3,15,16,80,1
32.81611,-0.001275,1,11,3,16,1,85,1
33.479409,-0.004903,1,12,4,1,2,90,1
52.59743,-0.005318,1,12,4,2,3,95,1
57.606769,3.131611,1,12,4,5,6,100,1
34.672004,3.132121,1,12,4,6,7,105,1
28.783229,3.135629,1,12,4,7,8,110,1
27.342051,-3.136908,1,12,4,8,9,115,1
34.746245,-3.140634,1,12,4,9,10,120,1
53.627188,-3.135836,1,12,4,10,11,125,1
55.894275,0.013989,1,12,4,13,14,130,1
33.288287,0.009895,1,12,4,14,15,135,1
27.820522,0.006821,1,12,4,15,16,140,1
27.681608,0.004108,1,12,4,16,1,145,1
28.905538,0.000161,1,13,5,1,2,150,1
33.995294,-0.001434,1,13,5,2,3,155,1
57.66167,-0.006724,1,13,5,3,4,160,1
53.398212,3.131935,1,13,5,6,7,165,1
33.16268,3.130498,1,13,5,7,8,170,1
26.755234,-3.140567,1,13,5,8,9,175,1
28.655801,3.137627,1,13,5,9,10,180,1
32.434578,-3.133191,1,13,5,10,11,185,1
55.674919,-3.131096,1,13,5,11,12,190,1
54.087142,0.014315,1,13,5,14,15,195,1
18.963088,-0.014812,1,13,5,15,16,200,1
28.116819,0.010492,1,13,5,16,1,205,1
28.815761,0.005456,1,14,6,1,2,210,1
28.256942,0.002077,1,14,6,2,3,215,1
34.517803,-0.004916,1,14,6,3,4,220,1
49.623857,-0.007882,1,14,6,4,5,225,1
3.204457,1.102876,1,14,6,7,8,230,1
31.682916,3.137336,1,14,6,8,9,235,1
28.405177,3.133196,1,14,6,9,10,240,1
26.847052,-3.139755,1,14,6,10,11,245,1
33.692059,-3.136582,1,14,6,11,12,250,1
53.359339,-3.132269,1,14,6,12,13,255,1
17.720866,-3.03122,1,14,6,15,16,4,1
33.590507,0.014419,1,14,6,16,1,9,1
34.15319,0.011057,1,15,7,1,2,14,1
28.005705,0.008295,1,15,7,2,3,19,1
28.54055,-0.000896,1,15,7,3,4,24,1
30.439227,-0.005521,1,15,7,4,5,29,1
53.337606,-0.006886,1,15,7,5,6,34,1
51.832341,3.134054,1,15,7,8,9,39,1
34.072084,3.128741,1,15,7,9,10,44,1
26.963724,3.138268,1,15,7,10,11,49,1
28.350966,3.14034,1,15,7,11,12,54,1
33.20613,3.136349,1,15,7,12,13,59,1
56.036544,-3.130847,1,15,7,13,14,64,1
54.54571,0.017547,1,15,7,16,1,69,1
55.824293,0.015791,1,16,8,1,2,74,1
33.32891,0.012931,1,16,8,2,3,79,1
28.493417,0.004422,1,16,8,3,4,84,1
25.683649,-0.000532,1,16,8,4,5,89,1
33.321774,-0.00379,1,16,8,5,6,94,1
54.335848,-0.005629,1,16,8,6,7,99,1
56.251921,3.129957,1,16,8,9,10,104,1
32.364447,3.135411,1,16,8,10,11,109,1
28.515778,3.136295,1,16,8,11,12,114,1
27.822904,-3.135865,1,16,8,12,13,119,1
34.266254,-3.134856,1,16,8,13,14,124,1
54.389261,-3.128289,1,16,8,14,15,129,1
