BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER,FREQUENCY KHZ
1.423455,-0.644853,200,1,9,7,8,187,200
1.567815,2.240931,200,1,9,10,11,190,200
1.222602,2.08433,200,1,9,11,12,193,200
1.062719,2.161101,200,1,9,12,13,196,200
1.062719,2.161101,200,1,9,13,14,199,200
1.222593,2.084475,200,1,9,14,15,202,200
1.712568,2.061618,200,1,9,15,16,205,200
1.388021,-0.355152,200,2,10,3,4,208,200
0.815068,-0.413762,200,2,10,4,5,211,200
0.89827,-0.372191,200,2,10,5,6,214,200
0.911274,-0.593616,200,2,10,6,7,217,200
0.911267,-0.59347,200,2,10,7,8,220,200
1.326815,-0.228123,200,2,10,8,9,223,200
1.719375,2.179427,200,2,10,11,12,226,200
1.14266,2.122715,200,2,10,12,13,229,200
1.114859,2.228262,200,2,10,13,14,232,200
1.067076,1.97181,200,2,10,14,15,235,200
1.15268,1.942432,200,2,10,15,16,238,200
1.630136,2.08433,200,2,10,16,1,241,200
1.719375,2.179427,200,3,11,1,2,244,200
1.314258,-0.538117,200,3,11,4,5,247,200
1.02208,-0.410286,200,3,11,5,6,250,200
0.91126,-0.593324,200,3,11,6,7,253,200
0.91126,-0.593324,200,3,11,7,8,0,200
1.108596,-0.114972,200,3,11,8,9,3,200
1.391801,-0.503398,200,3,11,9,10,6,200
1.567792,2.241223,200,3,11,12,13,9,200
1.166983,2.295714,200,3,11,13,14,12,200
1.062703,2.161393,200,3,11,14,15,15,200
1.108596,1.786122,200,3,11,15,16,18,200
1.152663,1.942724,200,3,11,16,1,21,200
1.222584,2.084621,200,4,12,1,2,24,200
1.557162,1.979744,200,4,12,2,3,27,200
1.472576,-0.331654,200,4,12,5,6,30,200
1.062703,-0.490243,200,4,12,6,7,33,200
0.91126,-0.593324,200,4,12,7,8,36,200
0.929307,-0.147219,200,4,12,8,9,39,200
0.981457,-0.33033,200,4,12,9,10,42,200
1.305287,-0.384093,200,4,12,10,11,45,200
1.54646,2.406371,200,4,12,13,14,48,200
1.222584,2.084621,200,4,12,14,15,51,200
1.108596,1.786122,200,4,12,15,16,54,200
1.152663,1.942724,200,4,12,16,1,57,200
1.153318,1.943044,200,5,13,1,2,60,200
1.131602,1.864758,200,5,13,2,3,63,200
1.752396,2.297358,200,5,13,3,4,66,200
1.495798,-0.607018,200,5,13,6,7,69,200
0.91126,-0.593324,200,5,13,7,8,72,200
1.108596,-0.114972,200,5,13,8,9,75,200
0.955382,-0.238774,200,5,13,9,10,78,200
0.840376,-0.17101,200,5,13,10,11,81,200
1.314238,-0.537826,200,5,13,11,12,84,200
1.643577,2.210398,200,5,13,14,15,87,200
1.13063,1.864423,200,5,13,15,16,90,200
1.152663,1.942724,200,5,13,16,1,93,200
1.153537,1.942177,200,6,14,1,2,96,200
1.108572,1.786559,200,6,14,2,3,99,200
1.166948,2.296297,200,6,14,3,4,102,200
1.549692,2.112952,200,6,14,4,5,105,200
1.423413,-0.64427,200,6,14,7,8,108,200
1.108749,-0.114819,200,6,14,8,9,111,200
0.929307,-0.147219,200,6,14,9,10,114,200
0.840376,-0.17101,200,6,14,10,11,117,200
0.981457,-0.33033,200,6,14,11,12,120,200
1.351125,-0.446416,200,6,14,12,13,123,200
1.557162,1.979744,200,6,14,15,16,126,200
1.152672,1.942578,200,6,14,16,1,129,200
1.222593,2.084475,200,7,15,1,2,132,200
1.108604,1.785976,200,7,15,2,3,135,200
1.114843,2.228553,200,7,15,3,4,138,200
1.187624,2.013672,200,7,15,4,5,141,200
1.630136,2.08433,200,7,15,5,6,144,200
1.414852,-0.211462,200,7,15,8,9,147,200
0.955389,-0.23892,200,7,15,9,10,150,200
0.929307,-0.147219,200,7,15,10,11,153,200
0.872182,-0.280345,200,7,15,11,12,156,200
0.981457,-0.33033,200,7,15,12,13,159,200
1.368836,-0.591194,200,7,15,13,14,162,200
1.630112,2.084621,200,7,15,16,1,165,200
1.674737,2.132097,200,8,16,1,2,168,200
1.108596,1.786122,200,8,16,2,3,171,200
1.114843,2.228553,200,8,16,3,4,174,200
1.06706,1.972102,200,8,16,4,5,177,200
1.152663,1.942724,200,8,16,5,6,180,200
1.567792,2.241223,200,8,16,6,7,183,200
1.469363,-0.468969,200,8,16,9,10,186,200
0.929307,-0.147219,200,8,16,10,11,189,200
0.929307,-0.147219,200,8,16,11,12,192,200
0.898257,-0.3719,200,8,16,12,13,195,200
1.062703,-0.490243,200,8,16,13,14,198,200
1.391801,-0.503398,200,8,16,14,15,201,200
1.529569,1.922979,200,9,1,2,3,204,200
1.313856,2.208961,200,9,1,3,4,207,200
1.06675,1.972087,200,9,1,4,5,210,200
1.130301,1.864408,200,9,1,5,6,213,200
1.313856,2.208961,200,9,1,6,7,216,200
1.794439,2.039328,200,9,1,7,8,219,200
1.356988,-0.291142,200,9,1,10,11,222,200
0.95509,-0.238498,200,9,1,11,12,225,200
0.929036,-0.147233,200,9,1,12,13,228,200
0.910988,-0.593193,200,9,1,13,14,231,200
0.814819,-0.413485,200,9,1,14,15,234,200
1.423009,-0.64443,200,9,1,15,16,237,200
1.770414,2.222154,200,10,2,3,4,240,200
1.152319,1.942855,200,10,2,4,5,243,200
1.130284,1.864699,200,10,2,5,6,246,200
1.062394,2.161378,200,10,2,6,7,249,200
1.326429,1.899258,200,10,2,7,8,252,200
1.54601,2.406357,200,10,2,8,9,255,200
1.468935,-0.468984,200,10,2,11,12,2,200
1.066741,-0.300821,200,10,2,12,13,5,200
0.910988,-0.593193,200,10,2,13,14,8,200
0.814807,-0.413194,200,10,2,14,15,11,200
0.910982,-0.593048,200,10,2,15,16,14,200
1.391375,-0.503121,200,10,2,16,1,17,200
1.391375,-0.503121,200,11,3,1,2,20,200
1.629626,2.084752,200,11,3,4,5,23,200
1.326419,1.899404,200,11,3,5,6,26,200
1.166643,2.295699,200,11,3,6,7,29,200
1.108265,1.786253,200,11,3,7,8,32,200
1.166643,2.295699,200,11,3,8,9,35,200
1.643099,2.210383,200,11,3,9,10,38,200
1.387586,-0.35473,200,11,3,12,13,41,200
1.062386,-0.490112,200,11,3,13,14,44,200
0.910988,-0.593193,200,11,3,14,15,47,200
0.814807,-0.413194,200,11,3,15,16,50,200
0.981165,-0.330199,200,11,3,16,1,53,200
0.981157,-0.330053,200,12,4,1,2,56,200
1.355661,-0.780275,200,12,4,2,3,59,200
1.794426,2.039474,200,12,4,5,6,62,200
1.313837,2.209252,200,12,4,6,7,65,200
1.108257,1.786398,200,12,4,7,8,68,200
0.98668,2.21321,200,12,4,8,9,71,200
1.222219,2.084752,200,12,4,9,10,74,200
1.567312,2.241499,200,12,4,10,11,77,200
1.422999,-0.644285,200,12,4,13,14,80,200
0.910988,-0.593193,200,12,4,14,15,83,200
0.814807,-0.413194,200,12,4,15,16,86,200
0.897982,-0.371624,200,12,4,16,1,89,200
0.981128,-0.329471,200,13,5,1,2,92,200
0.910962,-0.592611,200,13,5,2,3,95,200
1.387556,-0.354293,200,13,5,3,4,98,200
1.718837,2.179849,200,13,5,6,7,101,200
1.307366,1.831348,200,13,5,7,8,104,200
0.97082,2.335699,200,13,5,8,9,107,200
1.142294,2.123283,200,13,5,9,10,110,200
1.22221,2.084897,200,13,5,10,11,113,200
1.643099,2.210383,200,13,5,11,12,116,200
1.423009,-0.64443,200,13,5,14,15,119,200
1.021768,-0.41001,200,13,5,15,16,122,200
0.814807,-0.413194,200,13,5,16,1,125,200
0.81527,-0.412874,200,14,6,1,2,128,200
0.911645,-0.593011,200,14,6,2,3,131,200
0.929835,-0.146898,200,14,6,3,4,134,200
1.223082,-0.412866,200,14,6,4,5,137,200
1.643761,1.961838,200,14,6,7,8,140,200
1.167118,2.296304,200,14,6,8,9,143,200
1.222192,2.085188,200,14,6,9,10,146,200
1.06237,2.161815,200,14,6,10,11,149,200
1.222201,2.085043,200,14,6,11,12,152,200
1.556686,1.98002,200,14,6,12,13,155,200
1.422999,-0.644285,200,14,6,15,16,158,200
0.981143,-0.329762,200,14,6,16,1,161,200
0.98115,-0.329907,200,15,7,1,2,164,200
0.862894,-0.503121,200,15,7,2,3,167,200
0.929009,-0.146651,200,15,7,3,4,170,200
0.929009,-0.146651,200,15,7,4,5,173,200
1.222192,-0.412903,200,15,7,5,6,176,200
1.612854,2.368553,200,15,7,8,9,179,200
1.222192,2.085188,200,15,7,9,10,182,200
1.062362,2.16196,200,15,7,10,11,185,200
1.142277,2.123574,200,15,7,11,12,188,200
1.108241,1.786689,200,15,7,12,13,191,200
1.545964,2.406939,200,15,7,13,14,194,200
1.468892,-0.468402,200,15,7,16,1,197,200
1.468903,-0.468547,200,16,8,1,2,200,200
0.910975,-0.592902,200,16,8,2,3,203,200
0.919989,-0.047953,200,16,8,3,4,206,200
0.751204,-0.194234,200,16,8,4,5,209,200
0.98115,-0.329907,200,16,8,5,6,212,200
1.428219,-0.411274,200,16,8,6,7,215,200
1.718812,2.18014,200,16,8,9,10,218,200
1.268005,2.147366,200,16,8,10,11,221,200
1.222192,2.085188,200,16,8,11,12,224,200
1.108241,1.786689,200,16,8,12,13,227,200
1.166609,2.296282,200,16,8,13,14,230,200
1.679743,2.330167,200,16,8,14,15,233,200
