BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER,FREQUENCY KHZ
2.011773,-0.016758,1,11,3,16,1,134,1
1.803524,-0.007077,1,12,4,1,2,137,1
1.862561,-0.005542,1,12,4,2,3,140,1
1.980421,3.138861,1,12,4,5,6,143,1
1.241769,3.136005,1,12,4,6,7,146,1
0.915828,-3.13178,1,12,4,7,8,149,1
0.901897,-0.007438,1,12,4,8,9,152,1
1.092916,-3.126554,1,12,4,9,10,155,1
1.626506,3.129116,1,12,4,10,11,158,1
1.567539,-0.014529,1,12,4,13,14,161,1
0.946838,-0.020425,1,12,4,14,15,164,1
1.123597,-0.010524,1,12,4,15,16,167,1
1.508684,-0.016715,1,12,4,16,1,170,1
1.567237,-0.014443,1,13,5,1,2,173,1
1.418479,0.000462,1,13,5,2,3,176,1
1.806958,-0.039684,1,13,5,3,4,179,1
1.744247,3.132869,1,13,5,6,7,182,1
1.005476,3.124983,1,13,5,7,8,185,1
0.856723,-3.133959,1,13,5,8,9,188,1
0.915738,-3.13169,1,13,5,9,10,191,1
1.064552,3.128174,1,13,5,10,11,194,1
1.744036,3.132935,1,13,5,11,12,197,1
1.551901,-0.005413,1,13,5,14,15,200,1
1.182405,-0.007858,1,13,5,15,16,203,1
1.359481,-0.001346,1,13,5,16,1,206,1
1.536262,0.003798,1,14,6,1,2,209,1
1.30058,-0.003339,1,14,6,2,3,212,1
1.033782,0.013586,1,14,6,3,4,215,1
1.508431,-0.016651,1,14,6,4,5,218,1
1.713443,-3.133912,1,14,6,7,8,221,1
0.99033,-0.002439,1,14,6,8,9,224,1
0.915779,-3.13164,1,14,6,9,10,227,1
0.915828,-3.13178,1,14,6,10,11,230,1
1.064624,3.128248,1,14,6,11,12,233,1
1.744455,3.13285,1,14,6,12,13,236,1
1.68523,-0.010433,1,14,6,15,16,239,1
1.418648,0.000444,1,14,6,16,1,242,1
1.744208,-0.008748,1,15,7,1,2,245,1
1.477661,0.00206,1,15,7,2,3,248,1
1.00567,-0.016696,1,15,7,3,4,251,1
0.946745,-0.020335,1,15,7,4,5,254,1
1.536489,0.003662,1,15,7,5,6,1,1
1.53671,-3.137972,1,15,7,8,9,4,1
1.092912,-3.126459,1,15,7,9,10,7,1
0.931344,-0.005294,1,15,7,10,11,10,1
0.915828,-3.13178,1,15,7,11,12,13,1
1.123597,3.131069,1,15,7,12,13,16,1
1.862072,3.13611,1,15,7,13,14,19,1
1.891883,-0.004815,1,15,7,16,1,22,1
2.660359,-0.002446,1,16,8,1,2,25,1
1.876782,0.00256,1,16,8,2,3,28,1
1.241677,-0.00552,1,16,8,3,4,31,1
0.916027,0.009704,1,16,8,4,5,34,1
0.94677,-0.020404,1,16,8,5,6,37,1
1.626666,-0.012568,1,16,8,6,7,40,1
1.834774,3.119184,1,16,8,9,10,43,1
1.064836,3.12802,1,16,8,10,11,46,1
0.94677,3.121188,1,16,8,11,12,49,1
0.946929,3.121124,1,16,8,12,13,52,1
1.241738,3.136028,1,16,8,13,14,55,1
2.114148,3.134678,1,16,8,14,15,58,1
3.282794,-0.005283,2,1,9,2,3,216,2
1.939524,-0.020043,2,1,9,3,4,219,2
1.094257,-0.005217,2,1,9,4,5,222,2
1.177363,0.002924,2,1,9,5,6,225,2
1.094216,-0.005187,2,1,9,6,7,228,2
1.680729,0.009925,2,1,9,7,8,231,2
1.602463,3.120359,2,1,9,10,11,234,2
1.094257,3.136376,2,1,9,11,12,237,2
1.09976,3.098596,2,1,9,12,13,240,2
1.22387,3.114179,2,1,9,13,14,243,2
1.602463,3.120359,2,1,9,14,15,246,2
2.784958,3.115725,2,1,9,15,16,249,2
4.257868,-0.018342,2,2,10,3,4,252,2
1.431418,-0.007441,2,2,10,4,5,255,2
1.385456,0.018937,2,2,10,5,6,2,2
1.052811,-0.009828,2,2,10,6,7,5,2
1.135884,-0.001056,2,2,10,7,8,8,2
1.514513,-0.001056,2,2,10,8,9,11,2
1.773941,3.109363,2,2,10,11,12,14,2
1.180039,-0.014682,2,2,10,12,13,17,2
1.052819,3.131698,2,2,10,13,14,20,2
1.26556,3.118649,2,2,10,14,15,23,2
1.815355,3.112554,2,2,10,15,16,26,2
3.32952,3.125347,2,2,10,16,1,29,2
2.80529,3.116743,2,3,11,1,2,32,2
1.976144,0.003609,2,3,11,4,5,35,2
1.639023,0.007379,2,3,11,5,6,38,2
1.094184,-0.005224,2,3,11,6,7,41,2
1.006766,0.026537,2,3,11,7,8,44,2
0.881918,0.014634,2,3,11,8,9,47,2
1.809797,-0.006107,2,3,11,9,10,50,2
1.685279,3.12689,2,3,11,12,13,53,2
1.099756,3.098629,2,3,11,13,14,56,2
1.017206,3.08603,2,3,11,14,15,59,2
1.348233,3.126824,2,3,11,15,16,62,2
2.022334,3.12689,2,3,11,16,1,65,2
1.856262,3.115736,2,4,12,1,2,68,2
1.939165,3.121395,2,4,12,2,3,71,2
2.229624,-0.003156,2,4,12,5,6,74,2
1.218781,0.006564,2,4,12,6,7,77,2
1.008935,0.005897,2,4,12,7,8,80,2
0.711852,0.050816,2,4,12,8,9,83,2
1.135658,-0.001078,2,4,12,9,10,86,2
1.638902,0.007439,2,4,12,10,11,89,2
1.602132,3.120403,2,4,12,13,14,92,2
1.099703,3.098456,2,4,12,14,15,95,2
1.140955,3.104086,2,4,12,15,16,98,2
1.519283,3.113225,2,4,12,16,1,101,2
1.643354,3.123773,2,5,13,1,2,104,2
1.306489,3.1229,2,5,13,2,3,107,2
1.767924,3.132733,2,5,13,3,4,110,2
1.721739,0.012437,2,5,13,6,7,113,2
1.156151,0.00099,2,5,13,7,8,116,2
0.711752,0.050868,2,5,13,8,9,119,2
0.923293,0.018963,2,5,13,9,10,122,2
0.923354,0.018971,2,5,13,10,11,125,2
1.763341,0.014738,2,5,13,11,12,128,2
1.601913,3.120422,2,5,13,14,15,131,2
1.182234,3.109326,2,5,13,15,16,134,2
1.353774,3.096227,2,5,13,16,1,137,2
1.602013,3.120462,2,6,14,1,2,140,2
1.182225,3.109393,2,6,14,2,3,143,2
1.099529,3.098674,2,6,14,3,4,146,2
1.477792,3.109326,2,6,14,4,5,149,2
1.680382,0.009969,2,6,14,7,8,152,2
0.881788,0.014753,2,6,14,8,9,155,2
0.923347,0.019037,2,6,14,9,10,158,2
0.77782,0.001971,2,6,14,10,11,161,2
1.048373,0.029742,2,6,14,11,12,164,2
1.809423,-0.006062,2,6,14,12,13,167,2
1.690623,3.1024,2,6,14,15,16,170,2
1.395169,3.100926,2,6,14,16,1,173,2
1.814732,3.112617,2,7,15,1,2,176,2
1.348044,3.126876,2,7,15,2,3,179,2
1.011033,3.126876,2,7,15,3,4,182,2
0.928127,3.115769,2,7,15,4,5,185,2
1.726426,3.129871,2,7,15,5,6,188,2
1.555536,0.002007,2,7,15,8,9,191,2
1.135507,-0.001093,2,7,15,9,10,194,2
0.798555,0.004754,2,7,15,10,11,197,2
0.881729,0.014745,2,7,15,11,12,200,2
1.26011,0.010021,2,7,15,12,13,203,2
1.744766,0.001818,2,7,15,13,14,206,2
1.856145,3.115696,2,7,15,16,1,209,2
2.695928,3.126802,2,8,16,1,2,212,2
2.022066,3.126876,2,8,16,2,3,215,2
1.265214,3.118686,2,8,16,3,4,218,2
0.886734,3.109334,2,8,16,4,5,221,2
1.011175,3.126824,2,8,16,5,6,224,2
1.560813,3.11685,2,8,16,6,7,227,2
1.80969,-0.00618,2,8,16,9,10,230,2
0.923416,0.018978,2,8,16,10,11,233,2
0.923416,0.018978,2,8,16,11,12,236,2
1.135742,-0.001138,2,8,16,12,13,239,2
1.260379,0.00991,2,8,16,13,14,242,2
2.105203,-0.00985,2,8,16,14,15,245,2
3.28649,3.123766,2,9,1,2,3,248,2
1.941731,3.110887,2,9,1,3,4,251,2
1.099476,3.0985,2,9,1,4,5,254,2
1.052384,3.131787,2,9,1,5,6,1,2
1.135415,3.140625,2,9,1,6,7,4,2
1.731868,3.105906,2,9,1,7,8,7,2
1.576213,0.003406,2,9,1,10,11,10,2
1.010906,-0.014798,2,9,1,11,12,13,2
1.093893,-0.005253,2,9,1,12,13,16,2
1.093958,-0.005179,2,9,1,13,14,19,2
1.513886,-0.000967,2,9,1,14,15,22,2
2.778601,-0.011004,2,9,1,15,16,25,2
3.652062,-3.123717,2,10,2,3,4,28,2
1.477901,3.109267,2,10,2,4,5,31,2
1.182234,3.109326,2,10,2,5,6,34,2
1.052384,3.131787,2,10,2,6,7,37,2
1.161552,3.106736,2,10,2,7,8,40,2
1.560616,3.116769,2,10,2,8,9,43,2
1.726439,-0.011788,2,10,2,11,12,46,2
1.135507,-0.001093,2,10,2,12,13,49,2
0.969568,-0.020065,2,10,2,13,14,52,2
1.218659,0.006553,2,10,2,14,15,55,2
1.722006,0.012252,2,10,2,15,16,58,2
3.198889,-0.008308,2,10,2,16,1,61,2
2.736985,-0.012712,2,11,3,1,2,64,2
2.021648,3.12692,2,11,3,4,5,67,2
1.430747,3.134133,2,11,3,5,6,70,2
1.140728,3.104064,2,11,3,6,7,73,2
1.010831,3.126854,2,11,3,7,8,76,2
1.010824,3.12692,2,11,3,8,9,79,2
1.897176,3.118716,2,11,3,9,10,82,2
1.638461,0.007443,2,11,3,12,13,85,2
0.96486,0.022878,2,11,3,13,14,88,2
1.006502,0.026475,2,11,3,14,15,91,2
1.176894,0.00288,2,11,3,15,16,94,2
2.063139,-0.012226,2,11,3,16,1,97,2
1.808888,-0.006128,2,12,4,1,2,100,2
1.891995,-0.001056,2,12,4,2,3,103,2
2.358293,3.126839,2,12,4,5,6,106,2
1.264784,3.118716,2,12,4,6,7,109,2
0.989968,3.124199,2,12,4,7,8,112,2
0.845099,3.102238,2,12,4,8,9,115,2
1.135205,3.14047,2,12,4,9,10,118,2
1.684495,3.126839,2,12,4,10,11,121,2
1.428418,0.007077,2,12,4,13,14,124,2
1.048025,0.029705,2,12,4,14,15,127,2
0.923109,0.018942,2,12,4,15,16,130,2
1.430562,-0.007507,2,12,4,16,1,133,2
1.554853,0.002026,2,13,5,1,2,136,2
1.342874,0.01611,2,13,5,2,3,139,2
1.679588,0.009985,2,13,5,3,4,142,2
1.772631,3.109349,2,13,5,6,7,145,2
1.140362,3.10423,2,13,5,7,8,148,2
0.803739,3.094585,2,13,5,8,9,151,2
0.96911,3.121543,2,13,5,9,10,154,2
0.96911,3.121543,2,13,5,10,11,157,2
1.772559,3.109412,2,13,5,11,12,160,2
1.554927,0.001897,2,13,5,14,15,163,2
0.964596,0.022915,2,13,5,15,16,166,2
1.259691,0.009985,2,13,5,16,1,169,2
1.555071,0.001974,2,14,6,1,2,172,2
1.259802,0.009793,2,14,6,2,3,175,2
1.135197,-0.001056,2,14,6,3,4,178,2
1.388967,-0.010963,2,14,6,4,5,181,2
1.749294,3.119629,2,14,6,7,8,184,2
0.969246,3.121492,2,14,6,8,9,187,2
0.969182,3.121484,2,14,6,9,10,190,2
0.845031,3.102363,2,14,6,10,11,193,2
1.140517,3.104212,2,14,6,11,12,196,2
1.814136,3.112547,2,14,6,12,13,199,2
1.555031,0.001904,2,14,6,15,16,202,2
1.301358,0.013187,2,14,6,16,1,205,2
1.764974,0.002966,2,15,7,1,2,208,2
1.384571,0.018934,2,15,7,2,3,211,2
1.093514,-0.005157,2,15,7,3,4,214,2
0.83985,0.009992,2,15,7,4,5,217,2
1.762873,0.014709,2,15,7,5,6,220,2
1.601369,3.120452,2,15,7,8,9,223,2
1.135046,3.140522,2,15,7,9,10,226,2
0.845031,3.102363,2,15,7,10,11,229,2
0.969175,3.121551,2,15,7,11,12,232,2
1.305949,3.122989,2,15,7,12,13,235,2
1.79331,3.111011,2,15,7,13,14,238,2
1.891869,-0.001063,2,15,7,16,1,241,2
2.565765,-0.004719,2,16,8,1,2,244,2
1.975065,0.003683,2,16,8,2,3,247,2
1.259775,0.009992,2,16,8,3,4,250,2
0.77757,0.001834,2,16,8,4,5,253,2
0.964803,0.022804,2,16,8,5,6,0,2
1.555134,0.001912,2,16,8,6,7,3,2
1.89719,3.11865,2,16,8,9,10,6,2
0.969246,3.121492,2,16,8,10,11,9,2
0.96921,3.121521,2,16,8,11,12,12,2
1.140652,3.104057,2,16,8,12,13,15,2
1.347695,3.12678,2,16,8,13,14,18,2
2.151126,3.114791,2,16,8,14,15,21,2
3.325736,-0.020648,4,1,9,2,3,178,4
2.776171,-0.088339,4,1,9,3,4,181,4
1.074853,-0.002053,4,1,9,4,5,184,4
0.943161,0.009935,4,1,9,5,6,187,4
1.024843,0.028081,4,1,9,6,7,190,4
1.754923,0.017342,4,1,9,7,8,193,4
1.562036,3.104138,4,1,9,10,11,196,4
1.085318,3.101996,4,1,9,11,12,199,4
1.005042,3.079629,4,1,9,12,13,202,4
1.137198,3.07657,4,1,9,13,14,205,4
1.521819,3.09672,4,1,9,14,15,208,4
2.727908,3.11144,4,1,9,15,16,211,4
4.290119,-0.032825,4,2,10,3,4,214,4
1.419705,-0.004393,4,2,10,4,5,217,4
1.106915,0.043439,4,2,10,5,6,220,4
0.943161,0.009935,4,2,10,6,7,223,4
1.156341,0.014758,4,2,10,7,8,226,4
1.541788,0.014758,4,2,10,8,9,229,4
1.69411,3.10011,4,2,10,11,12,232,4
1.045258,3.091241,4,2,10,12,13,235,4
1.005123,3.079579,4,2,10,13,14,238,4
1.137289,3.076521,4,2,10,14,15,241,4
1.826183,3.09672,4,2,10,15,16,244,4
3.255953,3.101996,4,2,10,16,1,247,4
2.819172,3.104885,4,3,11,1,2,250,4
1.936326,-0.006297,4,3,11,4,5,253,4
1.328407,0.011299,4,3,11,5,6,0,4
1.024776,0.028066,4,3,11,6,7,3,4
1.074713,-0.002084,4,3,11,7,8,6,4
0.943024,0.009969,4,3,11,8,9,9,4
1.855346,-0.016982,4,3,11,9,10,12,4
1.521598,3.096754,4,3,11,12,13,15,4
1.004976,3.079613,4,3,11,13,14,18,4
0.912944,3.096819,4,3,11,14,15,21,4
1.26928,3.074134,4,3,11,15,16,24,4
1.957989,3.093822,4,3,11,16,1,27,4
1.865782,3.102862,4,4,12,1,2,30,4
1.814642,3.118872,4,4,12,2,3,33,4
2.067955,-0.011548,4,4,12,5,6,36,4
1.246796,-0.003369,4,4,12,6,7,39,4
1.074573,-0.002115,4,4,12,7,8,42,4
0.81148,0.025919,4,4,12,8,9,45,4
1.196857,0.022337,4,4,12,9,10,48,4
1.672887,0.006631,4,4,12,10,11,51,4
1.56163,3.104076,4,4,12,13,14,54,4
0.953097,3.108771,4,4,12,14,15,57,4
1.097026,3.065305,4,4,12,15,16,60,4
1.481233,3.089037,4,4,12,16,1,63,4
1.561504,3.104126,4,5,13,1,2,66,4
1.337932,3.122503,4,5,13,2,3,69,4
2.033588,-3.073277,4,5,13,3,4,72,4
1.804361,-0.000263,4,5,13,6,7,75,4
1.155854,0.014795,4,5,13,7,8,78,4
0.770569,0.014795,4,5,13,8,9,81,4
1.024561,0.028084,4,5,13,9,10,84,4
1.024494,0.028069,4,5,13,10,11,87,4
1.804243,-0.000279,4,5,13,11,12,90,4
1.601786,3.111174,4,5,13,14,15,93,4
1.136884,3.076574,4,5,13,15,16,96,4
1.308966,3.083681,4,5,13,16,1,99,4
1.521475,3.096804,4,6,14,1,2,102,4
1.257341,3.105921,4,6,14,2,3,105,4
1.004846,3.079582,4,6,14,3,4,108,4
1.349157,3.092533,4,6,14,4,5,111,4
1.763846,-0.005736,4,6,14,7,8,114,4
0.893498,0.045209,4,6,14,8,9,117,4
0.983763,0.01937,4,6,14,9,10,120,4
0.852463,0.0361,4,6,14,10,11,123,4
1.115241,0.006697,4,6,14,11,12,126,4
1.723296,-0.011548,4,6,14,12,13,129,4
1.653348,3.093236,4,6,14,15,16,132,4
1.389275,3.10084,4,6,14,16,1,135,4
1.785385,3.090342,4,7,15,1,2,138,4
1.389275,3.10084,4,7,15,2,3,141,4
0.953082,3.108836,4,7,15,3,4,144,4
0.872657,3.083616,4,7,15,4,5,147,4
1.48116,3.088956,4,7,15,5,6,150,4
1.591443,-0.005194,4,7,15,8,9,153,4
1.20621,-0.011499,4,7,15,9,10,156,4
0.893426,0.045258,4,7,15,10,11,159,4
0.983699,0.019354,4,7,15,11,12,162,4
1.196761,0.022387,4,7,15,12,13,165,4
1.763846,-0.005736,4,7,15,13,14,168,4
1.825561,3.096708,4,7,15,16,1,171,4
2.687219,3.107357,4,8,16,1,2,174,4
1.82568,3.096723,4,8,16,2,3,177,4
1.246978,3.13819,4,8,16,3,4,180,4
0.832835,3.06916,4,8,16,4,5,183,4
0.912899,3.096739,4,8,16,5,6,186,4
1.653481,3.093186,4,8,16,6,7,189,4
1.845311,0.004949,4,8,16,9,10,192,4
1.074643,-0.002099,4,8,16,10,11,195,4
0.983827,0.019385,4,8,16,11,12,198,4
1.074713,-0.002084,4,8,16,12,13,201,4
1.3693,0.018038,4,8,16,13,14,204,4
2.14932,-0.002164,4,8,16,14,15,207,4
3.243986,3.11447,4,9,1,2,3,210,4
2.412263,3.130078,4,9,1,3,4,213,4
1.04475,3.091263,4,9,1,4,5,216,4
0.912707,3.096757,4,9,1,5,6,219,4
1.004634,3.079601,4,9,1,6,7,222,4
1.693397,3.100147,4,9,1,7,8,225,4
1.631951,0.000907,4,9,1,10,11,228,4
1.07447,-0.002,4,9,1,11,12,231,4
1.024478,0.028134,4,9,1,12,13,234,4
1.196683,0.022371,4,9,1,13,14,237,4
1.500371,0.008753,4,9,1,14,15,240,4
2.706365,-0.000279,4,9,1,15,16,243,4
4.271247,3.087365,4,10,2,3,4,246,4
1.34909,3.092453,4,10,2,4,5,249,4
1.085106,3.101949,4,10,2,5,6,252,4
0.925195,3.053272,4,10,2,6,7,255,4
1.176911,3.086952,4,10,2,7,8,2,4
1.510232,3.123367,4,10,2,8,9,5,4
1.723184,-0.011564,4,10,2,11,12,8,4
1.074504,-0.00213,4,10,2,12,13,11,4
1.024576,0.028019,4,10,2,13,14,14,4
1.115186,0.006616,4,10,2,14,15,17,4
1.845042,0.004983,4,10,2,15,16,20,4
3.23352,-0.014699,4,10,2,16,1,23,4
2.838029,-0.004372,4,11,3,1,2,26,4
1.946108,3.114504,4,11,3,4,5,29,4
1.297341,3.114424,4,11,3,5,6,32,4
1.004618,3.079666,4,11,3,6,7,35,4
1.044682,3.091247,4,11,3,7,8,38,4
0.912648,3.096742,4,11,3,8,9,41,4
1.825176,3.096726,4,11,3,9,10,44,4
1.540938,0.014765,4,11,3,12,13,47,4
1.074277,-0.002112,4,11,3,13,14,50,4
0.902004,-0.00031,4,11,3,14,15,53,4
1.32802,0.011367,4,11,3,15,16,56,4
1.976311,-0.001354,4,11,3,16,1,59,4
1.854444,-0.01696,4,12,4,1,2,62,4
1.803891,-0.000325,4,12,4,2,3,65,4
2.037316,3.105211,4,12,4,5,6,68,4
1.136662,3.076527,4,12,4,6,7,71,4
1.044546,3.091217,4,12,4,7,8,74,4
0.740316,3.089009,4,12,4,8,9,77,4
1.136571,3.076577,4,12,4,9,10,80,4
1.652785,3.093223,4,12,4,10,11,83,4
1.550438,-0.011561,4,12,4,13,14,86,4
0.983427,0.019357,4,12,4,14,15,89,4
1.114951,0.006635,4,12,4,15,16,92,4
1.500078,0.008707,4,12,4,16,1,95,4
1.631395,0.000895,4,13,5,1,2,98,4
1.377967,-0.011527,4,13,5,2,3,101,4
1.844442,0.004906,4,13,5,3,4,104,4
1.916778,3.087844,4,13,5,6,7,107,4
1.176474,3.08707,4,13,5,7,8,110,4
0.740268,3.088993,4,13,5,8,9,113,4
0.952681,3.108873,4,13,5,9,10,116,4
1.004342,3.079669,4,13,5,10,11,119,4
1.773352,3.11299,4,13,5,11,12,122,4
1.550188,-0.011462,4,13,5,14,15,125,4
1.15546,0.014783,4,13,5,15,16,128,4
1.32774,0.011386,4,13,5,16,1,131,4
1.631395,0.000895,4,14,6,1,2,134,4
1.287021,0.004236,4,14,6,2,3,137,4
1.024212,0.028072,4,14,6,3,4,140,4
1.368524,0.01811,4,14,6,4,5,143,4
1.69293,3.10015,4,14,6,7,8,146,4
0.861285,3.130082,4,14,6,8,9,149,4
0.952696,3.108808,4,14,6,9,10,152,4
0.832484,3.069197,4,14,6,10,11,155,4
1.084719,3.102002,4,14,6,11,12,158,4
1.69293,3.10015,4,14,6,12,13,161,4
1.672183,0.006669,4,14,6,15,16,164,4
1.418716,-0.004353,4,14,6,16,1,167,4
1.803746,-0.000276,4,15,7,1,2,170,4
1.418716,-0.004353,4,15,7,2,3,173,4
0.983427,0.019357,4,15,7,3,4,176,4
0.852228,0.036103,4,15,7,4,5,179,4
1.500055,0.008772,4,15,7,5,6,182,4
1.561175,3.104144,4,15,7,8,9,185,4
1.136571,3.076577,4,15,7,9,10,188,4
0.82087,3.117752,4,15,7,10,11,191,4
0.952758,3.108824,4,15,7,11,12,194,4
1.176569,3.08702,4,15,7,12,13,197,4
1.73329,3.106709,4,15,7,13,14,200,4
1.894827,-0.011511,4,15,7,16,1,203,4
2.706055,-0.000375,4,16,8,1,2,206,4
1.885434,0.009892,4,16,8,2,3,209,4
1.246572,-0.00348,4,16,8,3,4,212,4
